gene,subset,neglog10_adjp,group
HELZ2,Th17,16.864288409486015,other
HEMGN,Th17,0.7816487972768561,other
HEMK1,Th17,6.602185856024911,other
HENMT1,Th17,0.0075855928978645,other
HEPACAM2,Th17,0.2185171691109015,other
HEPH,Th17,0.1877115943498163,other
HERC1,Th17,0.0036101494269328,other
HERC2,Th17,1.631224319047119,other
HERC3,Th17,3.5268404190321982,other
HERC4,Th17,0.5863938349856921,other
HERC5,Th17,5.704526522926561,other
HERC6,Th17,18.58635075699648,other
HERPUD2,Th17,0.1211927793437528,other
HES1,Th17,0.2871050897447055,other
HES4,Th17,1.206894102875568,other
HES7,Th17,1.97088753037526,other
HESX1,Th17,1.3097882104505756,other
HEXA,Th17,0.3208246297175148,other
HEXB,Th17,0.4769846074672317,other
HEXD,Th17,0.0856916553105558,other
HEY1,Th17,0.1057210870550719,other
HFE,Th17,0.0092828661834226,other
HGF,Th17,0.1485630436305528,in_trials
HGH1,Th17,0.2285815575215755,other
HGSNAT,Th17,2.792108076287619,other
HHEX,Th17,2.5700921025370542,other
HHIP,Th17,0.0357363828567138,other
HHIPL1,Th17,0.2662944228099457,other
HHLA2,Th17,18.205925603715222,other
HIBADH,Th17,1.86268332714984,other
HIBCH,Th17,1.1736110299841511,other
HIC1,Th17,2.871380165189549,other
HID1,Th17,0.7060121048562794,other
HIF1A,Th17,10.3498138320108,other
HIGD1A,Th17,0.2494255050166278,other
HIGD2A,Th17,0.1253039246461662,other
HILPDA,Th17,0.0008242892318042,other
HINT2,Th17,0.4054099068562184,other
HIP1,Th17,0.290029063905061,other
HIP1R,Th17,0.3262749592760013,other
HIPK1,Th17,0.737763850203553,other
HIPK2,Th17,20.228789959421487,other
HIPK3,Th17,0.7290095546081556,other
HIRA,Th17,3.25418387295381,other
HIVEP2,Th17,6.3616194311567735,other
HIVEP3,Th17,0.4589329510232715,other
HJURP,Th17,1.716059199080591,other
HK1,Th17,0.2208624312086069,other
HK2,Th17,1.4913397504385413,other
HK3,Th17,0.8741440626104482,other
HKDC1,Th17,0.0505947785254037,other
HLF,Th17,0.0398883838247392,other
HLTF,Th17,1.3750742885587626,other
HLX,Th17,7.400363551158359,other
HM13,Th17,3.936835646257106,other
HMBOX1,Th17,0.0554195474444596,other
HMBS,Th17,1.8854862648352675,other
HMCES,Th17,2.5707841247085472,other
HMCN1,Th17,3.375963498060121,other
HMGA2,Th17,0.1145843103116996,other
HMGB2,Th17,0.2109155883467923,other
HMGCL,Th17,0.5164026411482739,other
HMGCR,Th17,0.4636341117531924,in_trials
HMGCS1,Th17,0.7948074468925751,other
HMGCS2,Th17,2.337859336490975,other
HMGN1,Th17,1.910736461237101,other
HMGN3,Th17,0.3130135370310836,other
HMGN5,Th17,0.0253595786917179,other
HMHB1,Th17,4.18558590780186,other
HMMR,Th17,1.0486679133775878,other
HMOX1,Th17,2.5947412900915827,other
HMSD,Th17,1.7086206210975508,other
HMX2,Th17,4.40266574650008,other
HMX3,Th17,0.1072816735200921,other
HNF1B,Th17,6.310343543733867,other
HNF4G,Th17,0.0135415637922464,other
HNMT,Th17,0.0122456183345996,other
HNRNPAB,Th17,2.871380165189549,other
HNRNPC,Th17,0.6026263933465457,other
HNRNPDL,Th17,0.7760022076361673,other
HNRNPH2,Th17,1.0327265436464823,other
HNRNPH3,Th17,0.9262811772812096,other
HNRNPK,Th17,0.2712575822624122,other
HNRNPL,Th17,1.9617338326910212,other
HNRNPLL,Th17,0.7494166733422881,other
HNRNPM,Th17,0.2437104177085683,other
HNRNPUL1,Th17,0.2100879289916313,other
HOATZ,Th17,0.2601629509836225,other
HOMER1,Th17,0.1762703832364964,other
HOMER2,Th17,26.57537804800244,other
HOMER3,Th17,3.335754758746913,other
HOOK1,Th17,15.711482028822084,other
HOOK3,Th17,0.1686299097525676,other
HOPX,Th17,1.8783366431899973,other
HORMAD2,Th17,6.982927575995792,other
HOXA4,Th17,0.4266843872026144,other
HOXA9,Th17,0.3663921774451469,other
HOXB2,Th17,0.4796106539703623,other
HOXB3,Th17,0.2926067452368406,other
HOXB4,Th17,0.6156271403418095,other
HOXB5,Th17,0.9104782045259594,other
HOXB6,Th17,0.6246047087290473,other
HOXB8,Th17,0.0753661157296473,other
HOXB9,Th17,0.1894224354919326,other
HOXC4,Th17,9.97498894805993,other
HOXC5,Th17,0.0335701196071062,other
HOXC6,Th17,1.522789866086392,other
HOXC8,Th17,0.0817051295399468,other
HOXC9,Th17,0.5874532573843807,other
HP1BP3,Th17,0.0581134771187309,other
HPCAL1,Th17,1.136445666190534,other
HPCAL4,Th17,0.2645658898111576,other
HPD,Th17,0.202239211921971,other
HPDL,Th17,1.8625186298597585,other
HPF1,Th17,0.2297533044713201,other
HPGD,Th17,1.728534517398648,other
HPGDS,Th17,14.855460840544907,other
HPN,Th17,2.483651994518487,other
HPRT1,Th17,0.3026793085280929,other
HPS1,Th17,0.1145882955850546,other
HPS3,Th17,0.2926790342921903,other
HPSE,Th17,3.867024976115473,other
HRG,Th17,1.1627324622112256,other
HRH1,Th17,12.301047282744673,approved
HRH2,Th17,4.220954946134867,approved
HRH4,Th17,0.0362597700367683,in_trials
HRK,Th17,1.1141325640603164,other
HROB,Th17,1.2795313526830143,other
HS1BP3,Th17,0.4089639320325198,other
HS2ST1,Th17,0.1445391914931122,other
HS3ST1,Th17,18.86427008251614,other
HS3ST3B1,Th17,15.649196032025326,other
HS6ST1,Th17,0.1073707784791908,other
HS6ST2,Th17,3.699120106600809,other
HSBP1L1,Th17,0.4062790151858927,other
HSCB,Th17,0.4962205234403751,other
HSD11B1,Th17,3.673928226594868,other
HSD11B2,Th17,0.1435233386137376,other
HSD17B10,Th17,0.1184632741871876,other
HSD17B11,Th17,0.1274415328475686,other
HSD17B12,Th17,1.431186929974378,other
HSD17B14,Th17,0.6290238906044276,other
HSD17B4,Th17,2.629927672277757,other
HSD17B8,Th17,0.007223441893237,other
HSD3B7,Th17,6.951260478322647,other
HSDL2,Th17,1.0847818855889024,other
HSF1,Th17,0.9475613539717228,other
HSF4,Th17,0.8081970286393142,other
HSF5,Th17,0.8745871012476616,other
HSFX3,Th17,0.4285110055410085,other
HSFX4,Th17,0.3901734278970729,other
HSH2D,Th17,3.694603366696168,other
HSP90AA1,Th17,0.0289257896263528,in_trials
HSP90AB1,Th17,1.0294329937287514,in_trials
HSP90B1,Th17,0.237973260454448,other
HSPA12A,Th17,0.8191510855231767,other
HSPA13,Th17,2.4147053427390857,other
HSPA14,Th17,1.371440116037973,other
HSPA1A,Th17,0.2473460910957379,other
HSPA1B,Th17,1.6577362621333454,other
HSPA1L,Th17,0.1594537521929787,other
HSPA2,Th17,0.3937196491153656,other
HSPA4,Th17,2.0001532007732945,other
HSPA4L,Th17,1.8231742125925023,other
HSPA5,Th17,7.18404150852566,other
HSPA6,Th17,2.3578758973613065,other
HSPA8,Th17,1.5826336368549634,in_trials
HSPA9,Th17,1.1711938460065012,other
HSPB1,Th17,5.820780654133986,other
IFT25,Th17,0.6039275268918288,other
HSPB9,Th17,1.5424570472937635,other
HSPBAP1,Th17,0.7693150869195551,other
HSPBP1,Th17,0.3694887958937287,other
HSPD1,Th17,0.9698782054838576,other
HSPE1,Th17,0.7490979397841,other
HSPG2,Th17,0.204768126021879,other
HSPH1,Th17,1.290179470190184,other
HTATIP2,Th17,0.1058526052261042,other
HTR1D,Th17,0.5628937244742376,other
HTR2B,Th17,13.1903658556688,other
HTR6,Th17,2.5329349271547925,other
HTR7,Th17,2.4608750247220748,other
HTRA1,Th17,0.1147445319907856,other
HTRA2,Th17,0.0150242403458628,other
HTRA3,Th17,4.41943534227739,other
HTRA4,Th17,3.258164756407359,other
HTT,Th17,1.835703132345923,other
HUNK,Th17,0.0840830442818722,other
HUWE1,Th17,0.3820102923965701,other
HVCN1,Th17,2.7690518057271283,other
HYAL2,Th17,1.0387481625950208,other
HYAL3,Th17,0.3763820791488643,other
HYAL4,Th17,0.0421326191196763,other
HYI,Th17,6.431033105915747,other
HYKK,Th17,7.810110684241029,other
HYOU1,Th17,3.5909236798029776,other
IARS1,Th17,1.290179470190184,other
IARS2,Th17,0.2208083962737859,other
IBA57,Th17,0.5311139227579308,other
ICA1,Th17,6.091063654242889,other
ICAM1,Th17,1.0104963311322122,in_trials
ICAM2,Th17,5.975832679116075,other
ICAM3,Th17,0.6221035691792167,other
ICAM4,Th17,0.7502426460231193,other
ICAM5,Th17,0.449281099542863,other
ICE2,Th17,0.3184230257389751,other
ICMT,Th17,0.4228881096041826,other
ICOS,Th17,1.0283729968174806,in_trials
ID1,Th17,5.393084092589142,other
ID2,Th17,15.991614223639868,other
ID3,Th17,0.4346279807986126,other
IDE,Th17,0.6519801341899701,other
IDH1,Th17,0.5175534322853003,approved
IDH2,Th17,0.8758710357822974,approved
IDH3A,Th17,0.0971904505391648,other
IDI1,Th17,0.8284247282590604,other
IDNK,Th17,0.3842166595224155,other
IDO1,Th17,2.7226998548686754,in_trials
IDS,Th17,0.4414372618829155,other
IDUA,Th17,0.2679985297104089,other
IER2,Th17,2.0583240140530052,other
IER3,Th17,0.5693885910061041,other
IER5,Th17,6.368429122371609,other
IER5L,Th17,2.096036747216792,other
IFFO1,Th17,0.341119276291784,other
IFFO2,Th17,2.385852390625011,other
IFI16,Th17,0.124050840744468,other
IFI27,Th17,14.693779313739595,other
IFI27L1,Th17,2.027360996312905,other
IFI27L2,Th17,10.00047953748976,other
IFI30,Th17,2.9342372463458024,other
IFI35,Th17,5.342536783722494,other
IFI44,Th17,26.134892107169787,other
IFI44L,Th17,14.668112624537857,other
IFI6,Th17,17.829107497402862,other
IFIH1,Th17,6.8405757004520975,other
IFIT1,Th17,22.55344912135027,other
IFIT1B,Th17,2.658207421147881,other
IFIT2,Th17,7.265219052843555,other
IFIT3,Th17,22.447333838526944,other
IFIT5,Th17,6.700001762519602,other
IFITM1,Th17,22.28202979310366,other
IFITM10,Th17,0.1266672995874045,other
IFITM2,Th17,7.818485917632865,other
IFITM3,Th17,14.43560450699514,other
IFNA16,Th17,0.0108221115828552,in_trials
IFNA4,Th17,0.0414075361846526,in_trials
IFNA5,Th17,0.3256604674502802,in_trials
IFNA8,Th17,0.0343505968536824,in_trials
IFNAR1,Th17,3.773737402654645,approved
IFNAR2,Th17,1.7268885388668012,approved
IFNB1,Th17,0.999206886257105,in_trials
IFNE,Th17,0.7711454390368604,other
IFNG,Th17,12.45697194229126,approved
IFNGR1,Th17,5.770999397224466,approved
IFNGR2,Th17,2.6290376309356085,approved
IFNK,Th17,2.9760359639871927,other
IFNL1,Th17,0.8853977228959161,other
IFNLR1,Th17,0.8500715577657216,in_trials
IFNW1,Th17,1.9738324792451707,other
IFRD1,Th17,0.3309721429601969,other
IFRD2,Th17,0.5100984944204472,other
IFT140,Th17,5.209379349890938,other
IFT20,Th17,3.272868859778377,other
IFT22,Th17,11.932228802051275,other
IFT46,Th17,0.251675949437558,other
IFT57,Th17,9.470578849346714,other
IFT80,Th17,1.2441256345998797,other
IFT81,Th17,0.0340091348090867,other
IFT88,Th17,0.3405372450825944,other
IFTAP,Th17,0.0339292234399643,other
IGBP1,Th17,0.4535842027754908,other
IGF1,Th17,0.0838801353320552,other
IGF1R,Th17,3.959793419331867,approved
IGF2BP1,Th17,5.329815966134814,other
IGF2BP2,Th17,2.721190022012225,other
IGF2BP3,Th17,12.221693413164656,other
IGF2R,Th17,0.1858655378105647,other
IGFALS,Th17,0.0873149781224925,other
IGFBP2,Th17,1.7126223334367818,other
IGFBP3,Th17,1.0689526656101167,other
IGFBP4,Th17,0.0880953915080946,other
IGFBP5,Th17,5.922936217049263,other
IGFBP6,Th17,1.122437580488197,other
IGFBP7,Th17,1.380593617892981,other
IGFBPL1,Th17,1.308069778682567,other
IGFL2,Th17,0.3577601004786946,other
IGFLR1,Th17,0.6607041541211154,other
IGHA1,Th17,0.1454994330755499,other
IGHD,Th17,1.777318889389868,other
IGHE,Th17,1.517950961807756,in_trials
IGHG1,Th17,0.3269083603149946,other
IGHG3,Th17,0.4913014062239807,other
IGHM,Th17,0.6067722427229871,other
IGIP,Th17,1.1088375808611897,other
IGKC,Th17,0.2818167614987865,other
IGLL1,Th17,0.3992114526358152,other
IGLON5,Th17,0.0279006586441681,other
IGSF11,Th17,0.806933701689643,other
IGSF3,Th17,0.0639157197142003,other
IGSF8,Th17,1.6336148923242262,other
IGSF9,Th17,0.0484272033719229,other
IGSF9B,Th17,0.4764173370590031,other
IKBIP,Th17,0.7894496855388902,other
IKBKB,Th17,1.1223254039094088,in_trials
IKBKE,Th17,1.540067475092075,other
IKZF1,Th17,0.6664785315688221,other
IKZF2,Th17,13.702367028409014,other
IKZF3,Th17,21.30539281956658,other
IKZF4,Th17,0.5023924206558532,other
IKZF5,Th17,0.0378924355444885,other
IL10,Th17,0.2545165048397521,other
IL10RA,Th17,6.546783188120196,other
IL10RB,Th17,0.7235642824139482,in_trials
IL11RA,Th17,0.1845475966094839,in_trials
IL12A,Th17,0.2559502565934045,approved
IL12B,Th17,2.5037694533974317,approved
IL12RB1,Th17,1.1796431185733496,other
IL12RB2,Th17,0.78200931799406,other
IL13,Th17,228.37642547878892,approved
IL13RA1,Th17,12.633611877105611,other
IL15RA,Th17,1.336189888277432,in_trials
IL16,Th17,1.5899147170934995,other
IL17A,Th17,0.3975737950657354,approved
IL17D,Th17,0.3169456080710583,other
IL17F,Th17,5.591133109502681,approved
IL17RA,Th17,0.0669097154728437,approved
IL17RB,Th17,18.880188773730303,other
IL17RC,Th17,0.0269501076390567,other
IL17RD,Th17,1.6541033046096834,other
IL17REL,Th17,0.0873786672560656,other
IL18,Th17,4.6344680289448315,in_trials
IL18BP,Th17,1.7351844541413008,other
IL18R1,Th17,9.784985633104988,in_trials
IL18RAP,Th17,1.4282791637847063,in_trials
IL19,Th17,2.585848028630714,other
IL1A,Th17,2.5677112856537714,in_trials
IL1B,Th17,0.1133222504464197,approved
IL1R1,Th17,50.87999944446718,approved
IL1R2,Th17,8.798669966693657,other
IL1RAP,Th17,2.5551383942695605,approved
IL1RL1,Th17,2.6393164385507357,in_trials
IL1RL2,Th17,1.102208606279978,approved
IL1RN,Th17,1.3758282685634289,other
IL2,Th17,0.8488244554531781,other
IL21,Th17,0.228303029608487,in_trials
IL21R,Th17,7.573161573397113,other
IL22,Th17,11.025433395147031,in_trials
IL22RA2,Th17,0.1223447982279776,other
IL23A,Th17,1.3596952015601032,approved
IL23R,Th17,1.8255000655855993,other
IL24,Th17,1.5827552308741482,other
IL26,Th17,10.323448205524162,other
IL27RA,Th17,0.1321770836509978,other
IL2RA,Th17,0.2297065311375206,approved
IL2RB,Th17,2.3881404599893656,approved
IL2RG,Th17,0.7369611802526523,approved
IL3,Th17,12.600218868126923,other
IL31,Th17,0.1261544473261228,other
IL31RA,Th17,1.4862369714290102,approved
IL32,Th17,2.555896654095781,other
IL34,Th17,0.1395927475592464,other
IL36A,Th17,0.5526269638300787,other
IL36G,Th17,0.0313213321367179,other
IL36RN,Th17,0.0197955467556795,other
IL37,Th17,0.20815583819959,other
IL3RA,Th17,19.43086608390869,approved
IL4,Th17,43.26323234877282,in_trials
IL4I1,Th17,1.1388845852275469,other
IL4R,Th17,3.0192296296907264,approved
IL5,Th17,52.24272560137713,approved
IL5RA,Th17,2.1867072076879333,in_trials
IL6,Th17,2.9058986023968956,approved
IL6R,Th17,0.5735458610394386,approved
IL6ST,Th17,0.1207235427872839,approved
IL7,Th17,40.487346992343845,other
IL7R,Th17,0.0809833518622802,other
IL9,Th17,3.8419057253270377,other
IL9R,Th17,15.586137472795128,other
ILDR1,Th17,0.8383996113523334,other
ILDR2,Th17,2.9428413685153973,other
ILF2,Th17,0.3163175421680443,other
ILF3,Th17,1.5564416986889535,other
ILK,Th17,0.9441543585375926,other
ILRUN,Th17,2.739142387907248,other
IMMP2L,Th17,0.8915974321692959,other
IMP3,Th17,6.21641580539144,other
IMP4,Th17,1.2218521140084375,other
IMPA2,Th17,7.487684405889057,other
IMPACT,Th17,6.329205084255993,other
IMPDH1,Th17,2.734221501496814,approved
IMPDH2,Th17,0.1642770275330942,approved
IMPG2,Th17,1.5393500353642606,other
INA,Th17,12.426352082999308,other
INAVA,Th17,115.54707942294723,other
INCENP,Th17,0.082677025571725,other
INF2,Th17,1.518064166645139,other
ING4,Th17,0.6320141560052658,other
ING5,Th17,0.3459349951125159,other
INHBA,Th17,0.1717921453933711,in_trials
INHBB,Th17,0.1012992215526761,other
INHBE,Th17,0.8122421587096292,other
INMT,Th17,1.211703206865804,other
INO80B,Th17,0.9693091966357504,other
INO80C,Th17,0.4873755549930054,other
INO80D,Th17,1.2512112917248288,other
INPP1,Th17,0.6017568114269517,other
INPP4A,Th17,4.117196968155446,other
INPP4B,Th17,0.7376479772894607,other
INPP5A,Th17,8.480649560786356,other
INPP5B,Th17,0.119995858884316,other
INPP5D,Th17,0.9284490517103904,in_trials
INPP5F,Th17,0.7636366522230691,other
INPP5J,Th17,0.1199515280781046,other
INPP5K,Th17,0.8427495485529012,other
INSC,Th17,1.357085326977123,other
INSIG1,Th17,0.3806479853820803,other
INSIG2,Th17,0.9612449026512572,other
INSL3,Th17,3.4367924571181727,other
INSM1,Th17,0.3275778113448982,other
INSR,Th17,2.7481597989885467,approved
INSRR,Th17,0.5052663752263276,other
INTS10,Th17,5.636660841153075,other
INTS12,Th17,1.5266798949310805,other
INTS13,Th17,2.1797584526476834,other
INTS6,Th17,2.3947535522781975,other
INTS6L,Th17,0.0432412319069447,other
INTS8,Th17,2.628613947897288,other
INTU,Th17,0.0873972019231764,other
IPCEF1,Th17,0.5968384071022107,other
IPMK,Th17,2.08412078378322,other
IPO11,Th17,3.419784494090746,other
IPO4,Th17,1.0956403775133436,other
IPO5,Th17,0.1655133962196145,other
IQCA1,Th17,1.243851712219366,other
IQCB1,Th17,0.3987582617611515,other
IQCD,Th17,0.4096908955067467,other
IQCE,Th17,1.7742196467258828,other
DRC9,Th17,0.6978956407084506,other
IQCN,Th17,3.0545667813674307,other
IQGAP2,Th17,0.7567832369378422,other
IQGAP3,Th17,0.2948228690376465,other
IQSEC1,Th17,1.1712184570305637,other
IQSEC2,Th17,1.8019838067293803,other
IQSEC3,Th17,12.069568702784268,other
IRAG1,Th17,3.127987680547825,other
IRAG2,Th17,22.164881941115425,other
IRAK1,Th17,0.017904496498983,approved
IRAK1BP1,Th17,0.6474618974474846,other
IRAK2,Th17,0.8515210960199494,other
IRAK3,Th17,3.5995034129595767,other
IRAK4,Th17,0.4321180430835095,in_trials
IREB2,Th17,2.407548896347765,other
IRF1,Th17,0.2959491207504964,other
IRF2,Th17,0.128125035059359,other
IRF2BP1,Th17,1.4101122191464237,other
IRF2BP2,Th17,0.367118580405586,other
IRF2BPL,Th17,0.1419645527185435,other
IRF4,Th17,0.0419417642783596,other
IRF5,Th17,7.438089536358851,other
IRF7,Th17,5.183580671663232,other
IRF8,Th17,4.363815456556154,other
IRF9,Th17,2.248145507331425,other
IRGQ,Th17,0.0782882012664019,other
IRS2,Th17,4.716419979425756,other
IRS4,Th17,0.0116588685855131,other
IRX3,Th17,6.541302592330918,other
IRX5,Th17,0.2440121728978118,other
ISCA1,Th17,0.0687656999693991,other
ISCA2,Th17,8.804148009698999,other
ISCU,Th17,0.163769150950488,other
ISG15,Th17,9.798200511163358,other
ISG20,Th17,0.3857306316297276,other
ISG20L2,Th17,4.406956483498778,other
ISL1,Th17,0.9344273493839076,other
ISL2,Th17,1.160286504505389,other
ISLR,Th17,0.0405699776725691,other
ISLR2,Th17,0.1601655697149867,other
ISM1,Th17,3.0678654496073716,other
ISOC1,Th17,0.835932767782499,other
ISOC2,Th17,0.4742071637020374,other
ISYNA1,Th17,0.1666756184987728,other
ITCH,Th17,1.1049085938469445,other
ITFG2,Th17,0.0297131022203925,other
ITGA1,Th17,0.1459219292288185,other
ITGA11,Th17,0.3850732166557507,other
ITGA2,Th17,0.0357363828567138,in_trials
ITGA3,Th17,63.65536427794136,other
ITGA4,Th17,1.447909969991756,approved
ITGA5,Th17,0.1267368136804949,other
ITGA6,Th17,4.967907096847841,other
ITGA8,Th17,0.3546044551980716,other
ITGA9,Th17,0.462621662079565,other
ITGAD,Th17,0.3832743314720521,other
ITGAL,Th17,0.7597150741929304,approved
ITGAM,Th17,1.3500493372427391,other
ITGAV,Th17,0.7329933034791182,in_trials
ITGAX,Th17,1.385432630319531,other
ITGB1,Th17,0.918779988564656,approved
ITGB1BP1,Th17,0.1380908225893473,other
ITGB2,Th17,1.4737355784898676,approved
ITGB3,Th17,0.7500404107922781,in_trials
ITGB3BP,Th17,0.6689365185835027,other
ITGB4,Th17,2.1251224546209464,other
ITGB5,Th17,2.418135992890666,in_trials
ITGB7,Th17,2.5452294553727004,approved
ITGB8,Th17,0.2686021580276372,in_trials
ITGBL1,Th17,0.0438349144985482,other
ITIH4,Th17,3.945346245360674,other
ITIH5,Th17,0.0237213939835148,other
ITK,Th17,5.793042715903913,in_trials
ITLN2,Th17,0.3103832969885535,other
ITM2A,Th17,0.214456380846785,other
ITM2B,Th17,1.721069412733773,other
ITM2C,Th17,10.523324362315808,other
ITPKA,Th17,0.1394775156583076,other
ITPKB,Th17,0.6565378955341217,other
ITPKC,Th17,1.747122688754008,other
ITPR1,Th17,3.745607963986513,other
ITPR2,Th17,2.782327005013227,other
ITPRIPL1,Th17,0.4241816328579424,other
ITPRIPL2,Th17,1.0283729968174806,other
ITSN2,Th17,0.4281574991204808,other
IVD,Th17,1.803149242380172,other
IVL,Th17,0.3251748436276176,other
IVNS1ABP,Th17,0.2421400900002342,other
IZUMO4,Th17,0.5493118830197142,other
JADE2,Th17,1.7611443112536944,other
JADE3,Th17,0.0595235233031517,other
JAG1,Th17,5.652369180614502,other
JAG2,Th17,0.6319012982575692,other
JAGN1,Th17,1.6014458642233007,other
JAK1,Th17,1.7537466774020185,approved
JAK2,Th17,7.075430890012882,approved
JAK3,Th17,3.860236140455211,approved
JAKMIP2,Th17,0.4346279807986126,other
JAKMIP3,Th17,0.109768865059814,other
JAM2,Th17,0.4691975695800954,other
JAM3,Th17,4.29024499047857,other
JAML,Th17,0.2227448192679118,other
JARID2,Th17,10.5580620862137,other
JAZF1,Th17,0.1041097762990586,other
JCAD,Th17,0.8286232318723844,other
JCHAIN,Th17,0.0614265819883491,other
JDP2,Th17,0.1756180039792844,other
JHY,Th17,1.9926122032097051,other
JMJD1C,Th17,9.41737317232726,other
JMJD4,Th17,1.5878895851307768,other
JMJD8,Th17,0.4861279223666528,other
JMY,Th17,1.8985673445146865,other
JPH3,Th17,2.270780065845306,other
JPH4,Th17,1.1902397968950964,other
JPT1,Th17,0.1054671257562127,other
JPT2,Th17,0.6360742387758378,other
JRKL,Th17,0.6604132185318804,other
JTB,Th17,0.3501120715075828,other
JUN,Th17,8.140859412132963,other
JUNB,Th17,2.326239650361089,other
JUND,Th17,10.078193263358395,other
JUP,Th17,16.343328020103623,other
KALRN,Th17,1.4760054342011537,other
KANK1,Th17,5.31068378440164,other
KANK3,Th17,0.1398811183694306,other
KANSL1,Th17,0.1361365756821557,other
KANSL1L,Th17,1.722631141253227,other
KANSL2,Th17,2.511525174593055,other
KARS1,Th17,1.38844878058623,other
KAT2A,Th17,0.6587421100421872,other
KAT2B,Th17,4.131726525416167,other
KAT5,Th17,0.4541409895828983,other
KAT6A,Th17,1.2035889027892868,other
KAT6B,Th17,2.7226998548686754,other
KATNA1,Th17,1.0540618129815538,other
KATNAL1,Th17,4.079426166722962,other
KATNAL2,Th17,2.3658890798976633,other
KATNB1,Th17,0.2887910690518668,other
KAZN,Th17,0.1334277441848192,other
KBTBD11,Th17,76.10296908002401,other
KBTBD2,Th17,0.21476932715965,other
KBTBD3,Th17,1.2021882094631915,other
KBTBD7,Th17,2.0507462114721533,other
KBTBD8,Th17,2.3725846495736724,other
KCNA1,Th17,0.5009922744777563,approved
KCNA2,Th17,0.7101047725950279,approved
KCNA3,Th17,0.3509002040523349,approved
KCNAB1,Th17,0.0121521893675062,other
KCNAB2,Th17,1.214386524402221,other
KCNB1,Th17,0.850588976670196,approved
KCNC3,Th17,15.243070224083793,approved
KCNC4,Th17,3.717952864629933,approved
KCND3,Th17,0.2473739784990302,approved
KCNE3,Th17,4.107487490015108,other
KCNG1,Th17,4.949399519151464,approved
KCNG2,Th17,0.9928616089038644,approved
KCNG3,Th17,0.0187738500963601,approved
KCNH2,Th17,7.8272988329441935,approved
KCNH3,Th17,0.2645658898111576,approved
KCNH4,Th17,1.2020038279761354,approved
KCNIP3,Th17,0.4440128586559244,other
KCNJ10,Th17,1.7370286294231223,other
KCNJ11,Th17,3.8148811329800423,in_trials
KCNJ13,Th17,18.31389315817944,other
KCNJ15,Th17,0.1915027060896926,other
KCNJ2,Th17,1.6164845338522622,other
KCNJ9,Th17,0.1397919486895876,other
KCNK1,Th17,5.729778035484407,other
KCNK10,Th17,1.684472745945498,other
KCNK13,Th17,7.558082730622203,other
KCNK15,Th17,1.955628115425472,other
KCNK5,Th17,4.089069144594773,other
KCNK6,Th17,0.0538079300913551,other
KCNMA1,Th17,0.0992885707422001,other
KCNMB1,Th17,0.3041464842777509,other
KCNMB4,Th17,6.074780282640309,other
KCNN1,Th17,0.6568892473657515,other
KCNN4,Th17,0.3747511724125654,in_trials
KCNQ1,Th17,0.0917439957452741,approved
KCNQ2,Th17,0.5785993950250126,approved
KCNQ3,Th17,5.317304874983075,approved
KCNQ5,Th17,6.603022873003685,approved
KCNS1,Th17,0.6272013356185163,approved
KCNS3,Th17,1.485895037623237,approved
KCTD12,Th17,0.3506605681391234,other
KCTD13,Th17,2.159512819058349,other
KCTD14,Th17,1.7723261693462848,other
KCTD15,Th17,6.298794396938407,other
KCTD17,Th17,4.188849768424836,other
KCTD19,Th17,1.2441256345998797,other
KCTD21,Th17,1.2739184383427484,other
KCTD3,Th17,2.951794392181018,other
KCTD6,Th17,0.4285110055410085,other
KCTD7,Th17,0.2007843695983272,other
KDELR2,Th17,4.868889306987692,other
KDF1,Th17,1.6906193672239835,other
KDM1A,Th17,1.2595926272505658,in_trials
KDM1B,Th17,6.603022873003685,other
KDM2A,Th17,0.9933506465760374,other
KDM2B,Th17,1.0157129226886596,other
KDM3A,Th17,0.6456703423438974,other
KDM4C,Th17,0.2399355024738769,other
KDM4D,Th17,1.0505454851061908,other
KDM5A,Th17,0.1269494615877752,other
KDM5B,Th17,1.1547387911990734,other
KDM5C,Th17,0.0212637578233665,other
KDM5D,Th17,0.1792974389317789,other
KDM6B,Th17,0.5112686422740641,other
KDM7A,Th17,2.0166887485159535,other
KDSR,Th17,9.788760027815524,other
KHDC1,Th17,0.3320620209541546,other
KHDC4,Th17,0.2561936598846239,other
KHDRBS1,Th17,0.4989442169345191,other
KHDRBS2,Th17,0.2209526521760186,other
KHDRBS3,Th17,0.446418603762842,other
KHK,Th17,0.9091824433383988,other
KHNYN,Th17,0.281631574608675,other
KHSRP,Th17,0.6534882566523117,other
KIAA0040,Th17,1.352944159845752,other
KIAA0319,Th17,2.6601369533048893,other
KIAA0319L,Th17,0.0784993360234641,other
KIAA0408,Th17,3.499688832699382,other
KIAA0513,Th17,1.1899267021400812,other
KIAA0586,Th17,1.958803187681365,other
KIAA0825,Th17,8.580040633680198,other
MATCAP2,Th17,18.662195190742853,other
MATCAP1,Th17,0.4092021528039397,other
KIAA0930,Th17,2.842444514941019,other
BLTP1,Th17,0.3163175421680443,other
KIAA1143,Th17,0.1419911624518455,other
KIAA1217,Th17,1.4757020149216666,other
NHSL3,Th17,2.531062422538042,other
KIAA1549,Th17,2.3824729631306543,other
KIAA1671,Th17,0.146942977918886,other
KIAA2012,Th17,0.0066616140617593,other
BRD10,Th17,1.4162021361229808,other
