gene,condition,n_sig,group
COASY,Stim8hr,3,other
COBLL1,Rest,1,other
COBLL1,Stim48hr,1,other
COBLL1,Stim8hr,0,other
COG5,Rest,2,other
COG5,Stim48hr,0,other
COG5,Stim8hr,0,other
COG6,Rest,3,other
COG6,Stim48hr,4,other
COG6,Stim8hr,3,other
COG7,Rest,0,other
COG7,Stim48hr,0,other
COG7,Stim8hr,0,other
COG8,Stim48hr,0,other
COIL,Rest,0,other
COIL,Stim48hr,0,other
COIL,Stim8hr,0,other
COL11A2,Rest,0,other
COL11A2,Stim48hr,0,other
COL11A2,Stim8hr,0,other
COL16A1,Rest,0,other
COL16A1,Stim48hr,0,other
COL16A1,Stim8hr,0,other
COL18A1,Rest,0,other
COL18A1,Stim48hr,0,other
COL18A1,Stim8hr,0,other
COL1A1,Rest,1,other
COL1A1,Stim48hr,0,other
COL1A1,Stim8hr,0,other
COL22A1,Rest,0,other
COL22A1,Stim48hr,0,other
COL22A1,Stim8hr,0,other
COL27A1,Rest,0,other
COL27A1,Stim48hr,0,other
COL27A1,Stim8hr,0,other
COL4A1,Rest,0,other
COL4A1,Stim48hr,0,other
COL4A1,Stim8hr,0,other
COL4A2,Rest,0,other
COL4A2,Stim48hr,0,other
COL4A2,Stim8hr,0,other
COL5A1,Rest,0,other
COL5A1,Stim8hr,0,other
COL5A2,Rest,0,other
COL5A2,Stim48hr,0,other
COL5A2,Stim8hr,0,other
COL5A3,Rest,0,other
COL5A3,Stim48hr,0,other
COL5A3,Stim8hr,0,other
COL6A1,Rest,0,other
COL6A1,Stim48hr,0,other
COL6A1,Stim8hr,0,other
COL6A2,Rest,0,other
COL6A2,Stim48hr,0,other
COL6A2,Stim8hr,0,other
COL6A3,Rest,0,other
COL6A3,Stim48hr,0,other
COL6A3,Stim8hr,0,other
COL7A1,Rest,0,other
COL7A1,Stim48hr,0,other
COL7A1,Stim8hr,0,other
COL9A2,Rest,0,other
COL9A2,Stim48hr,0,other
COL9A2,Stim8hr,0,other
COLGALT1,Rest,0,other
COLGALT1,Stim48hr,0,other
COLGALT1,Stim8hr,0,other
COLGALT2,Rest,0,other
COLGALT2,Stim48hr,1,other
COLGALT2,Stim8hr,0,other
COLQ,Rest,0,other
COLQ,Stim48hr,0,other
COLQ,Stim8hr,0,other
COMMD1,Rest,0,other
COMMD1,Stim48hr,0,other
COMMD1,Stim8hr,0,other
COMMD10,Rest,0,other
COMMD10,Stim48hr,1,other
COMMD10,Stim8hr,0,other
COMMD2,Rest,0,other
COMMD2,Stim48hr,0,other
COMMD2,Stim8hr,0,other
COMMD3-BMI1,Rest,0,other
COMMD3-BMI1,Stim48hr,0,other
COMMD3-BMI1,Stim8hr,0,other
COMMD4,Rest,0,other
COMMD4,Stim48hr,1,other
COMMD4,Stim8hr,0,other
COMMD5,Rest,0,other
COMMD5,Stim48hr,1,other
COMMD5,Stim8hr,0,other
COMMD6,Rest,0,other
COMMD6,Stim48hr,0,other
COMMD6,Stim8hr,0,other
COMMD7,Rest,0,other
COMMD7,Stim48hr,0,other
COMMD7,Stim8hr,0,other
COMMD8,Rest,0,other
COMMD8,Stim48hr,0,other
COMMD8,Stim8hr,0,other
COMMD9,Rest,0,other
COMMD9,Stim48hr,0,other
COMMD9,Stim8hr,0,other
COMT,Rest,0,other
COMT,Stim48hr,0,other
COMT,Stim8hr,0,other
COMTD1,Rest,0,other
COMTD1,Stim48hr,0,other
COMTD1,Stim8hr,0,other
COP1,Rest,0,other
COP1,Stim48hr,0,other
COP1,Stim8hr,0,other
COPG1,Rest,0,other
COPG1,Stim48hr,0,other
COPG1,Stim8hr,0,other
COPG2,Rest,0,other
COPG2,Stim48hr,0,other
COPG2,Stim8hr,0,other
COPRS,Rest,1,other
COPRS,Stim48hr,3,other
COPRS,Stim8hr,0,other
COPS4,Rest,0,other
COPS4,Stim48hr,0,other
COPS4,Stim8hr,0,other
COPS5,Rest,0,other
COPS5,Stim48hr,0,other
COPS5,Stim8hr,0,other
COPS7A,Rest,0,other
COPS7A,Stim48hr,0,other
COPS7A,Stim8hr,0,other
COPS7B,Rest,0,other
COPS7B,Stim48hr,0,other
COPS7B,Stim8hr,0,other
COPS8,Rest,3,other
COPS8,Stim48hr,1,other
COPS8,Stim8hr,0,other
COPS9,Rest,0,other
COPS9,Stim48hr,1,other
COPS9,Stim8hr,1,other
COQ10A,Rest,0,other
COQ10A,Stim48hr,0,other
COQ10A,Stim8hr,0,other
COQ10B,Rest,0,other
COQ10B,Stim48hr,0,other
COQ10B,Stim8hr,0,other
COQ2,Rest,0,other
COQ2,Stim8hr,2,other
COQ3,Rest,1,other
COQ3,Stim48hr,2,other
COQ3,Stim8hr,0,other
COQ4,Rest,0,other
COQ4,Stim48hr,0,other
COQ4,Stim8hr,0,other
COQ5,Rest,0,other
COQ5,Stim48hr,0,other
COQ5,Stim8hr,0,other
COQ6,Rest,0,other
COQ6,Stim48hr,1,other
COQ6,Stim8hr,0,other
COQ7,Rest,0,other
COQ7,Stim48hr,0,other
COQ7,Stim8hr,0,other
COQ8A,Rest,0,other
COQ8A,Stim48hr,0,other
COQ8A,Stim8hr,0,other
COQ8B,Rest,0,other
COQ8B,Stim48hr,0,other
COQ8B,Stim8hr,0,other
COQ9,Rest,0,other
COQ9,Stim48hr,0,other
COQ9,Stim8hr,0,other
CORO1A,Rest,0,other
CORO1A,Stim48hr,0,other
CORO1A,Stim8hr,0,other
CORO1B,Rest,0,other
CORO1B,Stim48hr,0,other
CORO1B,Stim8hr,0,other
CORO1C,Rest,0,other
CORO1C,Stim48hr,0,other
CORO1C,Stim8hr,0,other
CORO2A,Rest,0,other
CORO2A,Stim48hr,0,other
CORO2A,Stim8hr,0,other
CORO6,Rest,0,other
CORO6,Stim48hr,0,other
CORO6,Stim8hr,0,other
CORO7,Rest,0,other
CORO7,Stim48hr,0,other
CORO7,Stim8hr,0,other
COTL1,Rest,0,other
COTL1,Stim48hr,0,other
COTL1,Stim8hr,0,other
COX10,Rest,0,other
COX10,Stim48hr,1,other
COX10,Stim8hr,1,other
COX11,Rest,0,other
COX11,Stim48hr,6,other
COX11,Stim8hr,2,other
COX14,Rest,0,other
COX14,Stim48hr,0,other
COX14,Stim8hr,0,other
COX15,Rest,0,other
COX15,Stim48hr,0,other
COX15,Stim8hr,0,other
COX16,Rest,0,other
COX16,Stim48hr,0,other
COX16,Stim8hr,0,other
COX17,Rest,0,other
COX17,Stim48hr,0,other
COX17,Stim8hr,0,other
COX18,Rest,0,other
COX18,Stim48hr,0,other
COX18,Stim8hr,0,other
COX19,Rest,0,other
COX19,Stim48hr,1,other
COX19,Stim8hr,0,other
COX20,Rest,0,other
COX20,Stim48hr,0,other
COX20,Stim8hr,0,other
COX4I1,Rest,0,other
COX4I1,Stim48hr,1,other
COX4I1,Stim8hr,3,other
COX5A,Rest,2,other
COX5A,Stim48hr,1,other
COX5A,Stim8hr,2,other
COX5B,Rest,0,other
COX5B,Stim48hr,0,other
COX5B,Stim8hr,0,other
COX6A1,Rest,0,other
COX6A1,Stim48hr,0,other
COX6A1,Stim8hr,0,other
COX6B1,Rest,0,other
COX6B1,Stim48hr,0,other
COX6B1,Stim8hr,0,other
COX6C,Rest,0,other
COX6C,Stim48hr,4,other
COX6C,Stim8hr,8,other
COX7A2,Rest,0,other
COX7A2,Stim48hr,0,other
COX7A2,Stim8hr,0,other
COX7A2L,Rest,0,other
COX7A2L,Stim48hr,0,other
COX7A2L,Stim8hr,0,other
COX7B,Rest,0,other
COX7B,Stim48hr,0,other
COX7B,Stim8hr,0,other
COX7C,Rest,0,other
COX7C,Stim48hr,0,other
COX7C,Stim8hr,0,other
COX8A,Rest,0,other
COX8A,Stim48hr,0,other
COX8A,Stim8hr,0,other
COXFA4,Rest,0,in_trials
COXFA4,Stim48hr,0,in_trials
COXFA4,Stim8hr,0,in_trials
COXFA4L3,Rest,0,other
COXFA4L3,Stim48hr,0,other
COXFA4L3,Stim8hr,0,other
CPA5,Rest,0,other
CPA5,Stim48hr,0,other
CPA5,Stim8hr,0,other
CPAP,Rest,0,other
CPAP,Stim48hr,0,other
CPAP,Stim8hr,0,other
CPD,Rest,0,other
CPD,Stim48hr,0,other
CPD,Stim8hr,0,other
CPEB1,Rest,0,other
CPEB1,Stim48hr,0,other
CPEB1,Stim8hr,0,other
CPEB2,Rest,0,other
CPEB2,Stim48hr,0,other
CPEB2,Stim8hr,0,other
CPEB3,Rest,0,other
CPEB3,Stim48hr,0,other
CPEB3,Stim8hr,0,other
CPEB4,Rest,0,other
CPEB4,Stim48hr,0,other
CPEB4,Stim8hr,0,other
CPLANE1,Rest,0,other
CPLANE1,Stim48hr,0,other
CPLANE1,Stim8hr,0,other
CPLANE2,Rest,0,other
CPLANE2,Stim48hr,0,other
CPLANE2,Stim8hr,0,other
CPM,Rest,0,other
CPM,Stim48hr,0,other
CPM,Stim8hr,0,other
CPNE1,Stim8hr,0,other
CPNE2,Rest,0,other
CPNE2,Stim48hr,0,other
CPNE2,Stim8hr,0,other
CPNE3,Rest,0,other
CPNE3,Stim48hr,0,other
CPNE3,Stim8hr,0,other
CPNE5,Rest,0,other
CPNE5,Stim48hr,0,other
CPNE5,Stim8hr,0,other
CPNE7,Stim48hr,0,other
CPNE8,Rest,0,other
CPNE8,Stim48hr,0,other
CPNE8,Stim8hr,0,other
CPOX,Rest,0,other
CPOX,Stim48hr,0,other
CPOX,Stim8hr,0,other
CPPED1,Rest,0,other
CPPED1,Stim48hr,0,other
CPPED1,Stim8hr,0,other
CPQ,Rest,0,other
CPQ,Stim48hr,0,other
CPQ,Stim8hr,0,other
CPSF6,Rest,12,other
CPSF6,Stim48hr,8,other
CPSF6,Stim8hr,17,other
CPSF7,Rest,0,other
CPSF7,Stim48hr,0,other
CPSF7,Stim8hr,0,other
CPT1A,Rest,0,other
CPT1A,Stim48hr,0,other
CPT1A,Stim8hr,0,other
CPT1B,Rest,0,other
CPT1B,Stim48hr,0,other
CPT1B,Stim8hr,0,other
CPT2,Rest,0,other
CPT2,Stim48hr,0,other
CPT2,Stim8hr,0,other
CPTP,Rest,0,other
CPTP,Stim48hr,0,other
CPTP,Stim8hr,0,other
CPVL,Rest,0,other
CPVL,Stim48hr,0,other
CPVL,Stim8hr,0,other
CPXCR1,Rest,0,other
CPXCR1,Stim48hr,0,other
CPXCR1,Stim8hr,0,other
CPXM1,Rest,0,other
CPXM1,Stim48hr,0,other
CPXM1,Stim8hr,0,other
CR1,Rest,0,other
CR1,Stim48hr,0,other
CR1,Stim8hr,0,other
CR2,Rest,0,other
CR2,Stim48hr,0,other
CR2,Stim8hr,0,other
CRABP2,Rest,0,other
CRABP2,Stim48hr,0,other
CRABP2,Stim8hr,0,other
CRACR2A,Rest,0,other
CRACR2A,Stim48hr,0,other
CRACR2A,Stim8hr,0,other
CRADD,Rest,0,other
CRADD,Stim48hr,0,other
CRADD,Stim8hr,0,other
CRAMP1,Rest,0,other
CRAMP1,Stim48hr,0,other
CRAMP1,Stim8hr,0,other
CRAT,Rest,0,other
CRAT,Stim48hr,0,other
CRAT,Stim8hr,0,other
CRB3,Rest,0,other
CRB3,Stim48hr,0,other
CRB3,Stim8hr,0,other
CRBN,Rest,0,approved
CRBN,Stim48hr,0,approved
CRBN,Stim8hr,0,approved
CREB1,Rest,0,other
CREB1,Stim48hr,2,other
CREB1,Stim8hr,0,other
CREB3,Rest,0,other
CREB3,Stim48hr,0,other
CREB3,Stim8hr,0,other
CREB3L1,Rest,0,other
CREB3L1,Stim48hr,0,other
CREB3L1,Stim8hr,0,other
CREB3L2,Rest,0,other
CREB3L3,Rest,0,other
CREB3L3,Stim48hr,0,other
CREB3L3,Stim8hr,0,other
CREB3L4,Rest,0,other
CREB3L4,Stim48hr,0,other
CREB3L4,Stim8hr,0,other
CREB5,Rest,0,other
CREB5,Stim48hr,0,other
CREB5,Stim8hr,0,other
CREBBP,Rest,9,in_trials
CREBBP,Stim48hr,8,in_trials
CREBBP,Stim8hr,10,in_trials
CREBL2,Rest,0,other
CREBL2,Stim48hr,0,other
CREBL2,Stim8hr,0,other
CREBRF,Rest,0,other
CREBRF,Stim48hr,0,other
CREBRF,Stim8hr,0,other
CREBZF,Rest,0,other
CREBZF,Stim48hr,0,other
CREBZF,Stim8hr,0,other
CREG1,Rest,0,other
CREG1,Stim48hr,0,other
CREG1,Stim8hr,0,other
CRELD1,Rest,0,other
CRELD1,Stim48hr,0,other
CRELD1,Stim8hr,0,other
CRELD2,Rest,0,other
CRELD2,Stim48hr,0,other
CRELD2,Stim8hr,0,other
CREM,Rest,0,other
CREM,Stim48hr,0,other
CREM,Stim8hr,0,other
CRIM1,Rest,0,other
CRIM1,Stim48hr,0,other
CRIM1,Stim8hr,0,other
CRIP1,Rest,0,other
CRIP1,Stim48hr,0,other
CRIP1,Stim8hr,0,other
CRIP2,Rest,0,other
CRIP2,Stim48hr,0,other
CRIP2,Stim8hr,0,other
CRIP3,Rest,0,other
CRIP3,Stim48hr,0,other
CRIP3,Stim8hr,0,other
CRIPT,Rest,0,other
CRIPT,Stim48hr,0,other
CRIPT,Stim8hr,0,other
CRISPLD2,Rest,0,other
CRISPLD2,Stim48hr,0,other
CRISPLD2,Stim8hr,0,other
CRK,Rest,0,other
CRK,Stim48hr,0,other
CRK,Stim8hr,0,other
CRKL,Rest,0,other
CRKL,Stim48hr,0,other
CRKL,Stim8hr,0,other
CRLF2,Rest,0,other
CRLF2,Stim48hr,0,other
CRLF2,Stim8hr,0,other
CRLF3,Rest,0,other
CRLF3,Stim48hr,1,other
CRLF3,Stim8hr,0,other
CRLS1,Rest,0,other
CRLS1,Stim48hr,1,other
CRLS1,Stim8hr,0,other
CROT,Rest,2,other
CROT,Stim48hr,0,other
CROT,Stim8hr,1,other
CRTAM,Rest,0,other
CRTAM,Stim48hr,0,other
CRTAM,Stim8hr,0,other
CRTAP,Rest,0,other
CRTAP,Stim48hr,0,other
CRTAP,Stim8hr,1,other
CRTC1,Rest,0,other
CRTC1,Stim48hr,0,other
CRTC1,Stim8hr,0,other
CRTC2,Rest,0,other
CRTC2,Stim48hr,0,other
CRTC2,Stim8hr,0,other
CRTC3,Rest,0,other
CRTC3,Stim48hr,0,other
CRTC3,Stim8hr,0,other
CRX,Rest,0,other
CRX,Stim48hr,0,other
CRX,Stim8hr,0,other
CRY1,Rest,0,other
CRY1,Stim48hr,0,other
CRY1,Stim8hr,0,other
CRY2,Rest,0,other
CRY2,Stim48hr,0,other
CRY2,Stim8hr,0,other
CRYAB,Rest,1,other
CRYAB,Stim48hr,0,other
CRYAB,Stim8hr,0,other
CRYBG1,Rest,0,other
CRYBG1,Stim48hr,0,other
CRYBG1,Stim8hr,0,other
CRYBG3,Rest,0,other
CRYBG3,Stim48hr,0,other
CRYBG3,Stim8hr,0,other
CRYL1,Rest,0,other
CRYL1,Stim48hr,0,other
CRYL1,Stim8hr,0,other
CRYZ,Rest,0,other
CRYZ,Stim48hr,0,other
CRYZ,Stim8hr,0,other
CRYZL1,Rest,1,other
CRYZL1,Stim48hr,0,other
CRYZL1,Stim8hr,0,other
CS,Rest,0,other
CS,Stim48hr,0,other
CS,Stim8hr,0,other
CSAD,Rest,0,other
CSAD,Stim48hr,0,other
CSAD,Stim8hr,0,other
CSDE1,Rest,4,other
CSDE1,Stim48hr,1,other
CSDE1,Stim8hr,1,other
CSF1,Rest,0,in_trials
CSF1,Stim48hr,0,in_trials
CSF1,Stim8hr,0,in_trials
CSF1R,Rest,0,approved
CSF1R,Stim8hr,0,approved
CSF2,Rest,0,in_trials
CSF2,Stim48hr,0,in_trials
CSF2,Stim8hr,0,in_trials
CSF2RA,Rest,0,approved
CSF2RA,Stim48hr,0,approved
CSF2RA,Stim8hr,0,approved
CSF2RB,Rest,0,approved
CSF2RB,Stim48hr,0,approved
CSF2RB,Stim8hr,0,approved
CSF3R,Rest,0,approved
CSF3R,Stim48hr,0,approved
CSF3R,Stim8hr,0,approved
CSGALNACT1,Rest,0,other
CSGALNACT1,Stim48hr,0,other
CSGALNACT1,Stim8hr,0,other
CSGALNACT2,Rest,0,other
CSGALNACT2,Stim48hr,0,other
CSGALNACT2,Stim8hr,0,other
CSH1,Rest,0,other
CSH1,Stim48hr,0,other
CSH1,Stim8hr,0,other
CSK,Rest,0,other
CSK,Stim48hr,0,other
CSK,Stim8hr,1,other
CSKMT,Rest,0,other
CSKMT,Stim48hr,0,other
CSKMT,Stim8hr,0,other
CSMD1,Rest,0,other
CSMD1,Stim48hr,0,other
CSMD1,Stim8hr,0,other
CSMD2,Rest,0,other
CSMD2,Stim48hr,0,other
CSMD2,Stim8hr,0,other
CSNK1D,Rest,0,other
CSNK1D,Stim48hr,0,other
CSNK1D,Stim8hr,0,other
CSNK1E,Rest,0,approved
CSNK1E,Stim48hr,0,approved
CSNK1E,Stim8hr,0,approved
CSNK1G1,Rest,0,other
CSNK1G1,Stim48hr,0,other
CSNK1G1,Stim8hr,0,other
CSNK1G2,Rest,0,other
CSNK1G2,Stim48hr,0,other
CSNK1G2,Stim8hr,0,other
CSNK1G3,Rest,0,other
CSNK1G3,Stim48hr,0,other
CSNK1G3,Stim8hr,0,other
CSNK2A1,Rest,0,in_trials
CSNK2A1,Stim48hr,0,in_trials
CSNK2A1,Stim8hr,0,in_trials
CSNK2A2,Rest,0,other
CSNK2A2,Stim48hr,0,other
CSNK2A2,Stim8hr,0,other
CSNK2B,Rest,0,other
CSNK2B,Stim48hr,0,other
CSNK2B,Stim8hr,0,other
CSPP1,Rest,0,other
CSPP1,Stim48hr,0,other
CSPP1,Stim8hr,0,other
CSRNP1,Rest,0,other
CSRNP1,Stim48hr,0,other
CSRNP1,Stim8hr,0,other
CSRNP2,Rest,0,other
CSRNP2,Stim48hr,0,other
CSRNP2,Stim8hr,0,other
CSRNP3,Rest,0,other
CSRNP3,Stim48hr,0,other
CSRNP3,Stim8hr,0,other
CSRP1,Rest,0,other
CSRP1,Stim48hr,0,other
CSRP1,Stim8hr,0,other
CST3,Rest,0,other
CST3,Stim48hr,0,other
CST3,Stim8hr,0,other
CST7,Rest,0,other
CST7,Stim48hr,0,other
CST7,Stim8hr,0,other
CSTA,Rest,0,other
CSTA,Stim48hr,0,other
CSTA,Stim8hr,0,other
CSTB,Rest,0,other
CSTB,Stim48hr,0,other
CSTB,Stim8hr,0,other
CSTF2,Rest,0,other
CSTF2,Stim48hr,0,other
CSTF2,Stim8hr,0,other
CSTF2T,Rest,0,other
CSTF2T,Stim48hr,0,other
CSTF2T,Stim8hr,0,other
CSTPP1,Rest,0,other
CSTPP1,Stim48hr,0,other
CSTPP1,Stim8hr,0,other
CTBP1,Rest,7,other
CTBP1,Stim48hr,11,other
CTBP1,Stim8hr,7,other
CTBP2,Rest,0,other
CTBP2,Stim48hr,0,other
CTBP2,Stim8hr,0,other
CTBS,Rest,0,other
CTBS,Stim48hr,0,other
CTBS,Stim8hr,0,other
CTC1,Rest,0,other
CTC1,Stim48hr,0,other
CTC1,Stim8hr,0,other
CTCF,Stim8hr,0,other
CTCFL,Rest,0,other
CTCFL,Stim48hr,0,other
CTCFL,Stim8hr,0,other
CTDNEP1,Rest,0,other
CTDNEP1,Stim48hr,0,other
CTDNEP1,Stim8hr,0,other
CTDSP1,Rest,0,other
CTDSP1,Stim48hr,0,other
CTDSP1,Stim8hr,0,other
CTDSP2,Rest,0,other
CTDSP2,Stim48hr,0,other
CTDSP2,Stim8hr,0,other
CTDSPL,Rest,0,other
CTDSPL,Stim48hr,1,other
CTDSPL,Stim8hr,1,other
CTDSPL2,Rest,1,other
CTDSPL2,Stim48hr,2,other
CTDSPL2,Stim8hr,0,other
CTH,Rest,0,other
CTH,Stim48hr,0,other
CTH,Stim8hr,0,other
CTLA4,Rest,0,in_trials
CTLA4,Stim48hr,0,in_trials
CTLA4,Stim8hr,0,in_trials
CTNNA1,Rest,0,other
CTNNA1,Stim48hr,0,other
CTNNA1,Stim8hr,0,other
CTNNAL1,Rest,0,other
CTNNAL1,Stim8hr,0,other
CTNNB1,Rest,0,in_trials
CTNNB1,Stim48hr,0,in_trials
CTNNB1,Stim8hr,0,in_trials
CTNNBIP1,Rest,0,other
CTNNBIP1,Stim48hr,0,other
CTNNBIP1,Stim8hr,0,other
CTNNBL1,Rest,0,other
CTNNBL1,Stim48hr,0,other
CTNNBL1,Stim8hr,0,other
CTNND1,Rest,0,other
CTNND1,Stim48hr,0,other
CTNND1,Stim8hr,0,other
CTNS,Rest,0,other
CTNS,Stim48hr,0,other
CTNS,Stim8hr,0,other
CTPS1,Rest,0,other
CTPS1,Stim48hr,0,other
CTPS1,Stim8hr,4,other
CTPS2,Rest,0,other
CTPS2,Stim48hr,0,other
CTPS2,Stim8hr,0,other
CTRL,Rest,0,other
CTRL,Stim48hr,0,other
CTRL,Stim8hr,0,other
CTSA,Rest,0,other
CTSA,Stim48hr,0,other
CTSA,Stim8hr,0,other
CTSB,Rest,0,other
CTSB,Stim48hr,0,other
CTSB,Stim8hr,0,other
CTSC,Rest,0,other
CTSC,Stim48hr,0,other
CTSC,Stim8hr,0,other
CTSD,Rest,0,other
CTSD,Stim48hr,0,other
CTSD,Stim8hr,0,other
CTSF,Rest,0,other
CTSF,Stim48hr,0,other
CTSF,Stim8hr,0,other
CTSH,Rest,0,other
CTSH,Stim48hr,0,other
CTSH,Stim8hr,0,other
CTSK,Rest,0,other
CTSK,Stim48hr,0,other
CTSK,Stim8hr,0,other
CTSL,Rest,0,other
CTSL,Stim48hr,0,other
CTSL,Stim8hr,0,other
CTSO,Rest,0,other
CTSO,Stim48hr,0,other
CTSO,Stim8hr,0,other
CTSS,Rest,0,in_trials
CTSS,Stim48hr,0,in_trials
CTSS,Stim8hr,0,in_trials
CTSW,Rest,0,other
CTSW,Stim48hr,0,other
CTSW,Stim8hr,0,other
CTSZ,Rest,0,other
CTSZ,Stim48hr,0,other
CTSZ,Stim8hr,0,other
CTTN,Rest,0,other
CTTN,Stim48hr,0,other
CTTN,Stim8hr,0,other
CTU1,Rest,1,other
CTU1,Stim48hr,0,other
CTU1,Stim8hr,0,other
CTU2,Rest,0,other
CTU2,Stim48hr,0,other
CTU2,Stim8hr,0,other
CUEDC2,Rest,0,other
CUEDC2,Stim48hr,0,other
CUEDC2,Stim8hr,0,other
CUL3,Rest,3,other
CUL3,Stim48hr,2,other
CUL3,Stim8hr,0,other
CUL4A,Rest,0,approved
CUL4A,Stim48hr,0,approved
CUL4A,Stim8hr,1,approved
CUL4B,Rest,0,other
CUL4B,Stim48hr,0,other
CUL4B,Stim8hr,0,other
CUL5,Rest,0,other
CUL5,Stim48hr,0,other
CUL5,Stim8hr,0,other
CUL7,Rest,0,other
CUL7,Stim48hr,0,other
CUL7,Stim8hr,0,other
CUL9,Rest,0,other
CUL9,Stim48hr,0,other
CUL9,Stim8hr,0,other
CUTA,Rest,0,other
CUTA,Stim48hr,0,other
CUTA,Stim8hr,0,other
CUTC,Rest,0,other
CUTC,Stim48hr,0,other
CUTC,Stim8hr,0,other
CUX1,Rest,0,other
CUX1,Stim48hr,0,other
CUX1,Stim8hr,0,other
CUX2,Rest,0,other
CUX2,Stim48hr,0,other
CUX2,Stim8hr,0,other
CUZD1,Rest,0,other
CUZD1,Stim48hr,0,other
CUZD1,Stim8hr,0,other
CWC25,Rest,0,other
CWC25,Stim48hr,0,other
CWC25,Stim8hr,0,other
CWC27,Rest,0,other
CWC27,Stim48hr,0,other
CWC27,Stim8hr,0,other
CWF19L1,Rest,0,other
CWF19L1,Stim48hr,0,other
CWF19L1,Stim8hr,0,other
CX3CR1,Rest,0,other
CX3CR1,Stim48hr,0,other
CX3CR1,Stim8hr,0,other
CXADR,Rest,0,other
CXADR,Stim48hr,0,other
CXADR,Stim8hr,0,other
CXCL1,Rest,0,other
CXCL1,Stim48hr,0,other
CXCL1,Stim8hr,0,other
CXCL10,Rest,0,in_trials
CXCL10,Stim48hr,0,in_trials
CXCL10,Stim8hr,0,in_trials
CXCL11,Rest,0,other
CXCL11,Stim48hr,0,other
CXCL11,Stim8hr,0,other
CXCL13,Rest,0,other
CXCL13,Stim48hr,0,other
CXCL13,Stim8hr,0,other
CXCL14,Rest,0,other
CXCL14,Stim48hr,0,other
CXCL14,Stim8hr,0,other
CXCL16,Rest,0,other
CXCL16,Stim48hr,0,other
CXCL16,Stim8hr,0,other
CXCL3,Rest,0,other
CXCL3,Stim48hr,0,other
CXCL3,Stim8hr,0,other
CXCL5,Rest,0,other
CXCL5,Stim48hr,0,other
CXCL5,Stim8hr,0,other
CXCL8,Rest,0,other
CXCL8,Stim48hr,0,other
CXCL8,Stim8hr,0,other
CXCL9,Rest,0,other
CXCL9,Stim48hr,0,other
CXCL9,Stim8hr,0,other
CXCR2,Rest,0,in_trials
CXCR2,Stim48hr,0,in_trials
CXCR2,Stim8hr,0,in_trials
CXCR3,Rest,0,other
CXCR3,Stim48hr,0,other
CXCR3,Stim8hr,0,other
CXCR4,Rest,0,approved
CXCR4,Stim48hr,0,approved
CXCR4,Stim8hr,0,approved
CXCR5,Rest,0,other
CXCR5,Stim48hr,0,other
CXCR5,Stim8hr,0,other
CXCR6,Rest,0,other
CXCR6,Stim48hr,0,other
CXCR6,Stim8hr,0,other
CXXC1,Rest,2,other
CXXC1,Stim48hr,4,other
CXXC1,Stim8hr,7,other
CXXC4,Rest,0,other
CXXC4,Stim48hr,0,other
CXXC4,Stim8hr,0,other
CXXC5,Rest,0,other
CXXC5,Stim48hr,0,other
CXXC5,Stim8hr,0,other
CXorf38,Rest,0,other
CXorf38,Stim48hr,0,other
CXorf38,Stim8hr,0,other
CXorf65,Rest,0,other
CXorf65,Stim48hr,0,other
CXorf65,Stim8hr,0,other
CYB561,Rest,0,other
CYB561,Stim48hr,0,other
CYB561,Stim8hr,0,other
CYB561A3,Rest,0,other
CYB561A3,Stim48hr,0,other
CYB561A3,Stim8hr,0,other
CYB561D1,Rest,0,other
CYB561D1,Stim48hr,0,other
CYB561D1,Stim8hr,0,other
CYB561D2,Rest,1,other
CYB561D2,Stim48hr,0,other
CYB561D2,Stim8hr,0,other
CYB5A,Rest,0,other
CYB5A,Stim48hr,0,other
CYB5A,Stim8hr,0,other
CYB5B,Rest,0,other
CYB5B,Stim48hr,0,other
CYB5B,Stim8hr,0,other
CYB5D1,Rest,0,other
CYB5D1,Stim48hr,0,other
CYB5D1,Stim8hr,0,other
CYB5D2,Rest,0,other
CYB5D2,Stim48hr,0,other
CYB5D2,Stim8hr,0,other
CYB5R1,Rest,0,other
CYB5R1,Stim48hr,0,other
CYB5R1,Stim8hr,0,other
CYB5R3,Rest,0,other
CYB5R3,Stim48hr,0,other
CYB5R3,Stim8hr,0,other
CYB5R4,Rest,0,other
CYB5R4,Stim48hr,7,other
CYB5R4,Stim8hr,19,other
CYB5RL,Rest,0,other
CYB5RL,Stim48hr,0,other
CYB5RL,Stim8hr,0,other
CYBA,Rest,0,other
CYBA,Stim48hr,0,other
CYBA,Stim8hr,0,other
CYBB,Rest,0,other
CYBB,Stim48hr,0,other
CYBB,Stim8hr,0,other
CYBC1,Rest,0,other
CYBC1,Stim48hr,0,other
CYBC1,Stim8hr,0,other
CYBRD1,Rest,0,other
CYBRD1,Stim48hr,0,other
CYBRD1,Stim8hr,0,other
CYC1,Rest,0,other
CYC1,Stim48hr,1,other
CYC1,Stim8hr,0,other
CYCS,Rest,0,other
CYCS,Stim48hr,0,other
CYCS,Stim8hr,0,other
CYFIP1,Rest,0,other
CYFIP1,Stim48hr,0,other
CYFIP1,Stim8hr,0,other
CYFIP2,Rest,0,other
CYFIP2,Stim48hr,0,other
CYFIP2,Stim8hr,0,other
CYGB,Rest,0,other
CYGB,Stim48hr,0,other
CYGB,Stim8hr,0,other
