gene,pu_score
TESK2,0.34085762674735887
B4GALT4,0.3408005770408746
COBL,0.34079597913184945
SLC68A1,0.3407298995134158
STAC,0.34070515431463716
TF,0.34067185208050893
POF1B,0.34063484294292257
ADM,0.3406343447856414
PPDPFL,0.3405455139967111
EPCIP,0.3404276643936731
STXBP3,0.3404153216415675
DCTD,0.34040273178596886
DEPDC4,0.3402816525527409
SLC2A4RG,0.34027958672721775
NEIL3,0.34027521554286105
CCDC28A,0.34017506426142663
LMO1,0.34010025437432106
LAIR2,0.34008155836878967
EBF2,0.3400713531066425
CASKIN2,0.3400536383293113
MPL,0.3400173107534647
DNAH9,0.3399176046634332
TCP11L2,0.3398799236331667
USO1,0.33985733865487455
ZHX3,0.3397487403482807
WDR20,0.33974337796069154
DTD2,0.339736050596604
ZNF133,0.33971296159120706
E2F2,0.33968260506082915
TRPA1,0.3396222599595785
SRP14,0.339559590172528
PNLDC1,0.33953830164212445
PPM1M,0.3395266847646966
ACOT9,0.3394407059769241
NEMP2,0.3394328134919181
ATP5IF1,0.3394158719991795
CLK1,0.3393979660675005
SOD2,0.3393366157086854
ANXA11,0.33932060594834274
CCDC89,0.3392977901955241
SYT13,0.3392804433601071
FAM168B,0.33916587112986263
CFAP299,0.3391650963555738
OTUD6A,0.3391599565895681
HTATIP2,0.3391306340238269
SERPINH1,0.33912876587022434
TCEA3,0.3389650500312294
JOSD1,0.33895808034741937
C7orf57,0.33893080482530835
CHRNA5,0.338814797039008
TNP1,0.33879301044129834
OR2T12,0.33870770364087455
IRX5,0.33866504963833033
SNX15,0.3386598811769972
CALHM2,0.3385936579633253
EXOSC2,0.3385763456321133
NR1H3,0.33852982476353644
FBXO31,0.33850673333956643
DGCR6L,0.33846426245813466
EMP2,0.3384618469494946
VPS37B,0.3384517457108108
KRT1,0.3384459901052683
MCTP1,0.33828057250892274
PPP1R15A,0.3381881416600368
CLN3,0.3381408881682616
HEXA,0.3381195688464989
MPP7,0.3381079772344002
MADD,0.33809435114264486
TXLNB,0.33807371193781877
DNAJB14,0.33805176172501
CCDC91,0.3380239180713424
PEG10,0.3380225622142204
EXOSC6,0.3380135986857464
ZNF146,0.33792764098957334
GGCT,0.33785089151217385
PEX14,0.3378228589060343
ABLIM2,0.3378186867845179
GARIN1A,0.33776876399862954
TNNT1,0.33772287021080655
SLC10A3,0.33770409361201914
TAGLN3,0.3376882059451861
DKKL1,0.3376853016741348
LEUTX,0.3376732571476002
PELP1,0.33765754518435176
NAPB,0.33764531213751775
ATF6,0.3376441934551948
UCP1,0.33758856672229187
POLE3,0.3375275785475969
FHIP1A,0.3374950406212492
MTUS2,0.3374782680406183
AXIN2,0.33739979171813445
PPIE,0.3373625209288938
LIMS2,0.33731221423013924
DDN,0.33728123275619565
PPP1R7,0.3372782861471784
KIF19,0.33723187025147255
PACSIN3,0.3372288118257667
LIX1,0.3371453669910528
LY86,0.33711700897834024
RNASE1,0.33711365016583866
ADIG,0.33707970636661605
SNX14,0.33706397400592186
NSUN2,0.3368009620814154
SEM1,0.33674688458442686
CNIH3,0.3367365430198123
CHRNA6,0.3366916141830958
COMMD3-BMI1,0.3366596671530438
ZNF219,0.33653383303170253
CBX1,0.3365063408650265
REM2,0.3364988557502703
RGS20,0.33648630209041364
ASIC4,0.336456832184334
AKIRIN2,0.33642342579118983
SLC17A1,0.33641701412560354
MAPRE1,0.3363976972747822
SEC13,0.33636365025633513
PAGR1,0.33635808757007724
IMPACT,0.33634484995523267
NOSIP,0.33633977189964176
EEF2KMT,0.33631483813626084
ALG10,0.33630837911936506
IQCD,0.33629374460852823
KIF9,0.3362932430998403
PIM3,0.33625414662063124
VSTM4,0.3362456053344126
PXT1,0.33620384004380965
SLFN14,0.3361967285022591
SGCZ,0.33616669595840587
RGS7BP,0.33613898868512626
ZNF579,0.33613082483792917
IHO1,0.33610532047161507
IGFL2,0.3361041499013753
EVI2A,0.3360791965946555
CLDN16,0.33605867812428813
CYP7B1,0.33599436581134795
STIM2,0.33599208196511077
EFHC1,0.33598803363815705
AK1,0.3359564049359487
LAP3,0.3359472592920065
RNF103,0.3358679205784338
MAP3K20,0.33579835741955616
RABAC1,0.33576933676714726
MAOB,0.33574666079133747
NUGGC,0.3357168984718812
IQCJ-SCHIP1,0.3357166069622485
SRRM3,0.3357092108238827
HR,0.33565559671545514
GON7,0.33565280763144345
KRT5,0.3356344038762417
TMEM9,0.3356326276333488
ZNF662,0.3356154112502782
NAP1L4,0.3356138702386465
MAF1,0.3355936518082252
TRIM25,0.3355008892072034
SPTA1,0.3354995733287734
TNNC2,0.3354770899564028
GPR137C,0.33546581549435545
DHDDS,0.3354599056955503
RAVER2,0.33538382726999905
SYPL2,0.33537828779999335
RIPOR3,0.3353461718559265
ABHD5,0.33533663099462335
MATN2,0.3353257913142443
OR4C45,0.3353213548660278
ATP6V1H,0.33530566967450653
TMEFF1,0.3352818736140592
GDPD1,0.33520385969166805
APH1A,0.33518551019951703
SYNPO2,0.3351515082212595
CLEC17A,0.33513462253105947
MPDZ,0.3351284429199337
SP3,0.33509409499501214
SPN,0.33506803511052713
RNF4,0.3350655244267666
CSNK1G3,0.33501865687904897
RRS1,0.3350077407482343
EPHA5,0.33497751608490944
SHPRH,0.33497146958831564
FSHR,0.3349491398371951
SPRR2A,0.33492785722318325
CD48,0.33492719509344004
TNFRSF10D,0.3349127481330414
THAP1,0.33481769694894703
NDUFV2,0.33475680023431775
ALB,0.33475589676938877
YDJC,0.33469634902538714
TUBGCP5,0.33466967679176135
VSIG8,0.3346606239522855
ST6GALNAC3,0.33465017730267205
HACD4,0.33461147204649694
NDUFAF4,0.33458740592002867
CTBS,0.33458075469190424
GLRX3,0.3345717188685831
MED31,0.33453590084205975
DNAJB4,0.3345265964215452
NCR2,0.3344765216263418
WDR19,0.33446676028080474
CCDC59,0.3344280135813098
AMMECR1,0.33439168512669143
MIA3,0.33437431981930366
PCNX3,0.3343599027534223
POLR1G,0.3341992006537878
RAB40C,0.33419423383109426
SMDT1,0.33417144326531156
PLIN3,0.33413585275411606
ATAT1,0.3341346379331868
KRTAP5-1,0.33409604717632235
UXT,0.3340340352484158
SCEL,0.33401430025696754
HDGFL3,0.3339799526579601
PRPS1L1,0.3339496309659919
KLRF2,0.33394530122027255
KLHL35,0.3338887972211597
CTSF,0.3338821181381235
CDH3,0.33383034858571825
BLID,0.33375051097992137
MLLT11,0.33373638674234735
RAB40B,0.3337340260944774
SLC25A51,0.33368062408584537
HAPLN3,0.33367919127650675
CERKL,0.33367912779853803
DBP,0.3336571575739445
ARC,0.3335934543248379
GNGT2,0.3335592435232958
NIPAL3,0.3335231893026649
PRSS16,0.3334750983901698
LRR1,0.3334700630728117
HTR1D,0.3333333431925606
NAE1,0.33327710174024106
PODN,0.3332463083836028
AFG1L,0.3332406337087478
BACH1,0.33312415004688867
ACSBG2,0.33311412356060405
DGKK,0.33310979727617246
PERP,0.33308846472772125
SCYL2,0.3330340555520973
EXOC7,0.3330319718672679
GAK,0.33302042294632306
CFAP95,0.33301266221975795
SPEM2,0.33299433645890586
FOXA2,0.33299149591663874
TRNAU1AP,0.3329658440908595
ZNF281,0.33293900766758006
UBL3,0.33292783503279544
ASRGL1,0.332920659679113
GDF10,0.3329068679595366
AMDHD2,0.33286437155344545
B3GALT4,0.33284872316466974
WDR24,0.33284822885285725
E2F4,0.33283233803879353
KRTAP3-3,0.33281503672375107
CDHR3,0.3328114575919161
S100A3,0.3327483476111383
TGM2,0.33272697607573776
GTF2E2,0.33272015634510255
ERMN,0.3327149866957857
KLHL42,0.3326976139193926
CSTF2T,0.3326915305146237
MANBA,0.33268853439594887
GOLGA2,0.33257041030969375
SLMAP,0.33251768076906396
TXNRD3,0.3325066260123616
DDX59,0.3324670850466459
AP1G2,0.33244627290570794
ATXN7L3,0.33239553135234057
WDR72,0.33237817565801786
BRCC3,0.332376441871277
PCDHAC2,0.332305895232166
SLC13A5,0.33226439615293424
CCNH,0.33225527793473125
PGLYRP4,0.33216506391003425
ZNF83,0.332084732396262
TNFRSF10B,0.33203468929976226
DAP3,0.33195251680910587
LACTB2,0.33184858723258487
POLR1H,0.33182099154546635
LMAN1,0.3318036662844511
C1QTNF8,0.33178525554890537
NT5M,0.3317468631726045
SFXN4,0.33173941847334054
WDR64,0.3316597983921845
JCHAIN,0.331639127985475
PMEL,0.3315414526697361
MED26,0.3315341215994623
CD63,0.3315241113305092
ATXN7L1,0.33149018222276044
TRGC1,0.3314327609022053
IER2,0.3313574516758096
TMEM176A,0.33131080746187447
GTF2A2,0.33130867210860104
PPP6C,0.3312740093333467
RIMS1,0.33126814519693404
SNAPC5,0.33123220266439973
ABCC12,0.3312080752367925
CCDC149,0.3311432891202216
METRN,0.33092082998691463
SIAE,0.3309188951947251
SAP18,0.3309033333801376
PGK1,0.33089861862969644
IFT70A,0.3308804836218732
TMEM263,0.3308784060717858
ZNF260,0.3308443725865505
NUP210,0.33080789492680474
NDUFA7,0.3307650454342365
H1-1,0.33074870397045153
HLA-B,0.3306594496354079
DCAF11,0.3306463536925805
FAM236D,0.33063793305269223
MADCAM1,0.33061757251620294
CAB39,0.3305691196912467
C2CD5,0.33051036812902723
CABP7,0.3304916766240512
CPNE1,0.3304913892661254
MBP,0.3304740477939548
ZNF729,0.33036942424507915
AKR1C8,0.3303427203343465
DEFB136,0.33030895531481624
EHMT1,0.3302671929549931
LYRM7,0.3302162696767335
SH2D5,0.33013776663022165
SPTY2D1,0.3300719080865383
C11orf96,0.330028019318677
CNDP1,0.33002016571711523
ENG,0.32994519721488563
OR10H2,0.3298775722016942
TMEM132E,0.32987689533209436
CT55,0.32985283063753
HTRA3,0.32980505954854344
DNAAF9,0.32978990195328706
SH3BGRL,0.32978685945272446
PDP2,0.3297605414931871
PLD4,0.3296845356623332
EMX2,0.3296237859206322
MUC7,0.3296034219276965
MXD4,0.3295972711764849
TMEM170B,0.32955849396459985
SPARCL1,0.32954966098070143
PIAS4,0.32951731238609705
CNBP,0.32950725323203855
ZFP92,0.329496396878331
SPATA21,0.3294903343976146
SLC10A6,0.32945107055517536
ANKRD34B,0.329449203565036
TEP1,0.3294260390291964
BAP1,0.32942531141217307
HAUS5,0.32942013848911633
ZNF135,0.32938332810085647
PCDH17,0.3292541325543866
BTBD19,0.3292240631223346
OR6C70,0.32921136759829767
TSEN15,0.3292017030685686
VASH1,0.3291141057261531
ZNF324B,0.3290776344282286
ZC3H18,0.3290193599056114
ARHGEF17,0.32894663078401554
MAGEB18,0.3289269107486565
PITPNB,0.32888554435486744
NOC3L,0.3287903396747051
CLEC16A,0.32874391024762933
CAPN5,0.3286167052057054
COL11A1,0.3285889245078043
TCP11X1,0.32857564671172035
FAM114A1,0.3285639700714988
GCM2,0.32855964328475934
ZNF490,0.32855454034309095
KRTAP6-1,0.32851703895121503
SAFB,0.32850427093542167
IL1F10,0.32848162576556206
THNSL2,0.3284815119456519
SHPK,0.3284515656455599
SSR4,0.32830575574189425
USP31,0.3283022430224634
UBL5,0.32829931989694255
ZFP91,0.32829091126846177
PTDSS2,0.3282636387104338
ZNF566,0.328199549261386
LYZL2,0.3281380214323901
HLA-A,0.3280957773709908
SCML4,0.32806599542799625
SFT2D2,0.32806031796008506
KANK1,0.32802916852008435
KRR1,0.3280090586788158
ZPLD1,0.3279915209479478
ETHE1,0.32798908936856974
COX20,0.32798423158690104
LAMP1,0.3279537782451223
MITF,0.3278859000858949
OR6X1,0.32781350674088466
STARD5,0.32776920208517385
OR10A3,0.32776729823066497
HSD11B2,0.32775767082587265
TRIM67,0.32773626038823467
NADSYN1,0.3277301213761069
MELK,0.3276756787576626
UPB1,0.3276242410594767
PKMYT1,0.3275965148821855
NUBPL,0.32759250309318305
B9D1,0.32752488433110594
ZNF655,0.3274450989869925
HNRNPA1L2,0.32744332870053505
CATSPERG,0.32742786892887316
POLQ,0.3274220481362878
RSPH3,0.32740827496327346
PGAM5,0.327136154511036
TTC33,0.32710007559030485
CP,0.3270971439394754
SAMD1,0.32705807663387987
MBIP,0.3270274140895941
BRD10,0.3269451829143847
TEX46,0.32691399023087336
CNTN6,0.3268885988420641
FAM180A,0.326808155486078
CAMTA2,0.32675870255722356
TKT,0.3267529382923533
NIP7,0.3267162702597526
TLCD3B,0.326695406742585
CIMIP5,0.3266756515666313
EVC,0.3266334072429331
AGFG2,0.32662537081290016
CCL3L3,0.3266225157639919
LIPH,0.32658337718065905
ETNPPL,0.32656291997069636
PHPT1,0.32655940016712803
CIROZ,0.32655821383303524
SRRM2,0.32654515044943333
OR13A1,0.3265148353118163
MEF2A,0.32648605490342164
NME5,0.3263907198395048
STIMATE-MUSTN1,0.3263646359650456
RRAGA,0.3263532530744465
CINP,0.3263206934290273
IGSF21,0.3262628364221503
TSSK6,0.3262138750308599
PLOD1,0.32614046129949237
BRD7,0.32613802186880014
MSC,0.3260677638392763
SEPTIN2,0.325984798792081
SLC11A2,0.325886229119325
PRPH,0.32587905406951906
UBE2G2,0.3258620320697023
C2orf72,0.32584262687956267
SHROOM3,0.32581634973127815
SIMC1,0.3257543815242261
ERGIC1,0.32571546604790663
TOMM5,0.3256951543901648
GCAT,0.32566856033134955
STUM,0.3256547679145312
SCLY,0.3256327631381842
VSTM2L,0.3256037670253503
ZNF592,0.3255559781837703
PLEKHA7,0.3255395149926142
ERI1,0.3255301295946806
ETFA,0.3254637228591101
TRMT5,0.32545700897367635
CLIC2,0.32545194268075345
CCDC106,0.32543421324361793
THSD7B,0.32541255106279
LRRC38,0.32539431541109803
FOXF1,0.3253454941205489
IRAK2,0.3253421474780355
ANO9,0.3253001818301702
LIMCH1,0.32525952886312437
MALSU1,0.325240169736472
KRTAP5-10,0.32518621852349994
EXOSC5,0.3251860173362674
CENPC,0.3251798127444915
PANK4,0.3251554314623174
PYCR3,0.32513971845007905
PRKN,0.325138503854925
TXNDC15,0.325113647991849
FGB,0.3250669560799695
VWA5B2,0.32505020537437535
IFT122,0.3249488866539917
STX5,0.3248991769070577
TPD52L1,0.3248484924281995
DCUN1D4,0.324843897361948
JHY,0.3248214714906432
B4GAT1,0.32481783543972625
HSD17B12,0.3247935059456969
PCED1B,0.3247860297935093
CRYBG3,0.32477111036960893
MYLK2,0.3247649057635239
NR2C1,0.3247306467306734
TBX15,0.3246930565858752
LYPLA1,0.32467808895909844
TRAK1,0.3246529633749504
SMIM10,0.324646600655147
KRTAP5-9,0.3246451943200462
ZNF506,0.3246407119764222
ARHGAP30,0.32463032419058546
TRARG1,0.32461039902585925
NANOS3,0.3245464978796063
TMEM54,0.32450597083234056
MT1M,0.324505218314101
TNNI3,0.32450063541835666
TP53INP2,0.32443498999778947
SLC9B2,0.32442699283361437
LIN52,0.324394418961472
BTG4,0.324256118068743
TTC32,0.32421420100662446
ULK4,0.3240449945917543
AASS,0.324040186090685
TMC3,0.32394761196812805
NPHP3,0.3238977656150476
SELENOM,0.3238826462442113
TTC7B,0.32383518402393047
MAPK4,0.32381053028082607
CPT2,0.32379310487797763
IFNL1,0.3237758954266208
SPAG17,0.3237700563730653
WDR12,0.32375024101047806
C2CD4D,0.3237429405302566
AMELY,0.3237151338503911
TMPO,0.3237141441516202
CFAP77,0.32369905175306857
CPNE3,0.3236586809313546
MFGE8,0.3235906559955045
WDR75,0.3235904168205213
TBC1D5,0.3235296687196354
PCDH18,0.32351415687981916
MEP1B,0.3234364926815033
CDH18,0.3233362769469237
MAT2B,0.3232866115107828
TOM1L2,0.3232763519453019
C3orf70,0.32318893394299913
NUDT16,0.3231416400902125
BAIAP2L1,0.32313749542091097
ECM2,0.32308637173042687
WFDC10B,0.3229861513612234
FAM241B,0.3229061649157311
HAND2,0.3228075277022641
H6PD,0.3228020064341716
COG6,0.3227175092849976
SS18,0.322665147520978
C12orf57,0.3226550091246162
ADNP,0.32264216050353584
RRN3,0.3225928006731734
OR2J3,0.3225841578476283
C10orf67,0.32258108878498754
C3orf80,0.32256445813239837
TUSC1,0.32253947854042053
RND2,0.3225373105735195
COPS7A,0.3225192717379994
RGS4,0.3224623320680676
HCRTR2,0.3224387855566654
DMP1,0.322387929495216
ZNF420,0.32231736557645946
NCKAP5,0.3223135249331744
RRP15,0.32230763404797286
PITHD1,0.3222833662008753
TRPM4,0.32228053057072115
UROD,0.32225576848699355
CEBPA,0.3222085201770675
ERCC6,0.32220511875971397
PLEKHA3,0.3221651151625797
TAF4B,0.32216510978447
C6orf58,0.32210711172471446
CRHR2,0.3220892245161165
ZNRF2,0.3220496660832203
CTNNA3,0.32204069363586796
PLXDC1,0.3220311184318698
EPHA8,0.3220168518275022
LAPTM4B,0.32197529514028567
BARD1,0.32197080805973355
GRID2,0.32194771881286915
EFHB,0.32194059773897515
NUPR1,0.3218841797592652
CAMK1,0.32188283738478557
OPN3,0.32184719838920584
PHYHD1,0.32183430519623635
MN1,0.3217994392369733
LIMD2,0.32178717662537765
TAMALIN,0.3217808616342883
PALS2,0.32176918927580117
FAH,0.32175909456534263
LTN1,0.32175193577256034
CMAS,0.3217143990783667
TNP2,0.3217102825792149
GZMH,0.3216866604265223
TMEM86A,0.32161104030907156
PCOLCE2,0.3215764177849098
CLDN1,0.3215231502947119
RASEF,0.3215090868880554
SLCO5A1,0.3215003074290826
TCTN3,0.3214789589246114
ASB1,0.3213081038509957
KYNU,0.3212315361511889
POFUT1,0.3212162865092978
POLR2K,0.3211385238262796
CTSG,0.32113246344603025
CCDC170,0.3211200946599853
MSR1,0.32106733028752815
PNN,0.3210472009845616
MBOAT1,0.3210134714917869
ERCC1,0.32086399739438837
PHF11,0.32085664337030567
RPS12,0.32085020080208776
PALM2AKAP2,0.3208364834720941
FKBP1C,0.3208282749677442
AKR1C3,0.32077132458133356
ARMCX5-GPRASP2,0.32076182280700216
HSCB,0.3206757665425539
SGCB,0.32066248952593635
CCDC22,0.3206115256517361
BMERB1,0.3205235773542275
GJA9,0.3204938216409102
CLDN15,0.32049358670179007
LRRK2,0.32041742968739884
RAF1,0.3203913988173008
CYP2E1,0.3203455551090289
ROMO1,0.32033876068890094
RAD17,0.3203198116044609
SRP9,0.3202580494464052
ZCWPW1,0.320256825364553
DDX10,0.3201836038152782
TIGAR,0.320161408590312
MBD3,0.3201332451302771
ANKRD29,0.32009726558542495
CRPPA,0.32002697900241733
TPK1,0.3200267647221989
SIRT2,0.31999448230680155
LTBP4,0.3199836558799453
ZBP1,0.3199546965105193
EXOC3L2,0.31994218586646406
OGDHL,0.31993922995885615
LRRC3,0.3197479662720603
TRPV1,0.31971652030944825
CCDC184,0.31961425835477936
MNX1,0.31952556990199354
MARCHF10,0.31949361621104566
KCNIP2,0.3194801739671014
RING1,0.31947165670595606
ARHGEF28,0.319359727203846
HMGN3,0.3193290629211416
PABPC5,0.31930641472643734
PAH,0.319285359159112
MATCAP2,0.3192309285632245
SSMEM1,0.3191573726825225
OR4C13,0.31915207479508395
TEX38,0.31913785157459124
C19orf44,0.319009812804043
GPR149,0.3189987228675322
CC2D2A,0.3188376816419455
GIMAP2,0.31874562856374367
PRR36,0.31866879874679643
PTPN3,0.31865959490338963
PCDHGB2,0.3186367415453321
SLC39A11,0.31861854198667194
HS6ST3,0.3186175611858465
BCL7C,0.31859735456796795
ENPP4,0.3185869558964889
GMEB1,0.3185745515120335
SPANXN5,0.3185687678746688
FUT1,0.31850818808262166
CCDC190,0.31847458092065956
KHDC4,0.3183639197785237
ZNF562,0.3183179723528715
GSTO1,0.3182525606970713
TMEM64,0.31823449379358537
RIOK3,0.31810699940332904
TOMM20,0.3180367048734274
VHLL,0.3179559235641469
PROCR,0.31792038593441246
ICE1,0.31791751678149727
HOMER3,0.317860753695273
SDC2,0.31785237536980554
ABHD14B,0.317755030745115
ILDR1,0.31774145921673436
SPIB,0.317734788990382
FGD5,0.3177243346587206
CPLX2,0.3176815137641514
CHAD,0.317670148111842
MGST2,0.317602742271325
AGMO,0.3174469363020391
CDKL4,0.317441016586904
CENPN,0.31742779079394123
DESI2,0.31739142045454327
GPR143,0.3173867583577403
IGF2,0.3173434446637447
PPP3R1,0.3173361698887786
ABHD10,0.3173183238294524
GNB3,0.317289790052634
NT5C3B,0.3172738647273698
FGF19,0.3172103944585551
PIP4K2C,0.31719053893977284
MRPL3,0.3170169423125228
NHSL1,0.3170097057867532
INMT,0.31693847974141437
WASHC5,0.3169326230275388
SMTN,0.31692570253233215
ANKLE1,0.31691563022988184
LAMB3,0.31690838804934174
SKI,0.31688341148423427
NAXE,0.31684519734346506
TMX4,0.31682921104133127
S100A9,0.3167638966851697
RAB38,0.31675384641446247
MXRA8,0.31672050951398567
LSM3,0.3166358930495929
GPX4,0.31658342950619184
FCF1,0.3164131139414479
DNAH12,0.31639550377925235
ADCY4,0.3163711445368066
NAA38,0.3163657366777911
CCDC191,0.31635913337321625
OGFOD1,0.31635735665607934
PGAM2,0.31628919260453453
C12orf56,0.31625230534730225
LY6D,0.3162396465136547
HYCC1,0.31621092756589253
CCDC175,0.31620729532168834
C1QL2,0.3161772959912666
GUCA2B,0.3161720236142476
MT1F,0.31610041809729256
FAM89B,0.3160858204975951
CPAP,0.31603366393728305
CDC37,0.3160051230584557
CFDP1,0.31596325738780995
SFN,0.31594538329503474
THRSP,0.31590091459909264
ARMC10,0.3158750400850267
NUTM1,0.31587201644321383
PNPLA7,0.315851392318504
GPR142,0.31585064128890555
NFE2L3,0.3158154722851545
LRG1,0.31581154151178487
ANGPT4,0.3157083377091571
GFM1,0.3156762595991699
MNDA,0.31564197019877166
CDC26,0.3155988813905986
CNTN5,0.3155987141701171
SIM1,0.31559486463279923
SF3B5,0.315522877795574
EIF1B,0.31549676431685075
REEP3,0.31548315053335346
NIPAL4,0.31543574119324513
IRS4,0.3153800991312343
SETX,0.3153642041560931
FAM90A1,0.3153362960984864
PCGF6,0.3153237162576038
CRACD,0.3152888205015298
NCR1,0.31524137630680493
ABCA5,0.31523455414675217
CDC25B,0.3152076223751112
RFT1,0.31517464399035205
PGM2,0.3151620429921515
MIOS,0.31509263226480194
ARRDC4,0.31509178352295136
NXPE3,0.3150728155757479
GGTLC1,0.3150406332329066
KXD1,0.31501756963643385
WFDC1,0.3149948689206761
GOLT1A,0.31498375300526016
NEFH,0.31495334500713007
M6PR,0.31492367166341567
MXRA5,0.3148799894878707
FDFT1,0.3148479081843932
TBC1D9B,0.3148473309619086
CDH24,0.31477453446749487
IMPA2,0.31475058976899495
SIRPB1,0.31474247385705184
SSH3,0.3147317580494684
TMEM65,0.3146785519490338
RER1,0.31465054619492905
KANK2,0.3145741295753693
ZRSR2,0.3145272033099009
LMO2,0.3144894997228165
SDC1,0.3143437442928553
FAM111A,0.31427527003988776
ACP3,0.314272334457052
SPMIP7,0.3142216825091899
LMBRD2,0.3142195270985973
DMRT1,0.3141255193218893
CLDN10,0.314099694444583
FHIP2A,0.3140133432853891
ZKSCAN4,0.31401313511870016
KIF14,0.3140040531146283
CYB561A3,0.3139625474660083
PDE6C,0.31389271914958955
SELENOW,0.313892449995484
SCT,0.31386201759943594
PDCD10,0.31383350547683897
SYN2,0.3137761366427244
DBN1,0.313706492460691
SLC9A5,0.3136910542617647
LDLRAD3,0.31367523785756557
NPRL3,0.31367454883091306
CDC123,0.3136294172360347
MIMS2,0.3136247570315997
ANTKMT,0.31362248984179963
PRDM12,0.31357939383297256
FLVCR2,0.3135568684324472
ST6GALNAC4,0.31352367153277205
STH,0.31345952537899113
CDT1,0.3134200547379677
DUS3L,0.3134133196911033
ASAH2B,0.3133884058619032
MCM7,0.3133089166803238
STK36,0.3133066141483735
MEOX1,0.31329378527281854
SSX4B,0.3132714417059811
MYO1C,0.31325872546556044
A4GALT,0.3132233528921447
L3MBTL2,0.31315128025996625
HIP1R,0.3131221632674797
GOLPH3L,0.3130742967746418
DNAJC5,0.3130288649063844
MTNR1A,0.3130281202495098
AGRP,0.31298242266080817
LGR4,0.3129555049418199
MGAT4C,0.3129545426762044
TMEM35B,0.3129259557133973
ADRB1,0.31289987713098527
SCGB1D1,0.3128354893807246
SGCD,0.31281465480122905
DCTN4,0.3128081869620543
WNT8A,0.3126943696822439
SIL1,0.31260708428919315
ZNF513,0.31258565164646324
LSR,0.3125353144350076
TSSK2,0.31250852916617783
ATP6V0E2,0.3124269347029681
NDUFAF2,0.3123968605697155
SEC14L4,0.3123897927016327
RGCC,0.3123869604374073
ZNF20,0.31235343618743916
YKT6,0.3123428336708679
THSD1,0.31232915743432865
PAQR8,0.3123130943191233
SLC26A9,0.3122812862777468
EXOC4,0.3122718646666225
GSTA4,0.31226821421517936
THAP9,0.31223213825470364
SCAP,0.312195514073026
FSD1L,0.31216571547768335
STAMBPL1,0.31213984789733357
HTRA2,0.3120847740998635
CNPY3,0.3120643440445866
AHNAK2,0.3119865392440373
RNFT1,0.31191141992807386
CITED4,0.3118848581703342
MSH2,0.3118079690148636
MIS18A,0.3117608829651992
ELP3,0.3117508207376187
KCTD20,0.3117396728876902
RREB1,0.3117388669845354
RNF208,0.3117033156632173
LENEP,0.3116206378497259
ULK3,0.3116017334689998
GBGT1,0.3115927529982244
FRMD3,0.3115877853994517
MUCL1,0.31152592508160337
GRPR,0.31151250990418095
IFITM10,0.3114350406668294
COPS8,0.31133620898584424
CD84,0.3113288506481451
LYSMD4,0.3112957003682398
HCCS,0.31124555004626203
CFAP206,0.31119034329646733
AVIL,0.3111880280268498
UTP11,0.31117520913099633
ZNF770,0.3110289116751175
SLC18A3,0.3110241545504661
PSMG3,0.3110208613227825
SAMD14,0.311013124921383
RANBP1,0.3108765796810237
ARAF,0.310862527936697
LYSET,0.3107960115640591
CDH26,0.31074404288560914
TDRD10,0.3107353976553248
ABHD11,0.3107070771535647
ZMAT1,0.31069194903799907
THADA,0.31065698418066584
PNCK,0.3106032606913959
ART3,0.3105367802995808
GPC1,0.3105212083171467
ING1,0.31046451510367346
SMPDL3A,0.31044843510696385
DAOA,0.3103838975028116
DHRS11,0.31036703940012944
MPZL3,0.31030322214219774
DCDC1,0.3101856325353895
ZNF471,0.3101472203548138
ILDR2,0.3101287135722661
USP36,0.3100789616155864
LCE3C,0.3100578518688376
SMPDL3B,0.3100033755683657
CYB5R3,0.3099281365165905
SLC27A6,0.30991830140197835
DDIT4,0.3098773328376185
C1orf210,0.30986516299296396
AARD,0.30986507723678897
RAD51B,0.30982449415082836
RIMBP3C,0.3097986173508736
DUS1L,0.309737217229635
CDK7,0.3097115980088711
LRCH2,0.30966966496064113
LIM2,0.30966879616534043
CRK,0.3096186113663209
TMEM198,0.3095763539848615
GYS1,0.30957325778636835
ABCA4,0.3095598521858755
ACAA1,0.30953081432230695
SPEM1,0.3094688839058286
TBC1D3D,0.3094683426121871
EGF,0.30943311501275467
LPXN,0.3094203359998611
NELL1,0.3094111487570435
IQCK,0.3093694991836644
CMBL,0.30932090123545153
ZNF630,0.3092900610726732
DNAAF6,0.3092809010989702
H4C3,0.3092737208519663
FILIP1,0.3092660929648404
PRORP,0.30922010480141154
TAF10,0.30921112512699284
MINDY3,0.30920262422961026
SLC25A3,0.3091718542455423
FAM90A22,0.3091613280467498
GPRIN3,0.3091509637947615
TSPY4,0.3091340891479217
IQCF2,0.3091316320720663
NPIPB12,0.3091012545082034
PGBD4,0.30909307467453373
ANKRD45,0.3090908704037519
ACRV1,0.30905985327983143
IGHD4OR15-4A,0.30905530318088337
GYG1,0.3090291064688746
IGKV1D-39,0.3090191551794608
CT45A9,0.3090161042770153
TPRG1,0.30899794824382804
USP17L11,0.30899593097214795
TSPY9,0.3089870850245158
USP17L23,0.3089649017368044
MBD3L4,0.3089595996808512
IGHD5OR15-5B,0.3089568535537284
PCTP,0.30890614720921833
PRR23D2,0.3088993958937816
FBXW8,0.308888941591409
NPIPA9,0.3088878560156079
H3-4,0.30888475694848067
