gene,condition,n_sig,group
KCMF1,Rest,0,non-target
KCMF1,Stim48hr,0,non-target
KCMF1,Stim8hr,0,non-target
KCNA2,Rest,0,approved
KCNA2,Stim48hr,0,approved
KCNA2,Stim8hr,0,approved
KCNA3,Rest,0,approved
KCNA3,Stim48hr,0,approved
KCNA3,Stim8hr,0,approved
KCNA6,Rest,0,approved
KCNA6,Stim48hr,0,approved
KCNA6,Stim8hr,0,approved
KCNAB1,Rest,0,non-target
KCNAB1,Stim48hr,0,non-target
KCNAB1,Stim8hr,0,non-target
KCNAB2,Rest,0,non-target
KCNAB2,Stim48hr,0,non-target
KCNAB2,Stim8hr,0,non-target
KCNAB3,Rest,0,non-target
KCNAB3,Stim48hr,0,non-target
KCNAB3,Stim8hr,0,non-target
KCNC3,Rest,0,approved
KCNC3,Stim48hr,0,approved
KCNC3,Stim8hr,0,approved
KCNC4,Rest,0,approved
KCNC4,Stim48hr,0,approved
KCNC4,Stim8hr,0,approved
KCND1,Rest,0,approved
KCND1,Stim48hr,0,approved
KCND1,Stim8hr,0,approved
KCNG3,Rest,0,approved
KCNG3,Stim48hr,0,approved
KCNG3,Stim8hr,0,approved
KCNH2,Rest,0,approved
KCNH2,Stim48hr,0,approved
KCNH2,Stim8hr,0,approved
KCNH3,Rest,0,approved
KCNH3,Stim48hr,0,approved
KCNH3,Stim8hr,0,approved
KCNH4,Rest,0,approved
KCNH4,Stim48hr,0,approved
KCNH4,Stim8hr,0,approved
KCNIP2,Rest,0,non-target
KCNIP2,Stim48hr,0,non-target
KCNIP2,Stim8hr,0,non-target
KCNIP3,Rest,0,non-target
KCNIP3,Stim48hr,0,non-target
KCNIP3,Stim8hr,0,non-target
KCNIP4,Rest,0,non-target
KCNIP4,Stim48hr,0,non-target
KCNIP4,Stim8hr,0,non-target
KCNJ1,Rest,0,non-target
KCNJ1,Stim48hr,0,non-target
KCNJ1,Stim8hr,0,non-target
KCNJ14,Rest,0,non-target
KCNJ14,Stim48hr,0,non-target
KCNJ14,Stim8hr,0,non-target
KCNK12,Rest,0,non-target
KCNK12,Stim48hr,0,non-target
KCNK12,Stim8hr,0,non-target
KCNK5,Rest,0,non-target
KCNK5,Stim48hr,0,non-target
KCNK5,Stim8hr,0,non-target
KCNK6,Rest,0,non-target
KCNK6,Stim48hr,0,non-target
KCNK6,Stim8hr,0,non-target
KCNK7,Rest,0,non-target
KCNK7,Stim48hr,0,non-target
KCNK7,Stim8hr,0,non-target
KCNMA1,Rest,0,non-target
KCNMA1,Stim48hr,0,non-target
KCNMA1,Stim8hr,0,non-target
KCNMB3,Rest,0,non-target
KCNMB3,Stim48hr,0,non-target
KCNMB3,Stim8hr,0,non-target
KCNMB4,Rest,0,non-target
KCNMB4,Stim48hr,0,non-target
KCNMB4,Stim8hr,0,non-target
KCNN4,Rest,0,in-trial
KCNN4,Stim48hr,0,in-trial
KCNN4,Stim8hr,0,in-trial
KCNQ1,Rest,0,approved
KCNQ1,Stim48hr,0,approved
KCNQ1,Stim8hr,0,approved
KCNQ5,Rest,0,approved
KCNQ5,Stim48hr,0,approved
KCNQ5,Stim8hr,0,approved
KCTD10,Rest,0,non-target
KCTD10,Stim48hr,0,non-target
KCTD10,Stim8hr,0,non-target
KCTD11,Rest,0,non-target
KCTD11,Stim48hr,0,non-target
KCTD11,Stim8hr,0,non-target
KCTD12,Rest,0,non-target
KCTD12,Stim48hr,0,non-target
KCTD12,Stim8hr,0,non-target
KCTD13,Rest,0,non-target
KCTD13,Stim48hr,0,non-target
KCTD13,Stim8hr,0,non-target
KCTD15,Rest,0,non-target
KCTD15,Stim48hr,0,non-target
KCTD15,Stim8hr,0,non-target
KCTD17,Rest,0,non-target
KCTD17,Stim48hr,0,non-target
KCTD17,Stim8hr,0,non-target
KCTD18,Rest,0,non-target
KCTD18,Stim48hr,0,non-target
KCTD18,Stim8hr,0,non-target
KCTD2,Rest,0,non-target
KCTD2,Stim48hr,0,non-target
KCTD2,Stim8hr,0,non-target
KCTD20,Rest,0,non-target
KCTD20,Stim48hr,0,non-target
KCTD20,Stim8hr,0,non-target
KCTD21,Rest,2,non-target
KCTD21,Stim48hr,0,non-target
KCTD21,Stim8hr,2,non-target
KCTD3,Rest,0,non-target
KCTD3,Stim48hr,0,non-target
KCTD3,Stim8hr,0,non-target
KCTD5,Rest,0,non-target
KCTD5,Stim48hr,0,non-target
KCTD5,Stim8hr,0,non-target
KCTD6,Rest,0,non-target
KCTD6,Stim48hr,0,non-target
KCTD6,Stim8hr,0,non-target
KCTD9,Rest,0,non-target
KCTD9,Stim48hr,0,non-target
KCTD9,Stim8hr,0,non-target
KDELR1,Rest,0,non-target
KDELR1,Stim48hr,0,non-target
KDELR1,Stim8hr,0,non-target
KDELR2,Rest,0,non-target
KDELR2,Stim48hr,0,non-target
KDELR2,Stim8hr,0,non-target
KDELR3,Rest,0,non-target
KDELR3,Stim48hr,0,non-target
KDELR3,Stim8hr,0,non-target
KDF1,Rest,0,non-target
KDF1,Stim48hr,0,non-target
KDF1,Stim8hr,0,non-target
KDM1A,Rest,14,in-trial
KDM1A,Stim48hr,22,in-trial
KDM1A,Stim8hr,11,in-trial
KDM1B,Rest,0,non-target
KDM1B,Stim48hr,0,non-target
KDM1B,Stim8hr,0,non-target
KDM2A,Rest,1,non-target
KDM2A,Stim48hr,1,non-target
KDM2A,Stim8hr,0,non-target
KDM2B,Rest,0,non-target
KDM2B,Stim8hr,0,non-target
KDM3A,Rest,0,non-target
KDM3A,Stim48hr,0,non-target
KDM3A,Stim8hr,0,non-target
KDM3B,Rest,2,non-target
KDM3B,Stim48hr,0,non-target
KDM3B,Stim8hr,0,non-target
KDM4A,Rest,0,non-target
KDM4A,Stim48hr,1,non-target
KDM4A,Stim8hr,0,non-target
KDM4B,Rest,0,non-target
KDM4B,Stim48hr,0,non-target
KDM4B,Stim8hr,0,non-target
KDM4C,Rest,0,non-target
KDM4C,Stim48hr,0,non-target
KDM4C,Stim8hr,0,non-target
KDM5A,Rest,0,non-target
KDM5A,Stim48hr,0,non-target
KDM5A,Stim8hr,0,non-target
KDM5B,Rest,0,non-target
KDM5B,Stim48hr,0,non-target
KDM5B,Stim8hr,0,non-target
KDM5C,Rest,0,non-target
KDM5C,Stim8hr,0,non-target
KDM5D,Rest,0,non-target
KDM5D,Stim48hr,0,non-target
KDM5D,Stim8hr,0,non-target
KDM6A,Rest,2,non-target
KDM6A,Stim48hr,0,non-target
KDM6A,Stim8hr,0,non-target
KDM6B,Rest,0,non-target
KDM6B,Stim48hr,0,non-target
KDM6B,Stim8hr,0,non-target
KDM7A,Rest,0,non-target
KDM7A,Stim48hr,0,non-target
KDM7A,Stim8hr,0,non-target
KDM8,Rest,0,non-target
KDM8,Stim48hr,0,non-target
KDM8,Stim8hr,1,non-target
KDSR,Rest,0,non-target
KDSR,Stim48hr,0,non-target
KDSR,Stim8hr,0,non-target
KEAP1,Rest,1,approved
KEAP1,Stim48hr,1,approved
KEAP1,Stim8hr,0,approved
KGD4,Rest,0,non-target
KGD4,Stim48hr,0,non-target
KGD4,Stim8hr,0,non-target
KHDC4,Rest,0,non-target
KHDC4,Stim48hr,0,non-target
KHDC4,Stim8hr,0,non-target
KHDRBS1,Rest,0,non-target
KHDRBS1,Stim48hr,1,non-target
KHDRBS1,Stim8hr,1,non-target
KHK,Rest,0,non-target
KHK,Stim48hr,0,non-target
KHK,Stim8hr,0,non-target
KHNYN,Rest,0,non-target
KHNYN,Stim48hr,0,non-target
KHNYN,Stim8hr,0,non-target
KHSRP,Rest,0,non-target
KHSRP,Stim48hr,0,non-target
KHSRP,Stim8hr,0,non-target
KIAA0040,Rest,0,non-target
KIAA0040,Stim48hr,0,non-target
KIAA0040,Stim8hr,0,non-target
KIAA0232,Rest,0,non-target
KIAA0232,Stim48hr,0,non-target
KIAA0232,Stim8hr,0,non-target
KIAA0319L,Rest,0,non-target
KIAA0319L,Stim48hr,0,non-target
KIAA0319L,Stim8hr,0,non-target
KIAA0408,Rest,0,non-target
KIAA0408,Stim48hr,0,non-target
KIAA0408,Stim8hr,0,non-target
KIAA0513,Rest,0,non-target
KIAA0513,Stim48hr,0,non-target
KIAA0513,Stim8hr,0,non-target
KIAA0586,Rest,0,non-target
KIAA0586,Stim48hr,0,non-target
KIAA0586,Stim8hr,0,non-target
KIAA0753,Rest,0,non-target
KIAA0753,Stim48hr,0,non-target
KIAA0753,Stim8hr,0,non-target
KIAA0825,Rest,0,non-target
KIAA0825,Stim48hr,0,non-target
KIAA0825,Stim8hr,0,non-target
KIAA0930,Rest,0,non-target
KIAA0930,Stim48hr,0,non-target
KIAA0930,Stim8hr,0,non-target
KIAA1143,Rest,0,non-target
KIAA1143,Stim48hr,0,non-target
KIAA1143,Stim8hr,1,non-target
KIAA1191,Rest,0,non-target
KIAA1191,Stim48hr,0,non-target
KIAA1191,Stim8hr,0,non-target
KIAA1328,Rest,0,non-target
KIAA1328,Stim48hr,0,non-target
KIAA1328,Stim8hr,0,non-target
KIAA1586,Rest,0,non-target
KIAA1586,Stim48hr,0,non-target
KIAA1586,Stim8hr,0,non-target
KIAA1671,Rest,0,non-target
KIAA1671,Stim48hr,0,non-target
KIAA1671,Stim8hr,0,non-target
KIAA1958,Stim8hr,0,non-target
KIAA2013,Rest,0,non-target
KIAA2013,Stim48hr,0,non-target
KIAA2013,Stim8hr,0,non-target
KICS2,Rest,0,non-target
KICS2,Stim48hr,0,non-target
KICS2,Stim8hr,0,non-target
KIDINS220,Rest,0,non-target
KIDINS220,Stim48hr,0,non-target
KIDINS220,Stim8hr,0,non-target
KIF13B,Rest,0,non-target
KIF13B,Stim48hr,0,non-target
KIF13B,Stim8hr,0,non-target
KIF14,Rest,0,non-target
KIF14,Stim48hr,0,non-target
KIF14,Stim8hr,0,non-target
KIF15,Rest,0,non-target
KIF15,Stim48hr,0,non-target
KIF15,Stim8hr,0,non-target
KIF16B,Rest,0,non-target
KIF16B,Stim48hr,0,non-target
KIF16B,Stim8hr,2,non-target
KIF18A,Rest,0,non-target
KIF18A,Stim48hr,0,non-target
KIF18A,Stim8hr,0,non-target
KIF1A,Rest,0,non-target
KIF1A,Stim48hr,0,non-target
KIF1A,Stim8hr,0,non-target
KIF1B,Rest,0,non-target
KIF1B,Stim48hr,0,non-target
KIF1B,Stim8hr,0,non-target
KIF1C,Rest,0,non-target
KIF1C,Stim48hr,0,non-target
KIF1C,Stim8hr,0,non-target
KIF20A,Rest,0,non-target
KIF20A,Stim48hr,0,non-target
KIF20A,Stim8hr,7,non-target
KIF20B,Rest,0,non-target
KIF20B,Stim48hr,0,non-target
KIF20B,Stim8hr,0,non-target
KIF21A,Rest,0,non-target
KIF21A,Stim48hr,0,non-target
KIF21A,Stim8hr,0,non-target
KIF22,Rest,0,non-target
KIF22,Stim48hr,0,non-target
KIF22,Stim8hr,0,non-target
KIF27,Rest,0,non-target
KIF27,Stim48hr,0,non-target
KIF27,Stim8hr,0,non-target
KIF2A,Rest,0,non-target
KIF2A,Stim48hr,0,non-target
KIF2A,Stim8hr,0,non-target
KIF2C,Rest,0,non-target
KIF2C,Stim48hr,0,non-target
KIF2C,Stim8hr,0,non-target
KIF3A,Rest,0,non-target
KIF3A,Stim48hr,0,non-target
KIF3A,Stim8hr,0,non-target
KIF3B,Rest,0,non-target
KIF3B,Stim48hr,0,non-target
KIF3B,Stim8hr,0,non-target
KIF3C,Rest,0,non-target
KIF3C,Stim48hr,0,non-target
KIF3C,Stim8hr,0,non-target
KIF4A,Rest,0,non-target
KIF4A,Stim48hr,0,non-target
KIF4A,Stim8hr,0,non-target
KIF5B,Rest,0,in-trial
KIF5B,Stim48hr,0,in-trial
KIF5B,Stim8hr,0,in-trial
KIF5C,Rest,0,non-target
KIF5C,Stim48hr,0,non-target
KIF5C,Stim8hr,0,non-target
KIF9,Rest,0,non-target
KIF9,Stim48hr,0,non-target
KIF9,Stim8hr,0,non-target
KIFAP3,Rest,2,non-target
KIFAP3,Stim48hr,8,non-target
KIFAP3,Stim8hr,5,non-target
KIFBP,Rest,0,non-target
KIFBP,Stim48hr,0,non-target
KIFBP,Stim8hr,0,non-target
KIFC1,Rest,0,non-target
KIFC1,Stim48hr,0,non-target
KIFC1,Stim8hr,0,non-target
KIFC2,Rest,0,non-target
KIFC2,Stim48hr,0,non-target
KIFC2,Stim8hr,0,non-target
KIFC3,Rest,0,non-target
KIFC3,Stim48hr,0,non-target
KIFC3,Stim8hr,0,non-target
KIR3DL2,Rest,0,in-trial
KIR3DL2,Stim48hr,0,in-trial
KIR3DL2,Stim8hr,0,in-trial
KIRREL2,Rest,0,non-target
KIRREL2,Stim48hr,0,non-target
KIRREL2,Stim8hr,0,non-target
KISS1R,Rest,0,non-target
KISS1R,Stim48hr,0,non-target
KISS1R,Stim8hr,0,non-target
KIT,Rest,0,approved
KIT,Stim48hr,0,approved
KIT,Stim8hr,0,approved
KIZ,Rest,0,non-target
KIZ,Stim48hr,1,non-target
KIZ,Stim8hr,0,non-target
KLC1,Rest,0,non-target
KLC1,Stim48hr,0,non-target
KLC1,Stim8hr,0,non-target
KLC2,Rest,0,non-target
KLC2,Stim48hr,0,non-target
KLC2,Stim8hr,0,non-target
KLC4,Rest,0,non-target
KLC4,Stim48hr,0,non-target
KLC4,Stim8hr,0,non-target
KLF10,Rest,0,non-target
KLF10,Stim48hr,0,non-target
KLF10,Stim8hr,0,non-target
KLF11,Rest,0,non-target
KLF11,Stim48hr,0,non-target
KLF11,Stim8hr,0,non-target
KLF12,Rest,0,non-target
KLF12,Stim48hr,0,non-target
KLF12,Stim8hr,0,non-target
KLF13,Rest,0,non-target
KLF13,Stim48hr,0,non-target
KLF13,Stim8hr,0,non-target
KLF14,Rest,0,non-target
KLF14,Stim48hr,0,non-target
KLF14,Stim8hr,0,non-target
KLF15,Rest,0,non-target
KLF15,Stim48hr,0,non-target
KLF15,Stim8hr,0,non-target
KLF16,Rest,0,non-target
KLF16,Stim48hr,0,non-target
KLF16,Stim8hr,0,non-target
KLF17,Rest,0,non-target
KLF17,Stim48hr,0,non-target
KLF17,Stim8hr,0,non-target
KLF2,Rest,4,non-target
KLF2,Stim48hr,0,non-target
KLF2,Stim8hr,4,non-target
KLF3,Rest,0,non-target
KLF3,Stim48hr,0,non-target
KLF3,Stim8hr,0,non-target
KLF4,Rest,0,non-target
KLF4,Stim48hr,0,non-target
KLF4,Stim8hr,1,non-target
KLF5,Rest,0,non-target
KLF5,Stim48hr,0,non-target
KLF5,Stim8hr,0,non-target
KLF6,Rest,0,non-target
KLF6,Stim48hr,0,non-target
KLF6,Stim8hr,0,non-target
KLF7,Rest,0,non-target
KLF7,Stim48hr,0,non-target
KLF7,Stim8hr,0,non-target
KLF8,Rest,0,non-target
KLF8,Stim48hr,0,non-target
KLF8,Stim8hr,0,non-target
KLF9,Rest,0,non-target
KLF9,Stim48hr,0,non-target
KLF9,Stim8hr,0,non-target
KLHDC1,Rest,0,non-target
KLHDC1,Stim48hr,0,non-target
KLHDC1,Stim8hr,0,non-target
KLHDC10,Rest,1,non-target
KLHDC10,Stim48hr,1,non-target
KLHDC10,Stim8hr,0,non-target
KLHDC2,Rest,0,non-target
KLHDC2,Stim48hr,0,non-target
KLHDC2,Stim8hr,0,non-target
KLHDC3,Rest,0,non-target
KLHDC3,Stim48hr,0,non-target
KLHDC3,Stim8hr,0,non-target
KLHDC4,Rest,0,non-target
KLHDC4,Stim48hr,0,non-target
KLHDC4,Stim8hr,0,non-target
KLHDC7B,Rest,0,non-target
KLHDC7B,Stim48hr,0,non-target
KLHDC7B,Stim8hr,0,non-target
KLHDC8B,Rest,0,non-target
KLHDC8B,Stim48hr,0,non-target
KLHDC8B,Stim8hr,0,non-target
KLHL11,Rest,0,non-target
KLHL11,Stim48hr,0,non-target
KLHL11,Stim8hr,0,non-target
KLHL12,Rest,0,non-target
KLHL12,Stim48hr,0,non-target
KLHL12,Stim8hr,0,non-target
KLHL15,Rest,0,non-target
KLHL15,Stim48hr,0,non-target
KLHL15,Stim8hr,0,non-target
KLHL17,Rest,0,non-target
KLHL17,Stim48hr,0,non-target
KLHL17,Stim8hr,1,non-target
KLHL18,Rest,0,non-target
KLHL18,Stim48hr,0,non-target
KLHL18,Stim8hr,0,non-target
KLHL2,Rest,0,non-target
KLHL2,Stim48hr,0,non-target
KLHL2,Stim8hr,0,non-target
KLHL20,Rest,0,non-target
KLHL20,Stim48hr,0,non-target
KLHL20,Stim8hr,0,non-target
KLHL21,Rest,0,non-target
KLHL21,Stim48hr,0,non-target
KLHL21,Stim8hr,0,non-target
KLHL22,Rest,0,non-target
KLHL22,Stim48hr,0,non-target
KLHL22,Stim8hr,0,non-target
KLHL23,Rest,0,non-target
KLHL23,Stim48hr,0,non-target
KLHL23,Stim8hr,0,non-target
KLHL24,Rest,0,non-target
KLHL24,Stim48hr,0,non-target
KLHL24,Stim8hr,0,non-target
KLHL25,Rest,0,non-target
KLHL25,Stim48hr,0,non-target
KLHL25,Stim8hr,0,non-target
KLHL26,Rest,0,non-target
KLHL26,Stim48hr,0,non-target
KLHL26,Stim8hr,0,non-target
KLHL28,Rest,0,non-target
KLHL28,Stim48hr,0,non-target
KLHL28,Stim8hr,0,non-target
KLHL29,Rest,0,non-target
KLHL29,Stim48hr,0,non-target
KLHL29,Stim8hr,0,non-target
KLHL3,Rest,0,non-target
KLHL3,Stim48hr,0,non-target
KLHL3,Stim8hr,0,non-target
KLHL31,Rest,0,non-target
KLHL31,Stim48hr,0,non-target
KLHL31,Stim8hr,0,non-target
KLHL32,Rest,0,non-target
KLHL32,Stim48hr,0,non-target
KLHL32,Stim8hr,0,non-target
KLHL36,Rest,0,non-target
KLHL36,Stim48hr,0,non-target
KLHL36,Stim8hr,0,non-target
KLHL42,Rest,0,non-target
KLHL42,Stim48hr,0,non-target
KLHL42,Stim8hr,0,non-target
KLHL5,Rest,0,non-target
KLHL5,Stim48hr,0,non-target
KLHL5,Stim8hr,0,non-target
KLHL6,Rest,0,non-target
KLHL6,Stim48hr,0,non-target
KLHL6,Stim8hr,0,non-target
KLHL7,Rest,0,non-target
KLHL7,Stim48hr,0,non-target
KLHL7,Stim8hr,0,non-target
KLHL8,Rest,0,non-target
KLHL8,Stim48hr,0,non-target
KLHL8,Stim8hr,0,non-target
KLHL9,Rest,0,non-target
KLHL9,Stim48hr,0,non-target
KLHL9,Stim8hr,0,non-target
KLK1,Rest,0,non-target
KLK1,Stim48hr,0,non-target
KLK1,Stim8hr,0,non-target
KLK14,Rest,0,non-target
KLK14,Stim48hr,0,non-target
KLK14,Stim8hr,0,non-target
KLKB1,Rest,0,non-target
KLKB1,Stim48hr,0,non-target
KLKB1,Stim8hr,0,non-target
KLRB1,Rest,0,non-target
KLRB1,Stim48hr,0,non-target
KLRB1,Stim8hr,0,non-target
KLRC1,Rest,0,in-trial
KLRC1,Stim48hr,0,in-trial
KLRC1,Stim8hr,0,in-trial
KLRD1,Rest,0,non-target
KLRD1,Stim48hr,0,non-target
KLRD1,Stim8hr,0,non-target
KLRF1,Rest,0,non-target
KLRF1,Stim48hr,0,non-target
KLRF1,Stim8hr,0,non-target
KLRG1,Rest,0,non-target
KLRG1,Stim48hr,0,non-target
KLRG1,Stim8hr,0,non-target
KLRK1,Rest,0,non-target
KLRK1,Stim48hr,0,non-target
KLRK1,Stim8hr,0,non-target
KMT2A,Stim48hr,0,in-trial
KMT2A,Stim8hr,9,in-trial
KMT2B,Rest,0,non-target
KMT2B,Stim48hr,0,non-target
KMT2B,Stim8hr,1,non-target
KMT2C,Rest,5,non-target
KMT2C,Stim48hr,9,non-target
KMT2C,Stim8hr,2,non-target
KMT2E,Rest,0,non-target
KMT2E,Stim48hr,1,non-target
KMT2E,Stim8hr,0,non-target
KMT5A,Rest,0,non-target
KMT5A,Stim48hr,0,non-target
KMT5A,Stim8hr,0,non-target
KMT5B,Rest,0,non-target
KMT5B,Stim48hr,0,non-target
KMT5B,Stim8hr,0,non-target
KMT5C,Rest,0,non-target
KMT5C,Stim48hr,0,non-target
KMT5C,Stim8hr,0,non-target
KNL1,Rest,0,non-target
KNL1,Stim48hr,0,non-target
KNL1,Stim8hr,1,non-target
KNOP1,Rest,0,non-target
KNOP1,Stim48hr,0,non-target
KNOP1,Stim8hr,0,non-target
KNSTRN,Rest,0,non-target
KNSTRN,Stim48hr,0,non-target
KNSTRN,Stim8hr,0,non-target
KNTC1,Rest,0,non-target
KNTC1,Stim48hr,0,non-target
KNTC1,Stim8hr,0,non-target
KPNA1,Rest,3,non-target
KPNA1,Stim48hr,1,non-target
KPNA1,Stim8hr,5,non-target
KPNA2,Rest,0,non-target
KPNA2,Stim48hr,0,non-target
KPNA2,Stim8hr,0,non-target
KPNA3,Rest,0,non-target
KPNA3,Stim48hr,0,non-target
KPNA3,Stim8hr,0,non-target
KPNA4,Rest,0,non-target
KPNA4,Stim48hr,0,non-target
KPNA4,Stim8hr,1,non-target
KPNA5,Rest,0,non-target
KPNA5,Stim48hr,0,non-target
KPNA5,Stim8hr,0,non-target
KPNA6,Rest,0,non-target
KPNA6,Stim48hr,0,non-target
KPNA6,Stim8hr,0,non-target
KPTN,Rest,0,non-target
KPTN,Stim48hr,0,non-target
KPTN,Stim8hr,0,non-target
KRABD2,Rest,0,non-target
KRABD2,Stim48hr,0,non-target
KRABD2,Stim8hr,0,non-target
KRABD3,Rest,0,non-target
KRABD3,Stim48hr,0,non-target
KRABD3,Stim8hr,0,non-target
KRABD4,Rest,0,non-target
KRABD4,Stim48hr,0,non-target
KRABD4,Stim8hr,0,non-target
KRABD5,Rest,0,non-target
KRABD5,Stim48hr,0,non-target
KRABD5,Stim8hr,0,non-target
KRAS,Rest,0,non-target
KRAS,Stim48hr,0,non-target
KRAS,Stim8hr,0,non-target
KRCC1,Rest,2,non-target
KRCC1,Stim48hr,0,non-target
KRCC1,Stim8hr,0,non-target
KRI1,Rest,0,non-target
KRI1,Stim48hr,0,non-target
KRI1,Stim8hr,0,non-target
KRIT1,Rest,0,non-target
KRIT1,Stim48hr,0,non-target
KRIT1,Stim8hr,0,non-target
KRR1,Rest,0,non-target
KRR1,Stim48hr,0,non-target
KRR1,Stim8hr,0,non-target
KRT1,Rest,0,non-target
KRT1,Stim48hr,0,non-target
KRT1,Stim8hr,0,non-target
KRT10,Rest,0,non-target
KRT10,Stim48hr,0,non-target
KRT10,Stim8hr,0,non-target
KRT18,Rest,0,non-target
KRT18,Stim48hr,0,non-target
KRT18,Stim8hr,0,non-target
KRT19,Rest,0,non-target
KRT19,Stim48hr,0,non-target
KRT19,Stim8hr,0,non-target
KRT7,Rest,0,non-target
KRT7,Stim48hr,0,non-target
KRT7,Stim8hr,0,non-target
KRT72,Rest,0,non-target
KRT72,Stim48hr,0,non-target
KRT72,Stim8hr,0,non-target
KRT73,Rest,0,non-target
KRT73,Stim48hr,0,non-target
KRT73,Stim8hr,0,non-target
KRTAP16-1,Rest,0,non-target
KRTAP16-1,Stim48hr,0,non-target
KRTAP16-1,Stim8hr,0,non-target
KRTCAP2,Rest,0,non-target
KRTCAP2,Stim48hr,0,non-target
KRTCAP2,Stim8hr,0,non-target
KRTCAP3,Rest,0,non-target
KRTCAP3,Stim48hr,0,non-target
KRTCAP3,Stim8hr,0,non-target
KSR1,Rest,0,non-target
KSR1,Stim48hr,0,non-target
KSR1,Stim8hr,0,non-target
KTI12,Rest,2,non-target
KTI12,Stim48hr,1,non-target
KTI12,Stim8hr,2,non-target
KTN1,Rest,0,non-target
KTN1,Stim48hr,0,non-target
KTN1,Stim8hr,0,non-target
KXD1,Rest,0,non-target
KXD1,Stim48hr,0,non-target
KXD1,Stim8hr,0,non-target
KYAT1,Rest,0,non-target
KYAT1,Stim48hr,0,non-target
KYAT1,Stim8hr,0,non-target
KYAT3,Rest,0,non-target
KYAT3,Stim48hr,0,non-target
KYAT3,Stim8hr,1,non-target
L2HGDH,Rest,0,non-target
L2HGDH,Stim48hr,1,non-target
L2HGDH,Stim8hr,0,non-target
L3HYPDH,Rest,0,non-target
L3HYPDH,Stim48hr,0,non-target
L3HYPDH,Stim8hr,0,non-target
L3MBTL1,Rest,0,non-target
L3MBTL1,Stim48hr,0,non-target
L3MBTL1,Stim8hr,0,non-target
L3MBTL2,Rest,1,non-target
L3MBTL2,Stim48hr,1,non-target
L3MBTL2,Stim8hr,0,non-target
L3MBTL3,Rest,0,non-target
L3MBTL3,Stim48hr,0,non-target
L3MBTL3,Stim8hr,0,non-target
L3MBTL4,Rest,0,non-target
L3MBTL4,Stim48hr,0,non-target
L3MBTL4,Stim8hr,0,non-target
LACC1,Rest,0,non-target
LACC1,Stim48hr,0,non-target
LACC1,Stim8hr,0,non-target
LACTB,Rest,0,non-target
LACTB,Stim48hr,0,non-target
LACTB,Stim8hr,1,non-target
LACTB2,Rest,0,non-target
LACTB2,Stim48hr,0,non-target
LACTB2,Stim8hr,0,non-target
LAG3,Rest,0,in-trial
LAG3,Stim48hr,0,in-trial
LAG3,Stim8hr,0,in-trial
LAGE3,Rest,0,non-target
LAGE3,Stim48hr,0,non-target
LAGE3,Stim8hr,0,non-target
LAIR1,Rest,0,non-target
LAIR1,Stim48hr,0,non-target
LAIR1,Stim8hr,0,non-target
LAIR2,Rest,0,non-target
LAIR2,Stim48hr,0,non-target
LAIR2,Stim8hr,0,non-target
LAMA1,Rest,0,non-target
LAMA1,Stim48hr,0,non-target
LAMA1,Stim8hr,0,non-target
LAMA2,Rest,0,non-target
LAMA2,Stim48hr,0,non-target
LAMA2,Stim8hr,0,non-target
LAMA3,Rest,0,non-target
LAMA3,Stim48hr,0,non-target
LAMA3,Stim8hr,0,non-target
LAMA5,Rest,0,non-target
LAMA5,Stim48hr,0,non-target
LAMA5,Stim8hr,0,non-target
LAMB1,Rest,0,non-target
LAMB1,Stim48hr,0,non-target
LAMB1,Stim8hr,0,non-target
LAMB3,Rest,0,non-target
LAMB3,Stim48hr,0,non-target
LAMB3,Stim8hr,0,non-target
LAMP1,Rest,1,non-target
LAMP1,Stim48hr,0,non-target
LAMP1,Stim8hr,0,non-target
LAMP2,Rest,0,non-target
LAMP2,Stim48hr,0,non-target
LAMP2,Stim8hr,0,non-target
LAMP3,Rest,0,non-target
LAMP3,Stim48hr,0,non-target
LAMP3,Stim8hr,0,non-target
LAMTOR1,Rest,0,non-target
LAMTOR1,Stim48hr,0,non-target
LAMTOR1,Stim8hr,0,non-target
LAMTOR2,Rest,0,non-target
LAMTOR2,Stim48hr,9,non-target
LAMTOR2,Stim8hr,2,non-target
LAMTOR3,Rest,1,non-target
LAMTOR3,Stim48hr,0,non-target
LAMTOR3,Stim8hr,0,non-target
LAMTOR4,Rest,0,non-target
LAMTOR4,Stim48hr,1,non-target
LAMTOR4,Stim8hr,0,non-target
LAMTOR5,Rest,0,non-target
LAMTOR5,Stim48hr,2,non-target
LAMTOR5,Stim8hr,0,non-target
LANCL1,Rest,0,non-target
LANCL1,Stim48hr,0,non-target
LANCL1,Stim8hr,0,non-target
LANCL2,Rest,0,non-target
LANCL2,Stim48hr,0,non-target
LANCL2,Stim8hr,0,non-target
LAP3,Rest,0,in-trial
LAP3,Stim48hr,0,in-trial
LAP3,Stim8hr,0,in-trial
LAPTM4A,Rest,0,non-target
LAPTM4A,Stim48hr,0,non-target
LAPTM4A,Stim8hr,0,non-target
LAPTM4B,Rest,0,non-target
LAPTM4B,Stim48hr,0,non-target
LAPTM4B,Stim8hr,0,non-target
LAPTM5,Rest,0,non-target
LAPTM5,Stim48hr,0,non-target
LAPTM5,Stim8hr,0,non-target
LARP1,Rest,0,non-target
LARP1,Stim48hr,0,non-target
LARP1,Stim8hr,0,non-target
LARP1B,Rest,0,non-target
LARP1B,Stim48hr,0,non-target
