gene,group,residual
TOM1,non-target,4.7069480050137456
TOM1L2,non-target,18.674663247417257
TOMM20,non-target,-11.026548400064906
TOMM22,non-target,57.0269246274078
TOMM34,non-target,22.748757748627963
TOMM40,non-target,40.26538880487491
TOMM40L,non-target,-10.911188573736624
TOMM5,non-target,54.87752844535125
TOMM6,non-target,0.2262662657453707
TOMM7,non-target,28.849071877041272
TOMM70,non-target,-25.65138627125209
TOP1,in-trial,-37.23701286306925
TOP1MT,non-target,2.2097406096771928
TOP2A,approved,27.01624465488675
TOP2B,in-trial,-20.026325837427414
TOP3B,non-target,-31.4548965640741
TOPBP1,non-target,-12.508657104762468
TOPORS,non-target,-14.56881674172611
TOR1A,non-target,-27.65255234344727
TOR1AIP1,non-target,-40.78898208668452
TOR1AIP2,non-target,-29.83513882385545
TOR1B,non-target,-27.947712939115195
TOR2A,non-target,-15.71629945000428
TOR3A,non-target,-23.581230992688745
TOR4A,non-target,-2.4536794356515705
TOX,non-target,-0.3480414106212741
TOX2,non-target,7.10026687516579
TP53,in-trial,47.39979743326001
TP53BP1,non-target,-2.9417803561436418
TP53BP2,non-target,0.2409253422096663
TP53I13,non-target,-16.651772416251358
TP53I3,non-target,31.540787912014835
TP53INP1,non-target,97.56302543579932
TP53INP2,non-target,11.680138981885598
TP53RK,non-target,-30.942294250734687
TP63,non-target,12.32278667902913
TP73,non-target,20.023753571835513
TPCN1,non-target,8.074971320994502
TPCN2,non-target,-14.22206903488587
TPD52,non-target,-25.302074149780484
TPD52L2,non-target,-22.994428793518313
TPGS1,non-target,16.875582096194325
TPGS2,non-target,9.550785465361708
TPK1,non-target,13.011066080862072
TPM1,non-target,1.5981271041328995
TPM2,non-target,5.447044004809776
TPM4,non-target,117.77159271234729
TPMT,non-target,8.724940522922426
TPP1,non-target,100.78603658201187
TPP2,non-target,-30.07558502939598
TPR,non-target,-37.364918554524735
TPRA1,non-target,-21.21310854471951
TPRG1L,non-target,5.883982329162369
TPRKB,non-target,12.55858770284334
TPRN,non-target,-15.877916807286924
TPST1,non-target,0.0519654404727146
TPST2,non-target,17.02334825330888
TPX2,non-target,21.898409852944994
TRA2A,non-target,-24.27904191948298
TRA2B,non-target,-23.219420008655703
TRABD,non-target,-27.12753849114149
TRABD2A,non-target,12.814846147988996
TRAC,non-target,-205.780426803894
TRADD,non-target,46.30581599455889
TRAF1,non-target,60.164512750586745
TRAF2,non-target,-23.982476300838737
TRAF3,non-target,-10.979865541904696
IFT54,non-target,-2.7631313324755453
TRAF3IP2,approved,-13.93689679489468
TRAF3IP3,non-target,-21.64192887297193
TRAF4,non-target,-3.0502127383992517
TRAF5,non-target,24.496421215385467
TRAF6,non-target,-24.50776115198373
TRAF7,non-target,-32.0280501585222
TRAFD1,non-target,63.36439655901672
TRAK1,non-target,-26.219053887936223
TRAK2,non-target,-17.84176017024406
TRAM1,non-target,46.20269364379494
TRAM2,non-target,23.589841266324857
TRANK1,non-target,62.686399911389664
TRAP1,non-target,52.37014403822676
TRAPPC10,non-target,-47.005083237539885
TRAPPC11,non-target,-34.529571759507654
TRAPPC12,non-target,-25.70381819995558
TRAPPC13,non-target,-36.40957334160357
TRAPPC2L,non-target,-16.471425429221238
TRAPPC3,non-target,-38.21263083729004
TRAPPC4,non-target,-22.25233357199532
TRAPPC5,non-target,-28.749025799264697
TRAPPC6A,non-target,45.98028804434708
TRAPPC6B,non-target,-4.446335338560817
TRAPPC8,non-target,-36.37209745361013
TRAPPC9,non-target,0.0129458597494694
TRAT1,non-target,28.750525442282576
TRBC1,non-target,-119.07611279608354
TRBC2,non-target,-187.97141979933863
TRDC,non-target,-17.576336923058623
TRDMT1,non-target,-18.51655101021386
TREML2,non-target,38.7116423775853
TRERF1,non-target,43.18785772479536
TRGC1,non-target,-22.94201704854937
TRGC2,non-target,8.813135229287772
TRGJP1,non-target,-17.29378610033285
TRGJP2,non-target,-13.45771469962849
TRIB1,non-target,53.06117390682929
TRIB2,non-target,45.856878292645526
TRIB3,non-target,105.97967237567988
TRIM13,non-target,-9.531800574133632
TRIM14,non-target,28.217616773181305
TRIM16,non-target,16.785925183357016
TRIM17,non-target,-4.673728031080917
TRIM21,non-target,10.639880134928347
TRIM22,non-target,144.0418213717337
TRIM23,non-target,4.738604235460471
TRIM24,non-target,-28.48076408136919
TRIM25,non-target,-19.84845251754381
TRIM26,non-target,-25.147607405571566
TRIM27,non-target,-36.84136540511687
TRIM28,non-target,-8.88810649974359
TRIM3,non-target,-1.7045700518409863
TRIM33,non-target,-48.39776326837015
TRIM34,non-target,-5.313473352962367
TRIM35,non-target,-30.957322344260792
TRIM37,non-target,-22.53094873104418
TRIM38,non-target,-1.1756457912631404
TRIM39,non-target,-21.430550057416724
TRIM4,non-target,-21.82369755530711
TRIM41,non-target,-20.189891309174843
TRIM44,non-target,43.84146516451508
TRIM46,non-target,0.5580982252261796
TRIM47,non-target,-17.786612546983452
TRIM5,non-target,30.64988023861207
TRIM52,non-target,-5.194149116227403
TRIM56,non-target,-17.905756183566165
TRIM58,non-target,-7.5542292275435665
TRIM59,non-target,-26.33818396184937
TRIM6,non-target,-3.5174198986601337
TRIM61,non-target,-20.164554775221003
TRIM62,non-target,-12.487080946404648
TRIM65,non-target,-23.073620714459135
TRIM66,non-target,-15.94719211850652
TRIM68,non-target,-15.859573873772971
TRIM69,non-target,11.272551636001552
TRIM8,non-target,33.42464696777313
TRIO,non-target,-15.2503033050207
TRIOBP,non-target,-6.6862415876633365
TRIP10,non-target,32.89883421086143
TRIP11,non-target,-24.74173481808295
TRIP12,non-target,-33.02594905083253
TRIP13,non-target,63.19889812846503
TRIP4,non-target,-1.0593241369897657
TRIP6,non-target,-20.428716437344093
TRIQK,non-target,4.422272064444084
TRIR,non-target,-37.81165696166803
TRIT1,non-target,-20.7442871810926
TRMO,non-target,-11.570404376407112
TRMT1,non-target,19.743636833738435
TRMT10A,non-target,-14.2232270637641
TRMT10B,non-target,-23.61380724186901
TRMT10C,non-target,0.647690416411495
TRMT11,non-target,-19.276735226143696
TYW2,non-target,-22.27460740105413
TRMT13,non-target,-27.185715654239257
TRMT1L,non-target,-0.3198698573141995
TRMT2A,non-target,-22.553306349595356
TRMT2B,non-target,-25.594409966743893
TRMT44,non-target,-25.68455598683184
TRMT6,non-target,-13.720095569446
TRMT61A,non-target,-8.001471786710265
TRMT61B,non-target,-27.38689965649151
TRMU,non-target,-28.654279686994027
TRNT1,non-target,-5.316889556983935
TROAP,non-target,1.5529652160869176
TRPC1,non-target,4.4957306391668945
TRPC4AP,non-target,-28.76790415105198
TRPM2,non-target,-5.533838741317041
TRPS1,non-target,31.220394611682796
TRPT1,non-target,-10.93594857826776
TRPV2,non-target,50.39437863705263
TRRAP,non-target,-61.8166744379248
TRUB1,non-target,-8.794757167007598
TRUB2,non-target,-14.256784637451064
TSC1,non-target,-28.194110032832025
TSC2,non-target,-28.193858398290303
TSC22D1,non-target,31.55256093495467
TSC22D2,non-target,-21.082064164938856
TSC22D3,non-target,87.81832977271567
TSC22D4,non-target,-1.0844790026543674
TSEN15,non-target,-7.662442695082125
TSEN34,non-target,-12.618305699061116
TSEN54,non-target,-19.55096692554404
TSFM,non-target,-14.054657759718944
TSG101,non-target,-14.897010631542798
TSGA10,non-target,0.13917806466691
TSHR,non-target,9.549681566040748
TSHZ1,non-target,-18.70359170447668
TSHZ2,non-target,-11.811703308383995
TSHZ3,non-target,13.015689508197696
TSKS,non-target,-17.036958668709637
TSKU,non-target,11.746695925416544
TSLP,in-trial,-10.015859044024085
TSN,non-target,-35.184951125020845
TSNARE1,non-target,-14.594773929717144
TSNAX,non-target,-34.511904258746306
TSPAN13,non-target,42.686642277066845
TSPAN14,non-target,2.3773316754869875
TSPAN15,non-target,26.040138826641748
TSPAN17,non-target,-4.843072688091048
TSPAN18,non-target,37.01120495428424
TSPAN2,non-target,16.551569730373643
TSPAN3,non-target,43.09552060209989
TSPAN31,non-target,42.18310554925758
TSPAN32,non-target,9.227467372414145
TSPAN33,non-target,46.96124783806655
TSPAN4,non-target,-7.532162206430115
TSPAN5,non-target,-0.1265456836867713
TSPO,non-target,-22.87602939686067
TSPOAP1,non-target,104.8372267545543
TSPYL1,non-target,-9.642381666883672
TSPYL2,non-target,25.62648038840287
TSPYL4,non-target,-5.5153424490497
TSPYL5,non-target,-4.23564339033636
TSR2,non-target,-36.196731244947365
TSR3,non-target,-27.24069099255925
TSSC4,non-target,-33.95623060805545
TSSK4,non-target,-11.95343544851016
TSSK6,non-target,-12.22948473038912
TST,non-target,10.1236976733311
TSTD1,non-target,69.24393841341299
TSTD2,non-target,-20.76501295815791
TTBK1,non-target,9.796138389863366
TTBK2,non-target,-6.339333851373418
TTC12,non-target,-6.1402457431107855
TTC13,non-target,-6.170538504650916
TTC14,non-target,28.733015626664244
TTC17,non-target,25.010664267655255
TTC19,non-target,11.584190434444633
TTC21A,non-target,-6.707005722515756
TTC21B,non-target,-27.045502783341544
TTC22,non-target,10.798254020592331
TTC23,non-target,-5.518578559642975
TTC24,non-target,-0.4163690931632858
IFT56,non-target,-9.411820250681806
TTC28,non-target,7.648247893148981
TTC3,non-target,37.94454320779904
IFT70B,non-target,-8.262229907342657
TTC31,non-target,-8.017179338104834
TTC32,non-target,8.463825968161046
TTC33,non-target,-34.88126311548094
SKIC3,non-target,-30.3818185956181
TTC38,non-target,-5.549693088666827
TTC39B,non-target,23.442272161956925
TTC39C,non-target,35.94727316474321
TTC4,non-target,-9.859278420048872
TTC5,non-target,-22.81812753456296
TTC7A,non-target,8.02650900890225
TTC7B,non-target,6.76544870743406
TTC8,non-target,14.920753438081835
TTC9,non-target,51.939562091005065
TTC9C,non-target,-18.465023866912706
TTF1,non-target,-22.66350183708569
TTF2,non-target,4.098583730212937
TTI1,non-target,-26.343133143062328
TTK,non-target,3.9045492119961818
TTL,non-target,-20.77396626018933
TTLL1,non-target,5.857844518145318
TTLL11,non-target,-12.017356481552476
TTLL12,non-target,47.44506073629665
TTLL3,non-target,30.611401118261437
TTLL4,non-target,-21.99138145391305
TTLL5,non-target,-17.76769319549084
TTN,non-target,30.99249868643508
TTPAL,non-target,-3.774700188725951
TTYH2,non-target,32.69683242917096
TTYH3,non-target,42.4372864327705
TUBA1A,approved,10.126810911190006
TUBA1B,approved,65.98469347652421
TUBA1C,approved,68.15601658966112
TUBA4A,approved,58.8328427003916
TUBB,approved,70.4960309351848
TUBB2A,approved,30.87151549587611
TUBB3,approved,11.699573411857704
TUBB4B,approved,83.06095173066036
TUBB6,approved,28.28935593008932
TUBD1,non-target,-32.33807468390228
TUBE1,non-target,40.550441674335126
TUBG1,non-target,29.26684508114832
TUBG2,non-target,16.687013099553308
TUBGCP3,non-target,-19.48621757918224
TUBGCP4,non-target,-14.284934751232663
TUBGCP5,non-target,-13.18559404213766
TUFM,non-target,37.6854219707029
TUFT1,non-target,13.423452036743129
TULP3,non-target,-12.895207526832614
TUSC1,non-target,-13.13562974699962
TUSC2,non-target,-6.927090117570835
TUT7,non-target,-2.2859062829404784
TVP23B,non-target,-25.823433252832796
TVP23C,non-target,-3.584913349390122
TWF1,non-target,-23.563176045971858
TWF2,non-target,20.968935522998024
TWIST1,non-target,-15.68644517011828
TWNK,non-target,20.67412360246503
TWSG1,non-target,62.341071357939065
TXK,in-trial,50.33401380043566
TXLNA,non-target,-39.19052905025667
TXLNB,non-target,-0.6819879739879795
TXLNG,non-target,-6.740441425399294
TXN2,non-target,-28.57993698398768
TXNDC11,non-target,-3.914857922265933
TXNDC12,non-target,-27.33868489677651
TXNDC15,non-target,5.006854508012613
TXNDC16,non-target,3.164125909095624
TXNDC17,non-target,30.40595664948518
TXNDC5,non-target,39.88126867441647
TXNDC9,non-target,-38.83531512181515
TXNIP,non-target,222.23321194221953
TXNL1,non-target,-32.48834701397662
TXNL4A,non-target,-1.1597410386285103
TXNL4B,non-target,-0.245576294429334
TXNRD1,approved,48.25162885877117
TXNRD2,non-target,20.76103712390066
TYK2,approved,-6.3376176663966435
TYMP,non-target,59.630382394916616
TYMS,in-trial,6.4491202094064874
TYSND1,non-target,-8.485287333131756
TYW1,non-target,-24.497938462397286
TYW1B,non-target,-10.069395849881465
TYW3,non-target,0.4204802010639525
TYW5,non-target,-5.239697004707396
U2AF1L4,non-target,18.721090535443206
U2AF2,non-target,-12.152639406634847
U2SURP,non-target,-35.104782999764105
UAP1,non-target,46.78281847381015
UAP1L1,non-target,-4.6181337409861785
UBA1,non-target,-36.904930012820095
UBA2,non-target,-31.282686739234872
UBA3,in-trial,-24.16715489447033
UBA5,non-target,-14.23469630737837
UBA6,non-target,-47.28278800936081
UBA7,non-target,32.61386574241499
UBAC1,non-target,-16.717918070877516
UBAC2,non-target,-11.040460424504907
UBALD1,non-target,-7.647898766302696
UBAP2,non-target,-26.71127174275763
UBAP2L,non-target,-43.62509862794102
UBASH3A,non-target,3.486459202584809
UBASH3B,non-target,-13.595021571801253
UBB,non-target,-14.24979006024419
UBC,non-target,-7.305009828992316
UBE2A,non-target,-8.055494790950178
UBE2B,non-target,-33.867619212962516
UBE2C,non-target,-16.146536388336134
UBE2D1,non-target,-31.693307840016416
UBE2D2,non-target,-47.07970581222967
UBE2D3,non-target,-32.903767355961
UBE2D4,non-target,-9.321126206561908
UBE2E1,non-target,0.1825682516874044
UBE2E2,non-target,10.569572972411256
UBE2E3,non-target,5.147328342685321
UBE2F,non-target,41.32833166216554
UBE2G1,non-target,-6.077366558003059
UBE2G2,non-target,-18.62757188314628
UBE2H,non-target,17.190318677832146
UBE2I,non-target,-54.86752666162594
UBE2J1,non-target,-0.8772626939433318
UBE2J2,non-target,-49.15718677514396
UBE2K,non-target,-46.82271444099769
UBE2L3,non-target,-20.926116228771093
UBE2L6,non-target,20.284501231638146
UBE2M,non-target,-27.23299911629915
UBE2N,non-target,-26.750434522904413
UBE2O,non-target,-32.49824670685176
UBE2Q1,non-target,-45.43246460798768
UBE2Q2,non-target,-2.563759641114847
UBE2QL1,non-target,-5.690597985871658
UBE2R2,non-target,7.786173602108371
UBE2S,non-target,59.414917645915125
UBE2T,non-target,57.15620182913052
UBE2V1,non-target,-41.11622558547251
UBE2V2,non-target,-25.85762473644858
UBE2W,non-target,-17.19614600426667
UBE2Z,non-target,-0.0324547864337129
UBE3A,non-target,-53.39568483243951
UBE3B,non-target,-24.05746578116609
UBE3C,non-target,-22.476427837386183
UBE3D,non-target,-17.744298770169014
UBE4A,non-target,-34.45837950029621
UBE4B,non-target,-33.49179435034327
UBIAD1,non-target,-27.10728951382684
UBL3,non-target,38.79187724999545
UBL4A,non-target,-28.76846465339261
UBL5,non-target,-25.672984835206
UBL7,non-target,-25.657385599299264
UBLCP1,non-target,14.908897907795833
UBN1,non-target,-38.68508436021952
UBN2,non-target,-10.396753146575486
UBOX5,non-target,-16.09600872310762
UBP1,non-target,-39.645835149084625
UBQLN1,non-target,-43.52587124411738
UBQLN2,non-target,18.36178568805572
UBQLN4,non-target,-13.981100693348717
UBR2,non-target,46.45424557927836
UBR3,non-target,-29.380389134049732
UBR4,non-target,-28.216429051408763
UBR5,non-target,-24.000590898237068
UBR7,non-target,-14.435550428433515
UBTD1,non-target,-5.380323331310303
UBTD2,non-target,-6.066609599938971
UBTF,non-target,-19.901547642237635
UBXN1,non-target,-18.080268317768297
UBXN10,non-target,18.09827989944125
UBXN11,non-target,21.346040994854977
UBXN2A,non-target,-9.312371798164792
UBXN2B,non-target,-8.174783490724801
UBXN4,non-target,-23.50375153968564
UBXN6,non-target,-10.990242577008834
UBXN7,non-target,-11.673720217698603
UBXN8,non-target,-3.4393450039422055
UCHL1,non-target,13.82016299201711
UCHL3,non-target,-5.461194849810752
UCHL5,non-target,25.79312922313969
UCK1,non-target,-21.14917731113003
UCK2,non-target,65.31769635528049
UCKL1,non-target,-27.48550821612688
UCN,non-target,-8.872218804787394
UCP2,non-target,10.116937897637692
UCP3,non-target,19.920762550536818
UEVLD,non-target,41.918468910207885
UFC1,non-target,3.412716617903699
UFD1,non-target,-19.629505011226897
UFL1,non-target,-28.45286422783292
UFM1,non-target,44.562143658133806
UFSP1,non-target,-11.641125597252024
UFSP2,non-target,-15.0535986119538
UGCG,approved,-10.158315484311087
UGDH,non-target,24.532901516592194
UGGT1,non-target,-29.23206026106085
UGP2,non-target,-12.124035209732956
UHMK1,non-target,-50.877967603043885
UHRF1,non-target,52.66269495014737
BLTP3A,non-target,-13.509044478935143
BLTP3B,non-target,-12.650774060511464
UHRF2,non-target,-13.271596020826747
UIMC1,non-target,-39.759634840378546
ULBP2,non-target,-0.2416193398244447
ULK1,non-target,16.48869746842089
ULK2,non-target,-5.741133679849415
ULK4,non-target,-12.82353364261392
UMAD1,non-target,-16.145775929087307
UNC119,non-target,22.786608902122413
UNC119B,non-target,-19.865458643033037
UNC13D,non-target,0.7974539544062699
UNC45A,non-target,-30.868610886387927
UNC50,non-target,-29.64095418638807
UNC5CL,non-target,-10.444630417825811
UNC93B1,non-target,4.041078305780751
UNG,non-target,-5.40099869375215
UNK,non-target,-15.43968862353678
UPF2,non-target,-41.68400080770272
UPF3A,non-target,-24.11068600946976
UPP1,non-target,75.52005937473638
UPRT,non-target,-14.688792162946529
UQCC1,non-target,-30.183339290071913
UQCC2,non-target,18.65320491962754
UQCC3,non-target,-7.619401247145762
UQCR10,non-target,-32.33830307555985
UQCR11,non-target,-42.19186776788251
UQCRB,non-target,19.277865540246356
UQCRC1,non-target,-17.031040548822997
UQCRC2,non-target,-37.99377213122847
UQCRFS1,non-target,-16.580275836084162
UQCRH,non-target,-27.898961152879803
UQCRHL,non-target,-8.490782847247848
UQCRQ,non-target,-20.40528865624101
URB1,non-target,22.38171635008244
URB2,non-target,-0.2589522586837702
URGCP,non-target,-35.52671568817828
URI1,non-target,-40.58224106810704
URM1,non-target,-33.007497138441806
UROD,non-target,-24.91869455388496
UROS,non-target,13.418215079993052
USB1,non-target,-20.904776160296063
USF1,non-target,-27.85153857425151
USF2,non-target,-31.955165587018826
USF3,non-target,-23.41697473560593
USO1,non-target,-13.169589230513004
USP1,non-target,-12.131271813530049
USP10,non-target,-33.27172621983156
USP11,non-target,58.70058955772902
USP12,non-target,7.1161669025592955
USP13,non-target,12.028252603263942
USP14,non-target,-24.57356984523659
USP15,non-target,6.031110157154568
USP16,non-target,-39.074919945295896
USP18,non-target,31.47205651327077
USP19,non-target,-35.11811653848157
USP20,non-target,22.147416582163135
USP21,non-target,-27.56695662976645
USP22,non-target,-29.736038660545272
USP24,non-target,-22.01407688306017
USP25,non-target,23.236593225280934
USP28,non-target,0.3213389990049791
USP3,non-target,-13.215695691435904
USP30,non-target,-18.446593412153547
USP32,non-target,-8.643808378563298
USP33,non-target,-34.01236935380925
USP34,non-target,-43.200316104243846
USP35,non-target,1.228424393613854
USP36,non-target,-32.1129748467811
USP38,non-target,-43.71833094014339
USP39,non-target,-28.27123221208113
USP4,non-target,-31.63568679426557
USP40,non-target,4.43398558803238
USP42,non-target,-33.1908839205419
USP44,non-target,-11.39265014929472
USP45,non-target,-8.59704665850898
USP46,non-target,-8.829942369763769
USP47,non-target,-31.998889937182128
USP48,non-target,-20.34178921455958
USP5,non-target,-31.253854467879886
USP51,non-target,1.835749881257221
USP53,non-target,19.14551444868843
USP6NL,non-target,6.648729315734734
USP7,non-target,-46.287913145645724
USP9X,non-target,-24.510467933219417
USP9Y,non-target,-18.065832562861143
UTP18,non-target,-16.3432709143918
UTP23,non-target,-25.17729920189432
UTS2,non-target,3.575414817154946
UTY,non-target,-21.25039088045417
UVRAG,non-target,-15.230469063620273
UVSSA,non-target,-25.01194864881191
UXS1,non-target,0.4977916396875337
UXT,non-target,16.28131423597685
VAC14,non-target,-19.387038078829207
VAMP1,non-target,56.576968313367495
VAMP2,non-target,72.81861118923874
VAMP3,non-target,1.947590374168456
VAMP4,non-target,26.77278837507248
VAMP5,non-target,20.162413513025907
VAMP7,non-target,-41.28323176767529
VAMP8,non-target,22.46463749690113
VANGL1,non-target,3.700979922142462
VAPA,non-target,-61.69775019699136
VAPB,non-target,-30.678474175004425
VARS1,non-target,40.06036367326608
VARS2,non-target,-9.89554748372381
VASH1,non-target,10.060274870226516
VASP,non-target,7.194857946009283
VAT1,non-target,15.249596593071171
VAV1,non-target,-20.06469374214434
VAV3,non-target,11.292451233429736
VBP1,non-target,-1.2082639720509671
VCL,non-target,6.368180625647386
VCPIP1,non-target,-10.411323291450657
VCPKMT,non-target,-22.93180070952585
VDAC1,non-target,-3.566476679763781
VDAC2,non-target,-24.259124959250727
VDAC3,non-target,-1.6499900549618236
VDR,approved,48.768639274714566
VEGFA,in-trial,137.85036484434195
VEGFB,non-target,56.82687679683054
VEZF1,non-target,-0.7133546945183623
VEZT,non-target,1.0983526724307602
VGLL4,non-target,-6.8058034467763635
VHL,non-target,-25.193085257364796
VILL,non-target,-12.575983715242854
VIM,non-target,-69.78547055311934
VIPAS39,non-target,-23.527993791652403
VIPR1,non-target,12.0132118634835
VKORC1,in-trial,-1.4547445548511082
VKORC1L1,non-target,-24.565442368118568
VLDLR,non-target,53.56114550049271
VMA21,non-target,-49.1447427467038
VMAC,non-target,-0.8220623322756152
VMP1,non-target,50.61592730259645
VNN2,non-target,25.517825659376022
VOPP1,non-target,29.229588769029338
VPS11,non-target,-4.805116677654536
VPS13A,non-target,-33.818174350844465
VPS13B,non-target,10.902269768163851
VPS13C,non-target,29.76577478637334
VPS16,non-target,-22.610355284970293
VPS25,non-target,-33.3394510175782
VPS26A,non-target,-4.540482390497355
VPS26B,non-target,-13.22282168131027
VPS26C,non-target,-19.893810141926924
VPS28,non-target,-8.996607182327688
VPS29,non-target,-21.31958538636243
VPS33A,non-target,-39.67842334329044
VPS33B,non-target,-26.937517977600237
VPS35,non-target,-51.083284552137435
VPS35L,non-target,9.372091432110995
VPS36,non-target,-14.052622267251923
VPS37B,non-target,-7.072532019933415
VPS37C,non-target,-8.476290606944472
VPS39,non-target,-19.90144766456333
VPS41,non-target,-5.38993486615
VPS45,non-target,2.601695896189113
VPS4A,non-target,-51.76957825688479
VPS4B,non-target,-21.104565559156345
VPS50,non-target,-17.782779271761026
VPS52,non-target,-40.13791357534745
VPS54,non-target,-7.131986354907995
VPS8,non-target,26.85781774864891
VPS9D1,non-target,-3.8926252504600103
VRK1,non-target,17.737268310984533
VRK2,non-target,-25.213402853034268
VRK3,non-target,-18.735865248397108
VSIG10,non-target,25.744808073917472
VSIG10L,non-target,-5.502817608458074
VSIR,non-target,39.552670936245754
VSTM2L,non-target,9.119847547011371
VSTM4,non-target,-5.246689464131925
VTA1,non-target,-40.05287697601874
VTI1A,non-target,-30.42987098502052
VTI1B,non-target,-38.68356152077407
VWA5A,non-target,17.743741966319174
VWA7,non-target,-5.669019386463248
VWA8,non-target,-22.586843628183672
VWCE,non-target,19.782343856431517
VWDE,non-target,-8.3606202546136
WAC,non-target,-36.749395675902974
WAPL,non-target,-62.75652896568181
WARS1,non-target,41.07980808503939
WARS2,non-target,-20.28723408960549
WAS,non-target,-11.478087813764365
WASF1,non-target,-5.433369886696538
WASF2,non-target,-11.109341640041558
WASHC3,non-target,36.43060859757828
WASHC4,non-target,-9.388891614246663
WASHC5,non-target,-34.47579064079874
WASL,non-target,-1.1347291819865335
WBP1,non-target,24.862244620296735
WBP11,non-target,-30.36468203882518
WBP1L,non-target,-12.221972433803872
WBP2,non-target,11.871467178726926
WBP4,non-target,-12.756042752294691
WDFY1,non-target,72.49087425490625
WDFY2,non-target,20.612209712961388
WDHD1,non-target,-13.09027433428747
WDPCP,non-target,-16.964481109953983
WDR11,non-target,-7.027069027379511
WDR13,non-target,0.0565159381177409
WDR18,non-target,20.482688293920116
WDR19,non-target,-5.9035547350236035
WDR20,non-target,-40.848945272074985
WDR24,non-target,-33.93848452615484
WDR25,non-target,-14.725942420620768
WDR26,non-target,24.894749356748815
WDR27,non-target,-20.84115547784099
WDR35,non-target,-8.385571148331094
WDR37,non-target,-17.19382717150286
WDR41,non-target,-1.8440848490492503
WDR44,non-target,-20.135631204278976
WDR45B,non-target,-1.6426136181479432
WDR47,non-target,-19.74243773567839
WDR48,non-target,-1.198962756104817
WDR53,non-target,-37.37327984671208
WDR54,non-target,9.547479676789688
WDR59,non-target,-19.57928105908213
WDR5B,non-target,-8.938922036831876
WDR6,non-target,-18.399180285691344
SKIC8,non-target,-23.288992848295603
WDR62,non-target,-1.0085147046881453
WDR7,non-target,-19.70736410618804
WDR73,non-target,-28.900239253832662
WDR76,non-target,-2.587515342352608
WDR77,non-target,27.37015394044565
WDR81,non-target,19.982247595790906
WDR82,non-target,-50.629817214366625
WDR83,non-target,-37.383889900625654
WDR83OS,non-target,-12.690676054833014
WDR89,non-target,-39.41955522767109
WDR90,non-target,-17.52003410585048
WDR91,non-target,-14.839975689658932
WDSUB1,non-target,-5.073452095193718
WDTC1,non-target,49.29146668639149
WEE1,in-trial,-10.737560130659892
WHAMM,non-target,7.321779930459452
WHRN,non-target,31.723543827518473
WIPF1,non-target,-8.391740936669436
WIPF2,non-target,-27.015294646814713
WIPI1,non-target,63.54289121175956
WIPI2,non-target,-31.218311033365623
WIZ,non-target,-21.210187932272717
WNK1,non-target,3.008915840767623
WNT10B,non-target,-1.441465235530777
WNT5B,non-target,27.356402133863288
WRAP53,non-target,-17.062763810569887
WRAP73,non-target,-31.648356139401923
WRN,non-target,-15.528935993724774
WRNIP1,non-target,-44.616510507094425
WSB1,non-target,35.820588756041346
WSB2,non-target,24.725276559020372
WTAP,non-target,-39.98740671311009
WWC3,non-target,-22.777616181141553
WWOX,non-target,4.596667204541913
WWP1,non-target,-33.62310822893219
WWP2,non-target,-27.860038543272083
WWTR1,non-target,11.20409742844087
XAF1,non-target,85.57241014088633
XBP1,non-target,64.81790170334529
XCL1,non-target,28.60607414231139
XCL2,non-target,44.98624988552643
XIAP,non-target,-9.027463364086035
XIRP1,non-target,45.73442561279449
XKR3,non-target,-11.623234912039612
XKR6,non-target,-2.736916940864532
XKR8,non-target,-11.030163994135547
XKR9,non-target,-9.84354640517281
XPA,non-target,-5.7378077296359535
XPNPEP1,in-trial,-39.21592561286083
XPNPEP3,in-trial,-19.531154094851026
XPO1,approved,-26.826117183635123
XPO4,non-target,-8.943192484147445
XPO5,non-target,-9.679375171836613
XPO6,non-target,-39.117178454425826
XPO7,non-target,-36.976568028629245
XPOT,non-target,41.206372976943975
XPR1,non-target,-24.848202453228826
XRCC1,non-target,-23.476786075157595
XRCC2,non-target,2.779476007653656
XRCC4,non-target,-32.58841575783199
XRN1,non-target,71.98341506701185
XRN2,non-target,-45.17494200110638
XRRA1,non-target,-21.987068178239287
XXYLT1,non-target,2.627122552580694
XYLB,non-target,-10.021501333774433
XYLT1,non-target,-10.724749004039609
XYLT2,non-target,16.18993119506875
YAF2,non-target,-24.599881989438924
YARS1,non-target,-7.548853389139168
YARS2,non-target,-35.401938946518754
YBEY,non-target,-17.53408480747184
YBX1,non-target,23.68188799605964
YBX3,non-target,39.77957226985898
YDJC,non-target,-13.315831324331755
YEATS2,non-target,-23.89831058991847
YEATS4,non-target,-13.751975596139454
YES1,approved,6.063318131261781
YIF1A,non-target,-11.983281625026953
YIF1B,non-target,-19.510708552568797
YIPF1,non-target,-17.63466605362216
YIPF2,non-target,-9.180620991132344
YIPF3,non-target,-6.375447570566095
YIPF4,non-target,-9.682246185509229
YIPF5,non-target,-18.878431890300813
YIPF6,non-target,-5.173597698838305
YJEFN3,non-target,-11.131606978978809
YJU2,non-target,-34.225045342478424
YJU2B,non-target,-26.21282558406631
YKT6,non-target,-23.12895428110616
YME1L1,non-target,-47.973232908461
YOD1,non-target,-30.380177738305814
YPEL1,non-target,18.766462508232788
YPEL2,non-target,30.81091037992665
YPEL3,non-target,111.0785327709876
