gene,core,pctile_genetics,pctile_full,rank_shift,cov_class,gen_dec
RAD54B,none,0.5525587119269818,0.3748333504255974,-0.1777253615013844,both,5
RAD54L,none,0.39195979899497485,0.4035996308070967,0.01163983181212186,both,3
RAD54L2,none,0.9541072710491232,0.7385396369603118,-0.2155676340888114,cau,9
RAD9A,none,0.2534611834683622,0.2764331863398626,0.022972002871500363,both,2
RAD9B,none,0.4358527330530202,0.3935493795508153,-0.04230335350220488,none,4
RADIL,none,0.25340990667623836,0.14957440262537175,-0.10383550405086661,none,2
RADX,none,0.7297200287150036,0.7939185724541072,0.06419854373910361,both,7
RAE1,none,0.9063685775817865,0.9393395549174444,0.0329709773356579,both,9
RAET1E,none,0.4042149523125833,0.3972925853758589,-0.006922366936724433,none,4
RAET1G,none,0.3778586811609066,0.23110450210234848,-0.14675417905855812,none,3
RAET1L,none,0.7029022664342118,0.6528048405291765,-0.0500974259050353,none,7
RAF1,none,0.8355040508665778,0.5116398318121218,-0.32386421905445595,cau,8
RAG1,none,0.9787714080607117,0.9259050353809866,-0.05286637267972516,both,9
RAG2,none,0.9564660034868219,0.9065224079581581,-0.04994359552866379,none,9
RAI1,none,0.8044303148395037,0.8065839401087068,0.002153625269203152,both,8
RAI14,none,0.8152497179776433,0.8671418316070146,0.051892113629371295,both,8
RAI2,none,0.3257101835709158,0.36001435750179467,0.03430417393087887,both,3
RALA,none,0.8876525484565686,0.8288893446825967,-0.05876320377397193,both,8
RALB,none,0.7877653573992411,0.8991385498923188,0.11137319249307764,both,7
RALBP1,none,0.8136601374218029,0.43128909855399444,-0.38237103886780843,cau,8
RALGAPA1,none,0.9587221823402728,0.9405189211362938,-0.018203261203979082,both,9
RALGAPA2,none,0.4953850887088504,0.5528150958876012,0.05743000717875085,both,4
RALGAPB,none,0.9149830786585991,0.6861347554097016,-0.22884832324889748,cau,9
RALGDS,none,0.7956619833863193,0.8285816839298533,0.03291970054353399,both,7
RALGPS1,none,0.9050866577786894,0.8624756435237412,-0.042611014254948176,both,9
RALGPS2,none,0.8037124397497692,0.7332581273715516,-0.07045431237821764,both,8
RALY,none,0.5022049020613271,0.19254435442518716,-0.3096605476361399,cau,5
RALYL,none,0.5630191775202543,0.48071992616141934,-0.08229925135883498,none,5
RAMAC,none,0.5340477899702595,0.15808635011793662,-0.3759614398523229,cau,5
RAMACL,none,0.4224182135165624,0.4483129935391242,0.025894780022561792,obs,4
RAMP1,none,0.19008306840324068,0.6408060711721875,0.4507230027689468,both,1
RAMP2,none,0.4681058352989437,0.4861039893344272,0.01799815403548355,obs,4
RAMP3,none,0.5599425699928212,0.7136191159881038,0.15367654599528258,both,5
RAN,none,0.9786688544764639,0.9710286124500052,-0.007640242026458743,none,9
RANBP1,none,0.6883909342631525,0.49846169623628345,-0.189929238026869,cau,6
RANBP10,none,0.7441288073018152,0.5659932314634396,-0.17813557583837558,cau,7
RANBP17,none,0.04373910368167368,0.09768228899600041,0.053943185314326736,none,0
RANBP2,none,0.9894882576146037,0.9873346323454004,-0.002153625269203263,cau,9
RANBP3,none,0.8226848528356066,0.46313198646292686,-0.3595528663726797,cau,8
RANBP3L,none,0.34129832837657675,0.49384678494513384,0.1525484565685571,obs,3
RANBP6,none,0.5451748538611424,0.3036611629576454,-0.241513690903497,cau,5
RANBP9,none,0.7384883601681879,0.6140395856835197,-0.12444877448466818,both,7
RANGAP1,none,0.6527022869449287,0.5868116090657368,-0.0658906778791919,both,6
RANGRF,none,0.33632447954055994,0.5993231463439648,0.26299866680340483,both,3
RAP1A,none,0.8006358322223361,0.43995487642293096,-0.3606809557994052,cau,8
RAP1B,none,0.9352886883396575,0.8835504050866578,-0.05173828325299967,cau,9
RAP1GAP,none,0.7516664957440262,0.7649471849041124,0.013280689160086179,none,7
RAP1GAP2,none,0.7946877243359656,0.8429391857245411,0.0482514613885755,both,7
RAP1GDS1,none,0.41785457901753664,0.14183160701466516,-0.2760229720028715,cau,4
RAP2A,none,0.9054455953235565,0.8084811814172905,-0.09696441390626598,both,9
RAP2B,none,0.8590400984514409,0.8145831196800328,-0.044456978771408084,both,8
RAP2C,none,0.7127986873141217,0.3627833042764845,-0.3500153830376372,cau,7
RAPGEF1,none,0.8792431545482514,0.8992411034765665,0.01999794892831508,cau,8
RAPGEF2,none,0.9387242334119578,0.9877961234745154,0.04907189006255763,both,9
RAPGEF3,none,0.5829658496564455,0.816275253820121,0.23330940416367552,obs,5
RAPGEF4,none,0.8017639216490616,0.8367346938775511,0.03497077222848943,obs,8
RAPGEF5,none,0.7828427853553481,0.9060609168290432,0.12321813147369509,both,7
RAPGEF6,none,0.8743718592964824,0.8225310224592349,-0.051840836837247495,both,8
RAPGEFL1,none,0.3280689160086145,0.07942775099989745,-0.24864116500871702,cau,3
RAPH1,none,0.6022972002871501,0.6755717362321814,0.0732745359450313,both,6
RAPSN,none,0.3710901446005538,0.4270844015998359,0.05599425699928212,obs,3
RARA,none,0.9404676443441699,0.9757973541175264,0.03532970977335659,both,9
RARB,none,0.8463234540047174,0.7666393190442006,-0.07968413496051685,cau,8
RARG,none,0.9469285201517793,0.9672854066249615,0.020356886473182234,both,9
RARRES1,none,0.14957440262537175,0.2886370628653471,0.13906266023997538,obs,1
RARRES2,none,0.3005845554302123,0.11439852322838683,-0.18618603220182545,cau,3
RARS1,none,0.399446210645062,0.41482924828222745,0.01538303763716542,both,3
RARS2,none,0.19326222951492156,0.011127063890882987,-0.18213516562403856,cau,1
RASA1,none,0.9309301610091273,0.9791303456055789,0.04820018459645159,both,9
RASA2,none,0.6790072813044816,0.7728438108911907,0.09383652958670907,both,6
RASA3,none,0.6528561173213003,0.785611732130038,0.13275561480873765,both,6
RASA4,none,0.9601579325197416,0.898984719515947,-0.061173213003794524,cau,9
RASA4B,none,0.968003281714696,0.7634601579325198,-0.2045431237821762,cau,9
RASAL1,none,0.3505794277509999,0.32047995077427954,-0.03009947697672033,both,3
RASAL2,none,0.7751512665367655,0.8557071069633884,0.0805558404266229,obs,7
RASAL3,none,0.2658701671623423,0.26217823812942265,-0.0036919290329196497,both,2
RASD1,none,0.1440877858681161,0.18116090657368475,0.037073120705568646,both,1
RASD2,none,0.7573582196697775,0.8382217208491437,0.08086350117936625,both,7
RASEF,none,0.5664034458004307,0.5129730284073428,-0.05343041739308785,none,5
RASGEF1A,none,0.9135986052712542,0.9784637473079684,0.06486514203671412,both,9
RASGEF1B,none,0.642805866065019,0.8823197620756845,0.23951389601066553,both,6
RASGEF1C,none,0.6788021741359861,0.6596246538816531,-0.019177520254332947,none,6
RASGRF1,none,0.9830273818069941,0.9915906060916829,0.008563224284688808,obs,9
RASGRF2,none,0.9335452774074454,0.9975899907701774,0.06404471336273199,both,9
RASGRP1,none,0.9985642498205313,0.9981540354835402,-0.000410214336991066,both,9
RASGRP2,none,0.7363860116911086,0.7855091785457902,0.049123166854681544,both,7
RASGRP3,none,0.6274741052199775,0.8959081119885139,0.26843400676853646,both,6
RASGRP4,none,0.6406522407958158,0.7278227874064198,0.08717054661060397,both,6
RASIP1,none,0.8294021126038355,0.867449492359758,0.03804737975592254,none,8
RASL10A,none,0.3639626704953338,0.2872013126858784,-0.07676135780945542,none,3
RASL10B,none,0.6449594913342221,0.5774792328991898,-0.06748025843503236,none,6
RASL11A,none,0.14049841041944416,0.5692749461593682,0.4287765357399241,both,1
RASL11B,none,0.6003999589785664,0.5513280689160086,-0.049071890062557744,none,6
RASL12,none,0.5287662803814993,0.4406214747205415,-0.08814480566095784,none,5
RASSF1,none,0.12947390011280893,0.48600143575017946,0.3565275356373705,both,1
RASSF10,none,0.1887498718080197,0.2478207363347349,0.0590708645267152,none,1
RASSF2,none,0.507076197313096,0.6140908624756435,0.10701466516254743,both,5
RASSF3,none,0.3527330530202031,0.564916418828838,0.21218336580863495,both,3
RASSF4,none,0.3968823710388678,0.7000307660752744,0.30314839503640656,both,3
RASSF5,none,0.4499538508870885,0.0641472669469798,-0.3858065839401087,cau,4
RASSF6,none,0.08911906471131166,0.11891088093528869,0.02979181622397703,both,0
RASSF7,none,0.12978156086555226,0.2628448364270331,0.13306327556148084,both,1
RASSF8,none,0.548507845349195,0.6197313096092708,0.07122346426007586,both,5
RASSF9,none,0.15629166239360065,0.29607219772331045,0.1397805353297098,none,1
RAVER1,none,0.6747513075581991,0.6074248794995385,-0.06732642805866063,both,6
RAVER2,none,0.6140395856835197,0.53471438826787,-0.0793251974156497,both,6
RAX,none,0.14188288380678904,0.1728540662496154,0.030971182442826373,both,1
RAX2,none,0.18577581786483438,0.12644856937749974,-0.059327248487334644,cau,1
RB1,none,0.8631422418213517,0.9480566095785048,0.08491436775715311,both,8
RB1CC1,none,0.5994256999282125,0.7066454722592554,0.10721977233104296,both,5
RBAK,none,0.08035073325812737,0.004614911291149625,-0.07573582196697774,both,0
RBAK-RBAKDN,none,0.07742795610706595,0.10937339760024613,0.03194544149318018,none,0
RBBP4,none,0.8889857450517895,0.9555430212285919,0.0665572761768024,obs,8
RBBP5,none,0.9567223874474413,0.9472361809045227,-0.009486206542918652,both,9
RBBP6,none,0.807404368782689,0.8071479848220695,-0.000256383960619444,both,8
RBBP7,none,0.9058045328684238,0.9641062455132807,0.05830171264485695,both,9
RBBP8,none,0.23756537790995796,0.6073736027074146,0.3698082247974566,both,2
RBBP8NL,none,0.4147266946979797,0.30232796636242437,-0.11239872833555531,none,4
RBBP9,none,0.35647625884524664,0.2021331145523536,-0.15434314429289303,cau,3
RBCK1,none,0.9921546508050456,0.8814480566095785,-0.11070659419546713,both,9
RBFA,none,0.06517280278945749,0.13311455235360475,0.06794174956414727,both,0
RBFOX1,none,0.6797764331863398,0.6705978873961645,-0.009178545790175296,none,6
RBFOX2,none,0.9178545790175366,0.9284688749871808,0.010614295969644139,both,9
RBFOX3,none,0.8292995590195877,0.8205312275664034,-0.008768331453184341,none,8
RBIS,none,0.259358014562609,0.007178750897343862,-0.2521792636652651,cau,2
RBKS,none,0.4416470105630192,0.41534201620346634,-0.026304994359552858,both,4
RBL1,none,0.6201415239462619,0.16921341400881962,-0.45092810993744226,cau,6
RBL2,none,0.6915700953748334,0.8045328684237514,0.112962773048918,both,6
RBM10,none,0.9226233206850579,0.751358834991283,-0.17126448569377495,cau,9
RBM11,none,0.2427443339144703,0.19162137216695724,-0.051122961747513074,both,2
RBM12,none,0.6045021023484771,0.27750999897446416,-0.32699210337401297,cau,6
RBM12B,none,0.6722387447441288,0.41595733770895293,-0.2562814070351759,cau,6
RBM14,none,0.8041226540867603,0.7737667931494205,-0.030355860937339774,none,8
RBM14-RBM4,none,0.7364372884832325,0.7430519946672136,0.006614706183981078,none,7
RBM15,none,0.7849964106245513,0.42703312480771205,-0.3579632858168392,cau,7
RBM15B,none,0.6451133217105938,0.30294328786791097,-0.3421700338426828,cau,6
RBM17,none,0.9753871397805354,0.9935391241923905,0.01815198441185517,both,9
RBM18,none,0.46297815608655524,0.009486206542918676,-0.4534919495436366,cau,4
RBM19,none,0.3746795200492257,0.4573377089529279,0.08265818890370219,obs,3
RBM20,none,0.4845144087785868,0.5820941441903394,0.09757973541175263,obs,4
RBM22,none,0.8845246641370116,0.9438006358322223,0.059275971695210705,obs,8
RBM23,none,0.1595733770895293,0.0021536252692031586,-0.15741975182032614,cau,1
RBM24,none,0.6380371243974977,0.549789765152292,-0.08824735924520566,cau,6
RBM25,none,0.9641062455132807,0.9511844938980617,-0.012921751615219024,none,9
RBM26,none,0.8554507230027689,0.6421392677674085,-0.21331145523536044,both,8
RBM27,none,0.8748846272177213,0.6480360988616553,-0.22684852835606606,both,8
RBM28,none,0.4843093016100913,0.6217823812942262,0.13747307968413497,obs,4
RBM3,none,0.5105630191775202,0.6994154445697877,0.18885242539226743,both,5
RBM33,none,0.8311455235360475,0.7621269613372987,-0.0690185621987488,cau,8
RBM34,none,0.16521382422315659,0.007127474105219978,-0.15808635011793662,cau,1
RBM38,none,0.2733565788124295,0.39534406727515126,0.12198748846272178,both,2
RBM39,none,0.970208183776023,0.9574402625371756,-0.012767921238847402,both,9
RBM4,none,0.731719823607835,0.6813147369500564,-0.05040508665777865,cau,7
RBM41,none,0.5152804840529176,0.2809455440467644,-0.23433494000615318,both,5
RBM42,none,0.725566608552969,0.5482001845964517,-0.17736642395651725,cau,7
RBM43,none,0.23628345810686083,0.32791508563224286,0.09163162752538204,both,2
RBM44,none,0.42939185724541074,0.40652240795815814,-0.022869449287252597,none,4
RBM45,none,0.6609578504768742,0.1940826581889037,-0.4668751922879705,cau,6
RBM46,none,0.8402215157419752,0.8796020920931187,0.03938057635114345,none,8
RBM47,none,0.8122756640344581,0.900779407240283,0.08850374320582499,both,8
RBM48,none,0.16336785970669676,0.24269305712234643,0.07932519741564967,none,1
RBM4B,none,0.6542405907086453,0.46697774587221824,-0.18726284483642702,cau,6
RBM5,none,0.9623115577889447,0.8202235668136602,-0.14208799097528457,both,9
RBM6,none,0.8067377704850784,0.5782483847810481,-0.22848938570403032,cau,8
RBM7,none,0.6802892011075787,0.10691211157829966,-0.5733770895292791,both,6
RBM8A,none,0.8704235463029433,0.7969951799815403,-0.07342836632140293,cau,8
RBMS1,none,0.8368885242539227,0.7904317505896831,-0.046456773664239615,both,8
RBMS2,none,0.7192595631217311,0.779355963490924,0.06009640036919284,both,7
RBMS3,none,0.7118244282637678,0.8689365193313506,0.15711209106758284,both,7
RBMX,none,0.9293405804532868,0.9781560865552251,0.0488155061019383,both,9
RBMX2,none,0.5939903599630807,0.1713157624858989,-0.42267459747718183,cau,5
RBMXL1,none,0.6502922777151061,0.73310429699518,0.08281201928007387,both,6
RBMXL2,none,0.36411650087170544,0.30453286842375143,-0.059583632447954005,none,3
RBMXL3,none,0.3535534816941852,0.30868628858578606,-0.04486719310839915,none,3
RBMY1A1,none,0.4553891908522203,0.4943595528663727,0.03897036201415238,none,4
RBMY1E,none,0.6868013537073121,0.7031073736027074,0.016306019895395263,none,6
RBMY1F,none,0.19803097118244284,0.28233001743410935,0.08429904625166651,none,1
RBMY1J,none,0.4546713157624859,0.49082145420982465,0.036150138447338775,none,4
RBP1,none,0.10788637062865347,0.332735104091888,0.22484873346323453,obs,1
RBP2,none,0.15367654599528255,0.15521484975899907,0.0015383037637165253,cau,1
RBP3,none,0.06419854373910368,0.10234847707927391,0.038149933340170236,none,0
RBP4,none,0.5264588247359245,0.4651317813557584,-0.061327043380166146,none,5
RBP5,none,0.3218644241616245,0.465747102861245,0.14388267869962051,both,3
RBP7,none,0.16936724438519127,0.3025330735309199,0.13316582914572864,obs,1
RBPJ,none,0.9571326017844324,0.9838990872731002,0.02676648548866778,both,9
RBPJL,none,0.3746282432571018,0.1649061634704133,-0.20972207978668853,both,3
RBPMS,none,0.7009537483335042,0.8203261203979079,0.11937237206440365,both,7
RBPMS2,none,0.34606707004409804,0.4664137011588555,0.12034663111475746,obs,3
RBSN,none,0.6391652138242232,0.3721156804430315,-0.2670495333811917,cau,6
RBX1,none,0.7960721977233104,0.7502820223566814,-0.04579017536662899,cau,7
RC3H1,none,0.8951902368987796,0.7999179571326018,-0.0952722797661778,both,8
RC3H2,none,0.8092503332991489,0.6633165829145728,-0.145933750384576,both,8
RCAN1,none,0.6360886062967901,0.7052609988719106,0.06917239257512053,both,6
RCAN2,none,0.5353297097733566,0.7322838683211979,0.19695415854784126,both,5
RCAN3,none,0.3910880935288688,0.5887088503743206,0.19762075684545183,both,3
RCBTB1,none,0.592554609783612,0.40539431853143265,-0.1871602912521793,both,5
RCBTB2,none,0.5608142754589273,0.863860116911086,0.30304584145215874,both,5
RCC1,none,0.8690903497077223,0.974669264690801,0.1055789149830787,both,8
RCC1L,none,0.25894780022561786,0.10465593272484873,-0.15429186750076912,both,2
RCC2,none,0.8356066044508256,0.7715106142959697,-0.0640959901548559,both,8
RCCD1,none,0.051738283252999694,0.10214336991077838,0.05040508665777869,both,0
RCE1,none,0.34534919495436367,0.0184596451645985,-0.32688954978976514,both,3
RCHY1,none,0.3898574505178956,0.011998769356989026,-0.3778586811609066,cau,3
RCL1,none,0.06809557994051892,0.2475130755819916,0.1794174956414727,obs,0
RCN1,none,0.660598912932007,0.7945851707517178,0.13398625781971074,both,6
RCN2,none,0.2666905958363245,0.20603015075376885,-0.060660445082555636,both,2
RCN3,none,0.24064198543739104,0.5490206132704338,0.3083786278330428,both,2
RCOR1,none,0.8048918059686186,0.6171161932109527,-0.18777561275766597,both,8
RCOR2,none,0.6991590606091683,0.7815095887601272,0.08235052815095889,obs,6
RCOR3,none,0.8513485796328581,0.7499230848118141,-0.10142549482104402,both,8
RCSD1,none,0.03743205825043585,0.2647933545277407,0.22736129627730486,both,0
RCVRN,none,0.2927904830273818,0.29335452774074455,0.0005640447133627435,none,2
RD3,none,0.412367962260281,0.242436673161727,-0.16993128909855398,none,4
RD3L,none,0.26694697979694393,0.20879909752845863,-0.0581478822684853,none,2
RDH10,none,0.8709363142241822,0.9692852015177931,0.09834888729361091,both,8
RDH11,none,0.49605168700646085,0.5444569787714081,0.048405291764947234,both,4
RDH12,none,0.5850169213414009,0.593887806378833,0.008870885037432052,obs,5
RDH13,none,0.11762896113219157,0.09250333299148805,-0.025125628140703515,both,1
RDH14,none,0.03881653163778074,0.021228591939288277,-0.017587939698492462,both,0
RDH16,none,0.1463952415136909,0.1729566198338632,0.026561378320172302,obs,1
RDH5,none,0.24587221823402727,0.3750897343862168,0.12921751615218952,none,2
RDH8,none,0.3156599323146344,0.3183263255050764,0.0026663931904419846,none,3
RDM1,none,0.23618090452261306,0.7339247256691621,0.497743821146549,both,2
RDX,none,0.6342426417803302,0.8534509281099374,0.2192082863296072,both,6
REC114,none,0.257563326838273,0.1863398625781971,-0.07122346426007589,none,2
REC8,none,0.706850579427751,0.759819505691724,0.05296892626397298,both,7
RECK,none,0.6631627525382012,0.5555327658701672,-0.10762998666803403,both,6
RECQL,none,0.5494821043995488,0.3076607527433084,-0.2418213516562404,both,5
RECQL4,none,0.8391447031073737,0.8711414213926777,0.03199671828530404,both,8
RECQL5,none,0.3233514511332171,0.04143164803609886,-0.2819198030971183,cau,3
REELD1,none,0.48271972105425087,0.34878474002666393,-0.13393498102758694,none,4
REEP1,none,0.6444467234129833,0.7497179776433186,0.10527125423033534,obs,6
REEP2,none,0.736232181314737,0.7829966157317199,0.04676443441698286,both,7
REEP3,none,0.41452158752948415,0.5051789560045123,0.0906573684750282,both,4
REEP4,none,0.2915085632242847,0.2038765254845657,-0.087632037739719,both,2
REEP5,none,0.07496667008511948,0.00379448261716747,-0.07117218746795201,both,0
REEP6,none,0.05543021228591939,0.020203056096810584,-0.03522715618910881,cau,0
REG1A,none,0.1638806276279356,0.27715106142959695,0.11327043380166135,none,1
REG1B,none,0.11091170136396267,0.13552456158342735,0.024612860219464683,none,1
REG3A,none,0.5770690185621987,0.3031483950364065,-0.2739206235257922,cau,5
REG3G,none,0.034970772228489384,0.09137524356476259,0.05640447133627321,none,0
REG4,none,0.3417085427135678,0.40508665777868935,0.06337811506512153,both,3
REL,none,0.99287252589478,0.9757460773254025,-0.017126448569377506,both,9
RELA,none,0.9775407650497385,0.848271972105425,-0.12926879294431348,both,9
RELB,none,0.9842067480258435,0.9940006153215055,0.009793867295662007,both,9
RELCH,none,0.9219054455953235,0.8579120090247154,-0.06399343657060808,both,9
RELL1,none,0.44913342221310637,0.6628550917854579,0.2137216695723515,both,4
RELL2,none,0.30504563634499027,0.5732745359450313,0.26822889960004104,both,3
RELN,none,0.89677981745462,0.9117526407547943,0.014972823300174354,obs,8
RELT,none,0.5051276792123884,0.012767921238847298,-0.49235975797354115,both,5
REM1,none,0.3591426520356886,0.2835093836529587,-0.07563326838272993,none,3
REM2,none,0.1749564147266947,0.5372269510819403,0.3622705363552456,obs,1
REN,none,0.627217721259358,0.5886062967900728,-0.03861142446928523,none,6
RENBP,none,0.5367141831607015,0.3471438826786996,-0.1895703004820019,both,5
REP15,none,0.5683006871090145,0.7765870167162342,0.2082863296072197,obs,5
REPIN1,none,0.29530304584145217,0.3903189416470106,0.09501589580555841,both,2
REPS1,none,0.7281304481591632,0.5854784124705158,-0.14265203568864737,both,7
REPS2,none,0.7490001025535843,0.8082247974566711,0.059224694903086794,obs,7
RER1,none,0.7677161316788021,0.5036919290329197,-0.26402420264588244,cau,7
RERE,none,0.856732642805866,0.7606399343657061,-0.09609270844015994,both,8
RERG,none,0.18798071992616142,0.28740641985437393,0.09942569992821251,obs,1
RERGL,none,0.22207978668854478,0.31509588760127166,0.09301610091272688,none,2
RESF1,none,0.16834170854271358,0.6289098553994462,0.46056814685673264,both,1
RESP18,none,0.03527843298123269,0.09188801148600144,0.05660957850476875,none,0
REST,none,0.667264895908112,0.3159675930673777,-0.3512973028407343,both,6
RET,none,0.8810891190647113,0.9762075684545175,0.09511844938980618,obs,8
RETN,none,0.22869449287252588,0.15603527843298123,-0.07265921443954465,cau,2
RETNLB,none,0.7966362424366732,0.6545482514613886,-0.14208799097528457,none,7
RETREG1,none,0.4325710183570916,0.5950158958055584,0.16244487744846675,both,4
RETREG2,none,0.20797866885447647,0.09429802071582402,-0.11368064813865245,both,2
RETREG3,none,0.44333914470310737,0.3691929032919701,-0.07414624141113729,both,4
RETSAT,none,0.4331863398625782,0.14285714285714285,-0.29032919700543536,cau,4
REV1,none,0.7054148292482822,0.8055584042662292,0.1001435750179469,obs,7
REV3L,none,0.9539021638806277,0.9010357912009025,-0.05286637267972516,cau,9
REX1BD,none,0.18105835298943698,0.08917034150343554,-0.09188801148600144,cau,1
REXO1,none,0.09845144087785868,0.007640242026458825,-0.09081119885139985,cau,0
REXO2,none,0.5364577992000821,0.5704030355860937,0.03394523638601166,both,5
REXO4,none,0.3274535945031279,0.2623833452979182,-0.06507024920520971,both,3
REXO5,none,0.7369500564044713,0.7002871500358937,-0.03666290636857761,both,7
RFC1,none,0.7313608860629679,0.7088503743205825,-0.022510511742385386,both,7
RFC2,none,0.3432468464772844,0.5733258127371552,0.23007896625987084,both,3
RFC3,none,0.7056199364167778,0.7536150138447338,0.04799507742795606,both,7
RFC4,none,0.13762691006050662,0.2947902779202133,0.15716336785970667,both,1
RFC5,none,0.6850066659829761,0.8214029330325094,0.13639626704953334,both,6
RFESD,none,0.6716234232386422,0.45215875294841557,-0.21946467029022665,cau,6
RFFL,none,0.6949030868628858,0.8458619628756026,0.15095887601271674,both,6
RFK,none,0.3680135370731207,0.35842477694595426,-0.009588760127166418,both,3
RFLNA,none,0.08706799302635627,0.2797149010357912,0.19264690800943496,none,0
RFLNB,none,0.3784227258742693,0.7853040713772946,0.40688134550302535,obs,3
RFNG,none,0.10516870064608758,0.01312685878371449,-0.09204184186237309,both,1
RFPL1,none,0.2682801763921649,0.38493487847400265,0.11665470208183776,none,2
RFPL2,none,0.5175879396984925,0.666341913649882,0.14875397395138956,both,5
RFPL3,none,0.3810378422725874,0.6381909547738693,0.2571531125012819,obs,3
RFPL4A,none,0.9464157522305404,0.9115475335862988,-0.03486821864424161,none,9
RFPL4AL1,none,0.9052917649471849,0.8894472361809045,-0.015844528766280397,none,9
RFPL4B,none,0.14024202645882475,0.22941236796226028,0.08917034150343553,none,1
RFT1,none,0.6447543841657266,0.5046661880832735,-0.14008819608245315,both,6
RFTN1,none,0.296277304891806,0.7524356476258846,0.45615834273407857,both,2
RFTN2,none,0.32770997846374733,0.39708747820736334,0.06937749974361601,none,3
RFWD3,none,0.9197518203261204,0.8063788329402113,-0.11337298738590906,both,9
RFX1,demoted,0.7782791508563224,0.18449389806173727,-0.593785252794585,both,7
RFX2,none,0.8529894369808225,0.8654496974669265,0.012460260486103936,both,8
RFX3,none,0.9299046251666496,0.9642087990975284,0.03430417393087881,both,9
RFX4,none,0.9279048302738181,0.913701158855502,-0.014203671418316133,cau,9
RFX5,none,0.9809250333299149,0.936416777766383,-0.044508255563531884,both,9
RFX6,none,0.7561788534509281,0.6151163983181213,-0.1410624551328068,cau,7
RFX7,none,0.8375551225515332,0.793149420572249,-0.04440570197928417,cau,8
RFX8,none,0.3743718592964824,0.6385498923187365,0.26417803302225407,both,3
RFXANK,none,0.9867705876320377,0.8578607322325915,-0.12890985539944622,cau,9
RFXAP,none,0.9783611937237207,0.9144703107373603,-0.06389088298636036,both,9
RGCC,none,0.23059173418110962,0.5005640447133627,0.26997231053225307,both,2
RGL1,none,0.8448877038252487,0.950620449184699,0.10573274535945032,both,8
RGL2,none,0.7338734488770382,0.7575120500461491,0.023638601169110873,both,7
RGL3,none,0.5657368475028203,0.47497692544354425,-0.09075992205927602,none,5
RGL4,none,0.32083888831914675,0.47261819300584557,0.1517793046866988,both,3
RGMA,none,0.49851297302840736,0.4904112398728336,-0.008101733155573776,none,4
RGMB,none,0.633011998769357,0.48230950671725975,-0.15070249205209724,both,6
RGN,none,0.04394421085016921,0.2580760947595118,0.21413188390934262,obs,0
RGP1,none,0.4976412675623013,0.591631627525382,0.0939903599630807,both,4
RGPD1,none,0.9327248487334633,0.9237001333196595,-0.009024715413803786,none,9
RGPD2,none,0.9535945031278843,0.8939595938878063,-0.05963490924007797,cau,9
RGPD3,none,0.9287252589478002,0.9342118757050559,0.005486616757255702,obs,9
RGPD4,none,0.9359040098451441,0.933288893446826,-0.002615116398318129,none,9
RGPD5,none,0.2745872218234027,0.20197928417598196,-0.07260793764742077,cau,2
RGPD6,none,0.4019587734591324,0.3307865859911804,-0.07117218746795201,cau,4
RGPD8,none,0.9669264690800944,0.8983181212183365,-0.06860834786175785,cau,9
RGR,none,0.07727412573069428,0.12373089939493385,0.04645677366423957,none,0
RGS1,none,0.8062250025638396,0.9102656137832017,0.10404061121936214,both,8
RGS10,none,0.4838990872731002,0.30473797559224697,-0.17916111168085325,both,4
RGS11,none,0.09532355655830171,0.13337093631422417,0.038047379755922456,none,0
RGS12,none,0.43128909855399444,0.3880627627935596,-0.04322633576043483,both,4
RGS13,none,0.5909650292277715,0.6928007383858066,0.10183570915803508,obs,5
RGS14,none,0.7150035893754487,0.7858681160906573,0.0708645267152086,both,7
RGS16,none,0.26643421187570504,0.6571633678597067,0.3907291559840017,both,2
RGS17,none,0.5012306430109732,0.566300892216183,0.06507024920520976,both,5
RGS18,none,0.4781560865552251,0.31776228079171365,-0.16039380576351148,both,4
RGS19,none,0.47764331863398624,0.5523023279663625,0.07465900933237624,both,4
RGS2,none,0.33760639934365705,0.39739513896010664,0.05978873961644959,both,3
RGS20,none,0.18316070146651625,0.5371756742898164,0.35401497282330013,obs,1
RGS21,none,0.07122346426007589,0.12455132806891601,0.05332786380884012,none,0
RGS22,none,0.6714183160701467,0.5816839298533484,-0.0897343862167983,none,6
RGS3,none,0.7038765254845657,0.7986873141216285,0.09481078863706283,both,7
RGS4,none,0.6111168085324582,0.5149728233001744,-0.09614398523228385,obs,6
RGS5,none,0.15065121525997333,0.08778586811609065,-0.06286534714388267,cau,1
RGS6,none,0.7933032509486206,0.8595015895805559,0.06619833863193525,both,7
RGS7,none,0.8980617372577172,0.9263152497179776,0.02825351246026042,none,8
RGS7BP,none,0.5618910880935288,0.5362526920315865,-0.025638396061942292,none,5
RGS8,none,0.7377192082863296,0.9041636755204594,0.16644446723412976,obs,7
RGS9,none,0.2620756845451749,0.1709055481489078,-0.09117013639626709,cau,2
RGS9BP,none,0.0852733053020203,0.13890882986360373,0.05363552456158342,none,0
RGSL1,none,0.25735821966977745,0.3183776022972003,0.06101938262742285,none,2
RHAG,none,0.36816736744949236,0.3116603425289714,-0.056507024920520954,none,3
RHBDD1,none,0.11891088093528869,0.006358322223361706,-0.11255255871192699,cau,1
RHBDD2,none,0.2809455440467644,0.701056301917752,0.4201107578709876,both,2
RHBDD3,none,0.17982770997846376,0.032458209414419036,-0.14736950056404471,cau,1
