gene,grp,rank_pctile,pu_score,rank_pctile_cv,pu_score_cv
CFAP161,non-target,0.5908624756435238,0.3761608762357702,0.6036816736744949,0.388024221944749
ATP6V0A2,non-target,0.5908111988513999,0.3761314657058207,0.5964003691929033,0.3823712657966892
DGKQ,non-target,0.590759922059276,0.3760864404641618,0.5823505281509589,0.3708815671391224
NIPSNAP1,non-target,0.590708645267152,0.3760771567420083,0.5715311250128192,0.3637456084696614
CCSER2,non-target,0.5906573684750283,0.3760726944698642,0.5816326530612245,0.3704261843404622
USP51,non-target,0.5906060916829043,0.3760102996366278,0.5886575735821967,0.3762070566865068
HIVEP1,non-target,0.5905548148907804,0.3759536457870474,0.5951697261819301,0.3812674193526033
NOG,non-target,0.5905035380986565,0.3759496224799541,0.6119372372064403,0.3940330418060772
MIF,approved,0.5904522613065326,0.3758801729232073,0.3852425392267459,0.2595224975049495
ZNF304,non-target,0.5904009845144088,0.375877744765306,0.6013742180289201,0.3862485513242368
HPGDS,non-target,0.5903497077222849,0.3757549498589511,0.5866065018972413,0.3744563302866698
LENG8,non-target,0.590298430930161,0.3757520102876789,0.6033740129217516,0.3879636151233905
FRZB,non-target,0.5902471541380371,0.3754914396119361,0.5745051789560045,0.365339915696437
CHCHD4,non-target,0.5901958773459133,0.3754825947844252,0.6030150753768844,0.3876915605994045
SLC39A1,non-target,0.5901446005537894,0.375426702774488,0.5879396984924623,0.3757371006027245
ZFYVE28,non-target,0.5900933237616655,0.3754253280086395,0.5829658496564455,0.3716281632658763
DENND1A,non-target,0.5900420469695415,0.3753930955673709,0.5842990462516665,0.3725937737735233
IRF2BP1,non-target,0.5899907701774177,0.3751141198587661,0.5985027176699825,0.3838558175430006
BCKDK,non-target,0.5899394933852938,0.3751109613478183,0.5998359142652036,0.3848197852671146
GCLC,non-target,0.5898882165931699,0.3750715610956905,0.6014767716131679,0.3863651330648648
IPO8,non-target,0.589836939801046,0.3750226062779523,0.5882986360373295,0.3760281909941411
IL32,non-target,0.5897856630089222,0.3749883183881865,0.5601989539534407,0.3556515432074666
HYAL1,non-target,0.5897343862167983,0.3749857669582172,0.5913752435647626,0.3781949579110605
TRUB1,non-target,0.5896831094246744,0.3749495004139953,0.5932724848733463,0.3799708900302648
TMEM74B,non-target,0.5896318326325505,0.3749292999505996,0.5919905650702492,0.3788494890517726
H2AC20,non-target,0.5895805558404266,0.3748993027395535,0.5950671725976823,0.3811703682867522
SMIM43,non-target,0.5895292790483028,0.3748002706596694,0.5873243769869757,0.3750601632652258
PTPRD,non-target,0.5894780022561789,0.3747985653348805,0.5922469490308686,0.3790078820103837
PLBD1,non-target,0.589426725464055,0.3747464420727497,0.6099887191057327,0.3924512623818879
LPAR2,non-target,0.589375448671931,0.3747035867892779,0.6210645062044918,0.4013316151881829
MCF2,non-target,0.5893241718798072,0.3745964360446786,0.5741975182032613,0.3652217626796296
PROB1,non-target,0.5892728950876833,0.3745295030211434,0.5828120192800739,0.3714835356732811
SLC22A5,non-target,0.5892216182955594,0.3745172013237018,0.6034765665059993,0.3879769302417885
TOMM40L,non-target,0.5891703415034355,0.3745111126394172,0.5897343862167983,0.3769913703817682
TYW1B,non-target,0.5891190647113117,0.3744160798613471,0.6011691108604246,0.3860826949730064
GPR63,non-target,0.5890677879191878,0.3744105650159308,0.5731207055686596,0.3644474145965745
ESX1,non-target,0.5890165111270639,0.37437553348275,0.5884524664137012,0.3760866380433745
BARX2,non-target,0.58896523433494,0.3742664399055334,0.5980412265408676,0.3834293731275548
SLC7A9,non-target,0.5889139575428162,0.3742594012648475,0.5861450107681263,0.374069490815912
BUB1B,non-target,0.5888626807506923,0.3742253627590459,0.5867090554814891,0.3744931502023128
PEMT,non-target,0.5888114039585683,0.3742087938004944,0.5932212080812225,0.379968306301209
SEC62,non-target,0.5887601271664444,0.3742036368679162,0.6065018972413085,0.3901457212716341
RCAN3,non-target,0.5887088503743206,0.3741595513667121,0.58091477797149,0.3697997495983586
PPP1R3B,non-target,0.5886575735821967,0.3741384184733033,0.6085016921341401,0.391631870612502
REN,in-trial,0.5886062967900728,0.3741044127941131,0.5876833145318429,0.3755363620966673
CCL23,non-target,0.5885550199979489,0.3740541412268278,0.5769151881858271,0.367168991213914
ZNF112,non-target,0.588503743205825,0.3740438120249583,0.5812224387242334,0.3700731801135199
TRIQK,non-target,0.5884524664137012,0.3739824150617306,0.60322018254538,0.3878636766149073
PGR,approved,0.5884011896215773,0.3739649014919996,0.4448774484668239,0.2870846031233668
ZNF568,non-target,0.5883499128294534,0.3739006043715798,0.5950158958055584,0.381130325733087
CFAP126,non-target,0.5882986360373295,0.3738988227196756,0.5937339760024613,0.3803267796556961
CAPN12,non-target,0.5882473592452057,0.3738590192219932,0.5652240795815814,0.3596139934689261
WNT7A,non-target,0.5881960824530817,0.373831213799992,0.5794277509998974,0.368884275989099
PNISR,non-target,0.5881448056609578,0.3738052969684406,0.5926571633678597,0.3794471135145517
KRTAP5-8,non-target,0.5880935288688339,0.3737558914404927,0.5991180391754691,0.3841845791244028
MMP11,non-target,0.5880422520767101,0.3737457524701423,0.5816839298533484,0.3704347740877703
MYEF2,non-target,0.5879909752845862,0.3737344761487796,0.5969131371141422,0.3826759242164302
FCMR,non-target,0.5879396984924623,0.3737031795500499,0.5825043585273305,0.3710313129092231
ARRDC2,non-target,0.5878884217003384,0.3736395357391942,0.5888114039585683,0.3763353360957236
IQGAP3,non-target,0.5878371449082146,0.3735973375730025,0.592093118654497,0.3789313582826387
TEAD2,non-target,0.5877858681160907,0.37359682416793,0.5903497077222849,0.3774256609342425
SNX27,non-target,0.5877345913239668,0.3735706393119585,0.5949646190134346,0.3811163200461185
CCR10,non-target,0.5876833145318429,0.373504134271429,0.5965029227771511,0.3824201942025086
ZNF410,non-target,0.587632037739719,0.3734919766535112,0.5908624756435238,0.3778352029174566
GPR37,non-target,0.5875807609475951,0.3734226061238183,0.5786585991180392,0.3682792179848081
NXT2,non-target,0.5875294841554712,0.3733919488684255,0.5880935288688339,0.3759242396269525
ENTPD7,non-target,0.5874782073633473,0.3733908840436108,0.5909137524356476,0.3778369004477043
COLEC11,non-target,0.5874269305712234,0.3733880410389024,0.5869141626499846,0.3748408125219297
TCEA1,non-target,0.5873756537790996,0.3733701872341524,0.5937852527945852,0.3803349118642133
EXOC3,non-target,0.5873243769869757,0.3732830478468133,0.5945544046764435,0.3808671873119009
RPAP2,non-target,0.5872731001948518,0.3732762317626904,0.5850681981335247,0.3733227124627755
DRP2,non-target,0.5872218234027279,0.3732675524542526,0.5846579837965337,0.3729328839155623
DNAI4,non-target,0.5871705466106041,0.373233328516386,0.5881960824530817,0.375986962522171
ZNF117,non-target,0.5871192698184802,0.3731144684825452,0.6155778894472361,0.397526645892529
CCDC62,non-target,0.5870679930263563,0.3731078011867327,0.5869654394421085,0.3748594587582808
SLC2A5,non-target,0.5870167162342323,0.3730767890810966,0.5860937339760025,0.3740189637875918
MVD,non-target,0.5869654394421085,0.3730122003741938,0.5831196800328171,0.3717402624511959
PPP1R14B,non-target,0.5869141626499846,0.3730043821563624,0.5931699312890986,0.3799011325091123
NAT10,non-target,0.5868628858578607,0.3729921442330183,0.6028612450005127,0.3876556286410471
RANGAP1,non-target,0.5868116090657368,0.3729881373931415,0.5795303045841452,0.3689497530460358
CCRL2,non-target,0.586760332273613,0.3729726664646707,0.5704030355860937,0.3628986828815398
ZNF774,non-target,0.5867090554814891,0.3729558744322714,0.5955799405189212,0.3816064478763983
CHST7,non-target,0.5866577786893652,0.3729529151072104,0.5971182442826377,0.3827562633997355
EBI3,non-target,0.5866065018972413,0.3728974732861976,0.5916829043175059,0.3785316003354812
SHROOM2,non-target,0.5865552251051174,0.3728586439833496,0.5837862783304276,0.3722729669375853
RPP30,non-target,0.5865039483129936,0.3728251146901514,0.58183776022972,0.370521118453483
PPRC1,non-target,0.5864526715208697,0.3728149895484631,0.6179878986770587,0.3991885169428221
ATP11A,non-target,0.5864013947287458,0.3725578512664865,0.5901958773459133,0.3773146467749029
SH3GL1,non-target,0.5863501179366218,0.3725533156218577,0.5852733053020203,0.3735018730919978
CRTC2,non-target,0.586298841144498,0.3725265553457483,0.591170136396267,0.3779633323704531
AZU1,non-target,0.5862475643523741,0.3724592506433978,0.5665572761768024,0.3603663049261979
PLAUR,non-target,0.5861962875602502,0.3724259524773329,0.5877345913239668,0.3755464258154636
OR2K2,non-target,0.5861450107681263,0.3724183221658071,0.584965644549277,0.3732806630999908
MRPL23,non-target,0.5860937339760025,0.3723824010653929,0.5860424571838786,0.3740172968669371
TTR,non-target,0.5860424571838786,0.3722939736076763,0.5846067070044098,0.3729161650246504
DEPDC5,non-target,0.5859911803917547,0.3722924895468771,0.5892216182955594,0.3765295044125355
TSSK4,non-target,0.5859399035996308,0.3722668525882256,0.5999384678494514,0.385048771047532
LIG3,non-target,0.585888626807507,0.3722401370427438,0.5875807609475951,0.3753083385791875
PLSCR3,non-target,0.5858373500153831,0.3720454960754237,0.5748128397087479,0.36549974914108
CD300LD,non-target,0.5857860732232592,0.3720113696464941,0.5847092605886576,0.372964631110879
STX4,non-target,0.5857347964311352,0.3717882357121724,0.5716336785970669,0.3637931421474756
CXCR1,in-trial,0.5856835196390113,0.3716000659018755,0.5892728950876833,0.3765463281273842
APLP2,non-target,0.5856322428468875,0.3715378713515616,0.6006563429391857,0.3856325100915334
CCDC47,non-target,0.5855809660547636,0.371517112267386,0.5842477694595426,0.3725825820802425
PDE1A,in-trial,0.5855296892626397,0.3715164072811603,0.5771715721464465,0.3673179451674223
REPS1,non-target,0.5854784124705158,0.3714967566457661,0.599220592759717,0.3842951939782904
STK17A,non-target,0.585427135678392,0.3714514120044757,0.6008101733155574,0.385740647662659
EXOC1,non-target,0.5853758588862681,0.3714228211616983,0.567172597682289,0.3608792937075605
TOM1L1,non-target,0.5853245820941442,0.3713566520275214,0.5806583940108707,0.3695806990798355
CLTCL1,non-target,0.5852733053020203,0.3713537230342627,0.5784534919495437,0.3681948018372059
TBX4,non-target,0.5852220285098965,0.3712717717793321,0.5863501179366218,0.3741299154536094
THSD7A,non-target,0.5851707517177726,0.3712173301707669,0.5928109937442314,0.3795209164969885
ZNF479,non-target,0.5851194749256486,0.3711658984347043,0.602348477079274,0.3872257548510728
LIPG,non-target,0.5850681981335247,0.3711539620591193,0.5830684032406933,0.3716723019190323
SMNDC1,non-target,0.5850169213414009,0.3711238092336899,0.5977848425802482,0.3832123006358364
SERF2,non-target,0.584965644549277,0.3710961692829422,0.5672238744744129,0.3608796598483818
GPC5,non-target,0.5849143677571531,0.3710687522912145,0.589375448671931,0.3767404512169972
SEMA3D,non-target,0.5848630909650292,0.3710253879579963,0.5791200902471542,0.3687293682931637
AIMP2,non-target,0.5848118141729054,0.3709537914455539,0.5675315352271562,0.360999946288727
RAB3IL1,non-target,0.5847605373807815,0.3709102350140586,0.5841964926674187,0.3725270816668641
ASPA,non-target,0.5847092605886576,0.3709011206260094,0.5989642087990975,0.3841326277721957
USF1,non-target,0.5846579837965337,0.3707369019587834,0.571172187467952,0.3634786177122471
SYN3,non-target,0.5846067070044098,0.370685829728993,0.5777868936519331,0.3676814843661821
PLAAT2,non-target,0.584555430212286,0.3706363201759022,0.5982463337093631,0.38363880643264
SFTPD,non-target,0.584504153420162,0.3706046410442628,0.5633268382729977,0.3582077918526453
ACP1,non-target,0.5844528766280381,0.3705642689399573,0.5650189724130859,0.3594688510712312
ATP6V1D,non-target,0.5844015998359142,0.3705600278847145,0.5678904727720234,0.3612181138962206
NME1-NME2,non-target,0.5843503230437904,0.3705539748753388,0.5832222336170649,0.3717623656171227
SLC22A8,non-target,0.5842990462516665,0.3705505364471012,0.5824530817352066,0.3709332718771306
DCXR,non-target,0.5842477694595426,0.3704983357112018,0.5801969028817557,0.3693630642662144
BCKDHB,non-target,0.5841964926674187,0.3703926850587893,0.5921956722387447,0.3789635411178579
ACAN,non-target,0.5841452158752949,0.3703697819751922,0.5792739206235258,0.3688145460805507
SPCS2,non-target,0.584093939083171,0.3703020564985997,0.6188596041431648,0.3998134217253237
SHC1,non-target,0.5840426622910471,0.3702489372773386,0.592554609783612,0.3794174203246682
DYSF,non-target,0.5839913854989232,0.370152320095043,0.5944005743000718,0.3807286880273915
ZDHHC18,non-target,0.5839401087067994,0.3700965368594879,0.5790175366629063,0.3685859495203714
CD4,in-trial,0.5838888319146754,0.3700761661678552,0.5807096708029945,0.3696142562478781
BTF3L4,non-target,0.5838375551225515,0.3700282242225141,0.5890677879191878,0.3764202542904049
TAF1L,non-target,0.5837862783304276,0.3700141989693199,0.5924520561993641,0.3792550248302975
RUFY4,non-target,0.5837350015383037,0.3699241519595186,0.5736334734898985,0.3648092744046265
DNLZ,non-target,0.5836837247461799,0.3698825124323059,0.5859911803917547,0.3739877262958591
NPTX2,non-target,0.583632447954056,0.3698797566768451,0.5826069121115783,0.3711225276879775
LCLAT1,non-target,0.5835811711619321,0.3698150165341227,0.5819403138139678,0.3706026939581138
FGFBP2,non-target,0.5835298943698082,0.3698110101048392,0.5656342939185725,0.3598727479878097
PTPA,non-target,0.5834786175776844,0.369776300333365,0.5685570710696339,0.3615646312509349
ERC1,non-target,0.5834273407855605,0.3697759410521636,0.5854784124705158,0.3737282678562125
ZSCAN30,non-target,0.5833760639934366,0.3697724545001983,0.5915803507332581,0.3784553617537022
KRT86,non-target,0.5833247872013126,0.3697675367703243,0.6004512357706902,0.3855007670555018
TMEM108,non-target,0.5832735104091888,0.369697468156742,0.5789662598707824,0.3685382311091278
AKAP9,non-target,0.5832222336170649,0.369659208933714,0.586298841144498,0.3741269980439075
CTSV,non-target,0.583170956824941,0.369644056587499,0.581376269100605,0.3702021360096305
TNS4,non-target,0.5831196800328171,0.3696420739847,0.6057327453594503,0.3896874601943324
BEST1,non-target,0.5830684032406933,0.3696278783724392,0.5985539944621064,0.3838662317561619
PRDX6,non-target,0.5830171264485694,0.3696230762482931,0.5975797354117527,0.3830963213772823
RUBCN,non-target,0.5829658496564455,0.3696203965407151,0.5826581889037021,0.3711954235428512
AGBL1,non-target,0.5829145728643216,0.3695868644768816,0.5929135473284791,0.3796338856068965
SLC8A3,non-target,0.5828632960721978,0.369518366726962,0.568095579940519,0.3613600155395088
ATG13,non-target,0.5828120192800739,0.3695075454324791,0.6002974053943185,0.3853963882643348
SLITRK6,non-target,0.58276074248795,0.3694782939036282,0.5839401087067994,0.3724258546553665
GP2,non-target,0.582709465695826,0.3694666534511729,0.5871192698184802,0.3749699154134953
H4C16,non-target,0.5826581889037021,0.3694588434027165,0.5762998666803405,0.3667226870373196
KCNV2,approved,0.5826069121115783,0.3694447388499975,0.394985129730284,0.2637058437615633
CORO2A,non-target,0.5825556353194544,0.3694231469661762,0.6048610398933443,0.3889509921807509
XRCC4,non-target,0.5825043585273305,0.3694210210719059,0.5674289816429084,0.360965967415235
EPS15L1,non-target,0.5824530817352066,0.3694205784152463,0.598759101630602,0.3840535062551498
SECISBP2L,non-target,0.5824018049430828,0.3694101875436674,0.5976310122038765,0.3831081610306715
TMEM208,non-target,0.5823505281509589,0.3694094235673169,0.5838888319146754,0.3723091725974974
HRG,non-target,0.582299251358835,0.3693730483452479,0.5621987488462722,0.3573483997461747
CFAP92,non-target,0.5822479745667111,0.369358059627061,0.5906573684750283,0.3776180126945379
CGN,non-target,0.5821966977745873,0.3693530710832197,0.5945031278843196,0.380831321075483
QRICH2,non-target,0.5821454209824634,0.3693015401179974,0.5835811711619321,0.3721364568234706
RBM20,non-target,0.5820941441903394,0.3692988183612775,0.5813249923084812,0.3701665216925168
NPBWR1,non-target,0.5820428673982155,0.3692939997923494,0.5817352066454723,0.3704352200630322
MTHFD2,non-target,0.5819915906060917,0.3692309504958114,0.6053738078145832,0.3895898555038554
GMPPA,non-target,0.5819403138139678,0.3691775675373848,0.5889139575428162,0.3763738042176371
TRIM62,non-target,0.5818890370218439,0.3690703758826623,0.591631627525382,0.3784837110538263
MPP2,non-target,0.58183776022972,0.3690319834043033,0.5861962875602502,0.3740880924553128
TMCO4,non-target,0.5817864834375961,0.3689857010657971,0.5910163060198954,0.3778637529030825
C1GALT1C1L,non-target,0.5817352066454723,0.3689804080930458,0.6070659419546713,0.3905244458145296
RGS22,non-target,0.5816839298533484,0.3688730954973384,0.5812737155163573,0.3700986622108353
PRXL2A,non-target,0.5816326530612245,0.3688426166772842,0.5943492975079478,0.3807077438551552
RS1,non-target,0.5815813762691006,0.3688131054652105,0.5834273407855605,0.3719011243204681
H2BC26,non-target,0.5815300994769768,0.3687999927890055,0.5702492052097221,0.3628326707619886
FBXW2,non-target,0.5814788226848528,0.3687954369372654,0.5896831094246744,0.3769659879911748
ADGRD1,non-target,0.5814275458927289,0.3686052411042078,0.5868116090657368,0.3745624988593838
SOCS2,non-target,0.581376269100605,0.368566128520333,0.578299661573172,0.368119251081834
SDF4,non-target,0.5813249923084812,0.368546540189029,0.5870679930263563,0.3749470129683613
DTYMK,non-target,0.5812737155163573,0.368528888313746,0.5713772946364476,0.3636744688481393
FABP5,non-target,0.5812224387242334,0.3684533540216194,0.5953748333504256,0.3813916712016018
SLC25A52,non-target,0.5811711619321095,0.368422931944481,0.5798379653368885,0.3692267352733949
GCNT3,non-target,0.5811198851399857,0.3684123254083481,0.58896523433494,0.3763918069552402
NPY2R,non-target,0.5810686083478618,0.3683755169717633,0.5859399035996308,0.3739864872948167
RNF121,non-target,0.5810173315557379,0.3683297005049961,0.5733258127371552,0.3645557396805163
HSDL2,non-target,0.580966054763614,0.3683104111471368,0.5759409291354732,0.3665436783627649
PLGRKT,non-target,0.58091477797149,0.368285919049966,0.5789149830786586,0.3685209515308722
PAPSS1,non-target,0.5808635011793662,0.3682488254746612,0.5855809660547636,0.3738129062709784
DYNC2LI1,non-target,0.5808122243872423,0.368232178255684,0.5853245820941442,0.3735851938269802
BLZF1,non-target,0.5807609475951184,0.3682169985381802,0.6020920931186545,0.387132834278047
CCDC167,non-target,0.5807096708029945,0.3681737950654945,0.5719413393498103,0.3639189288245909
SLC35D3,non-target,0.5806583940108707,0.3681600338646343,0.5686596246538816,0.3616322964277803
TGM1,non-target,0.5806071172187468,0.3681504615606406,0.5782483847810481,0.368102646729885
TOMM70,non-target,0.5805558404266229,0.3681378107213852,0.5940929135473285,0.3805918156495554
CYP2F1,non-target,0.580504563634499,0.3681250009873901,0.5797354117526408,0.3691136278698791
CDH12,non-target,0.5804532868423752,0.3681115947588526,0.5706594195467132,0.3631280397996306
SOD3,non-target,0.5804020100502513,0.3680870505337862,0.5806071172187468,0.3695799160710315
MREG,non-target,0.5803507332581274,0.3679711488146467,0.587632037739719,0.3754481985186688
DMXL1,non-target,0.5802994564660034,0.3679562122466004,0.5786073223259153,0.3682768582575479
CDK5RAP1,non-target,0.5802481796738796,0.3679389693778963,0.5736847502820224,0.3648254110885026
TRADD,non-target,0.5801969028817557,0.3678515107199854,0.57563326838273,0.366374398185517
FKBP1B,non-target,0.5801456260896318,0.3678447750165378,0.5821454209824634,0.3707002239320615
ERO1B,non-target,0.5800943492975079,0.3678188806342095,0.585427135678392,0.3736347147655971
GNG3,non-target,0.5800430725053841,0.3678059944388818,0.5742487949953851,0.3652324455124991
ULK2,non-target,0.5799917957132602,0.3677756555643178,0.5899394933852938,0.3771185009174011
AARS1,non-target,0.5799405189211363,0.3677527082272065,0.5735309199056507,0.3647064602040514
SRD5A1,non-target,0.5798892421290124,0.3676085854744791,0.5781971079889242,0.3680602871592919
BCAN,non-target,0.5798379653368885,0.3675448214396452,0.5699928212491027,0.3627219584049322
PPP1R3C,non-target,0.5797866885447647,0.3674775311320098,0.5850169213414009,0.3732847611720745
CNTNAP2,non-target,0.5797354117526408,0.3674653182478295,0.5706081427545893,0.3630808784640752
H2AC25,non-target,0.5796841349605169,0.3674243494486197,0.5881448056609578,0.3759773258252192
GPAA1,non-target,0.5796328581683929,0.3673931671505047,0.5681468567326428,0.3613795269639964
VPS41,non-target,0.5795815813762691,0.3673124627934562,0.5658906778791919,0.3600268139080568
IGFBPL1,non-target,0.5795303045841452,0.3672037600706785,0.580504563634499,0.3695095604399637
NCLN,non-target,0.5794790277920213,0.3671920656853792,0.5814275458927289,0.3702519428897269
ARMC12,non-target,0.5794277509998974,0.3671220833755503,0.5908111988513999,0.3777762648282629
KDSR,non-target,0.5793764742077736,0.3670023284396346,0.5939390831709568,0.3805367483705434
RNPEPL1,in-trial,0.5793251974156497,0.366978105828166,0.5781458311968003,0.3680184252411127
CXCL10,in-trial,0.5792739206235258,0.3669441811740398,0.5896318326325505,0.3768647350668907
PUS1,non-target,0.5792226438314019,0.3669288956155681,0.5839913854989232,0.3724609233213193
AKAP11,non-target,0.5791713670392781,0.3668701014272412,0.6079889242129013,0.3913396488342966
ETFB,non-target,0.5791200902471542,0.3667581047629937,0.6010665572761767,0.3859980928605979
RSRC2,non-target,0.5790688134550303,0.3667510606083773,0.6087067993026356,0.3917404216028712
PPARA,in-trial,0.5790175366629063,0.3667463011294603,0.5744539021638806,0.3652854586541653
DNAJB2,non-target,0.5789662598707824,0.3667055035028795,0.5883499128294534,0.3760400401759268
PNO1,non-target,0.5789149830786586,0.3666741268502341,0.5930161009127269,0.379681616774456
SMAGP,non-target,0.5788637062865347,0.3666530051812303,0.5708645267152087,0.3632327403740835
OR9G1,non-target,0.5788124294944108,0.3665578171686472,0.5650702492052098,0.3595179418319373
UQCC3,non-target,0.5787611527022869,0.3663459869508211,0.5579940518921136,0.3540809097553267
VSTM2A,non-target,0.5787098759101631,0.3663037734918105,0.573377089529279,0.3645971843433864
ZNF331,non-target,0.5786585991180392,0.3662946042253743,0.5857860732232592,0.3738941854685545
CCDC18,non-target,0.5786073223259153,0.3662924025997971,0.574761562916624,0.3654845868373036
KLF10,non-target,0.5785560455337914,0.3662682890438186,0.5935801456260896,0.3801201045737793
PIP4P2,non-target,0.5785047687416676,0.3661827479035426,0.596964413906266,0.3826954901371246
EHD2,non-target,0.5784534919495437,0.3661789015239599,0.5655317403343247,0.3597760905272996
PIK3C3,non-target,0.5784022151574197,0.3661607145355438,0.5814788226848528,0.3703227639273944
SLC24A2,non-target,0.5783509383652958,0.3661533917372043,0.5740436878268895,0.365129228825776
AMZ2,non-target,0.578299661573172,0.3661250433687008,0.5807609475951184,0.3696869864758819
RBM6,non-target,0.5782483847810481,0.3660710032040976,0.6027074146241411,0.3875685416314067
PEAK1,non-target,0.5781971079889242,0.3660074008666739,0.573838580658394,0.3650650722209853
ANAPC7,non-target,0.5781458311968003,0.3659798475076454,0.5871705466106041,0.3749926038011156
SCNN1B,in-trial,0.5780945544046765,0.3658730687946081,0.5691723925751205,0.3621544966846705
OXTR,non-target,0.5780432776125526,0.3658657628836943,0.5858373500153831,0.3739175400542255
AKAP6,non-target,0.5779920008204287,0.3658223608365425,0.5756845451748539,0.3663765946365133
IGHV1-69,non-target,0.5779407240283048,0.3658057485460018,0.5692236693672443,0.3622305209539375
UFM1,non-target,0.5778894472361809,0.3657519059057163,0.5755819915906061,0.3663531752104687
LRRC69,non-target,0.577838170444057,0.3657388285253987,0.5779407240283048,0.3678731350593231
PFDN2,non-target,0.5777868936519331,0.3657177394781357,0.5739411342426418,0.3650996419405325
TWIST1,non-target,0.5777356168598092,0.3656830800963299,0.5744026253717568,0.3652737569976217
APOBEC4,non-target,0.5776843400676853,0.3656325343281332,0.5775817864834376,0.3674885116291769
SSC5D,non-target,0.5776330632755615,0.3656258251007438,0.569838990872731,0.3627069271423599
GPR157,non-target,0.5775817864834376,0.3655508913251818,0.5784022151574197,0.3681890534567954
NANS,non-target,0.5775305096913137,0.3655242850283282,0.5864013947287458,0.3741389903366267
RASL10B,non-target,0.5774792328991898,0.3654952261692438,0.5724028304789253,0.3641003302662505
NRG3,non-target,0.577427956107066,0.3654527331366757,0.5730694287765358,0.3644447875809549
CGA,non-target,0.5773766793149421,0.3654001537382293,0.5603015075376885,0.3557063161558711
PDCD1LG2,non-target,0.5773254025228182,0.3653955902808752,0.5835298943698082,0.3720508773815937
LRRC75B,non-target,0.5772741257306943,0.3653748845539722,0.5811711619321095,0.3700288821854184
ACE2,non-target,0.5772228489385705,0.3653542356071423,0.5815300994769768,0.3704031733529908
SMIM41,non-target,0.5771715721464465,0.3653361085221995,0.5709158035073326,0.3632363553172978
PURG,non-target,0.5771202953543226,0.3653247387115679,0.5904522613065326,0.3774813165515661
TACC3,non-target,0.5770690185621987,0.3652989089035141,0.5541995692749462,0.3514670445683038
RNF214,non-target,0.5770177417700748,0.3652225852611676,0.5935288688339657,0.3800624153796752
CDON,non-target,0.576966464977951,0.3651839265811075,0.5772228489385705,0.3673284141146219
SYBU,non-target,0.5769151881858271,0.3651832215296916,0.5808122243872423,0.3697159677667885
BMP5,non-target,0.5768639113937032,0.3651550235179475,0.572966875192288,0.3644331081415796
TMEM17,non-target,0.5768126346015793,0.3651092739737763,0.5757870987591016,0.3664303170923654
SMIM3,non-target,0.5767613578094555,0.3650581656518031,0.5946569582606912,0.3809666209901222
H2AJ,non-target,0.5767100810173316,0.3650520380699273,0.5745564557481284,0.365349968432477
COPRS,non-target,0.5766588042252077,0.3650424713889758,0.5880422520767101,0.3758648747969896
EEPD1,non-target,0.5766075274330837,0.365023624322136,0.5918880114860015,0.378754545982719
GNA13,non-target,0.5765562506409599,0.3650078342809361,0.5872731001948518,0.3750508233638746
POLR2J2,non-target,0.576504973848836,0.3649889297631322,0.5790688134550303,0.3687232984286366
LYRM9,non-target,0.5764536970567121,0.3649140379714722,0.5910675828120193,0.3778803512073901
CCL11,in-trial,0.5764024202645882,0.3649126659333706,0.572505384063173,0.3641388295739889
VWA5A,non-target,0.5763511434724644,0.3648980409663341,0.5776330632755615,0.3675578330953916
GPR153,non-target,0.5762998666803405,0.3648755177855491,0.5659932314634396,0.3600428313016891
PI16,non-target,0.5762485898882166,0.3648541190407492,0.5734796431135268,0.3646382106449267
SAP25,non-target,0.5761973130960927,0.3648469532147432,0.585888626807507,0.3739605648112176
TBC1D24,non-target,0.5761460363039689,0.3646666984625009,0.5917341811096298,0.3786111799896066
DARS1,non-target,0.576094759511845,0.3646337211896212,0.5923495026151164,0.3791206514911773
CSRP2,non-target,0.5760434827197211,0.3646022151720705,0.5759922059275971,0.3665444835267885
HGSNAT,non-target,0.5759922059275971,0.3645775142746667,0.5670700440980412,0.3607372130161708
GAGE12H,non-target,0.5759409291354732,0.3645612018905124,0.564916418828838,0.3592901871137812
SLC5A4,non-target,0.5758896523433494,0.364529493850531,0.5737360270741463,0.3648847791309259
SMTNL2,non-target,0.5758383755512255,0.3645159365543768,0.5739924110347656,0.3651022588487845
CFAP251,non-target,0.5757870987591016,0.3645147638222606,0.5752743308378628,0.3660048964097327
GTF2H3,non-target,0.5757358219669777,0.3644950575553454,0.5766075274330837,0.3669685095851191
CCDC121,non-target,0.5756845451748539,0.3644659534999818,0.5643010973233514,0.3588643804566944
ARFIP1,non-target,0.57563326838273,0.3644570786291392,0.5760434827197211,0.3665625232550286
KIF26B,non-target,0.5755819915906061,0.3644213249286016,0.5654804635422008,0.3597753356102154
CLIC6,non-target,0.5755307147984822,0.3643716660262358,0.5856835196390113,0.373861948487283
PPP1R13B,non-target,0.5754794380063584,0.3643617768426837,0.5767613578094555,0.3671114045502571
SRSF11,non-target,0.5754281612142345,0.364324937593572,0.5791713670392781,0.3687529008120599
RPL14,in-trial,0.5753768844221105,0.3642751065641642,0.5844015998359142,0.3726895808577538
VWA3A,non-target,0.5753256076299866,0.3642541646654836,0.5709670802994564,0.3633095313352767
OR8B2,non-target,0.5752743308378628,0.3642105462436144,0.5652753563737053,0.3596537734802604
GLT8D2,non-target,0.5752230540457389,0.3641536814369717,0.5802994564660034,0.3693949337710034
