gene,subset,neglog10_adjp,group
LMF2,Th2,0.2318137354957209,non-target
LMNA,Th2,0.0864469737473057,non-target
LMNB1,Th2,0.0958469912866444,non-target
LMNB2,Th2,0.7010327456957498,non-target
LMNTD2,Th2,0.10480854942962,non-target
LMO1,Th2,0.6769791157682078,non-target
LMO2,Th2,0.1119871599245369,non-target
LMO4,Th2,6.094637166896882,non-target
LNP1,Th2,0.042463893998327,non-target
LNPEP,Th2,0.2176083315727899,in-trial
LNX2,Th2,0.569254768690124,non-target
LONP1,Th2,0.0822990168229187,non-target
LONRF1,Th2,20.54481614406343,non-target
LONRF2,Th2,1.4006069385836724,non-target
LONRF3,Th2,3.41406860264167,non-target
LORICRIN,Th2,0.7362027859640904,non-target
LOX,Th2,0.2705037927639798,non-target
LOXHD1,Th2,0.0117882178322486,non-target
LOXL1,Th2,0.9384445007863385,non-target
LOXL2,Th2,0.1589701084938334,in-trial
LPAR1,Th2,8.389562515728153,in-trial
LPAR2,Th2,1.0153024937142343,non-target
LPAR5,Th2,0.268723544260936,non-target
LPAR6,Th2,0.20777401511463,non-target
LPCAT2,Th2,0.4446035244334274,non-target
LPCAT3,Th2,0.2606235779597217,non-target
LPCAT4,Th2,0.2086627340745409,non-target
LPGAT1,Th2,3.693950896454269,non-target
LPIN1,Th2,0.7076337834547483,non-target
LPIN2,Th2,0.0700809199935273,non-target
LPIN3,Th2,0.6234648022031857,non-target
LPL,Th2,0.5591169031554888,non-target
LPP,Th2,0.0323515508382841,non-target
LPXN,Th2,0.7432554961922392,non-target
LRAT,Th2,0.0295050313989292,non-target
LRATD2,Th2,6.600181822918781,non-target
LRBA,Th2,1.1746374983376455,non-target
LRCH1,Th2,0.7701472129537524,non-target
LRCH3,Th2,0.0060910431339584,non-target
LRCH4,Th2,0.326245886820491,non-target
LRFN1,Th2,0.5157340174315217,non-target
LRFN2,Th2,1.3442650686807625,non-target
LRFN3,Th2,0.0695358173018415,non-target
LRFN4,Th2,0.2143254444319313,non-target
LRG1,Th2,0.0864978429862274,non-target
LRGUK,Th2,0.0190943654138081,non-target
LRIG1,Th2,4.511762268148604,non-target
LRIG2,Th2,0.0376777401279307,non-target
LRIG3,Th2,4.821302546335307,non-target
LRP1,Th2,4.34423977277244,non-target
LRP10,Th2,0.1004094402074623,non-target
LRP11,Th2,1.44826178009246,non-target
LRP12,Th2,0.374654974921959,non-target
LRP2,Th2,0.3759944514209601,non-target
LRP3,Th2,0.1193013189490546,non-target
LRP4,Th2,0.1106400606482558,non-target
LRP5,Th2,0.4241581513315821,non-target
LRP6,Th2,0.3293477061761691,non-target
LRPPRC,Th2,0.1491318222041908,non-target
LRR1,Th2,0.1766836836265333,non-target
LRRC1,Th2,1.7352556522799805,non-target
LRRC2,Th2,0.7966723668084194,non-target
LRRC20,Th2,0.2441863512582463,non-target
LRRC25,Th2,0.0226929326370769,non-target
LRRC26,Th2,0.1874410464406239,non-target
LRRC27,Th2,0.0655194710894107,non-target
LRRC3,Th2,0.0073927895684886,non-target
LRRC31,Th2,2.855717425674868,non-target
LRRC32,Th2,5.280628496867128,non-target
LRRC34,Th2,1.2715544656600388,non-target
LRRC37A2,Th2,0.0045197003493729,non-target
LRRC37A3,Th2,3.3589863248992256,non-target
LRRC37B,Th2,0.3542066836528166,non-target
LRRC3C,Th2,0.0148831812860063,non-target
LRRC4,Th2,0.1667024228155186,non-target
LRRC40,Th2,0.0621980780567238,non-target
LRRC42,Th2,0.1113895193972437,non-target
LRRC43,Th2,0.5862760481253688,non-target
LRRC45,Th2,0.0699133059108666,non-target
LRRC49,Th2,0.1147852561769489,non-target
LRRC4B,Th2,0.4114366649824066,non-target
LRRC4C,Th2,0.262171892797111,non-target
LRRC57,Th2,0.7239664783535394,non-target
LRRC58,Th2,0.5680400259803946,non-target
LRRC59,Th2,0.0695516128604211,non-target
LRRC61,Th2,1.3340173667775523,non-target
LRRC63,Th2,0.1887062618464274,non-target
LRRC66,Th2,0.002898942269935,non-target
LRRC7,Th2,0.4624292125574569,non-target
LRRC70,Th2,0.0235051516915188,non-target
LRRC75A,Th2,0.0613431496105754,non-target
LRRC75B,Th2,2.1191179759545906,non-target
LRRC8A,Th2,0.4866811842034307,non-target
LRRC8B,Th2,0.1463407553138578,non-target
LRRC8C,Th2,0.3730206003397712,non-target
LRRC8D,Th2,0.6868197242893079,non-target
LRRC8E,Th2,0.0635139373584065,non-target
LRRCC1,Th2,1.3948159070061623,non-target
LRRFIP2,Th2,0.0897828108611215,non-target
LRRIQ4,Th2,0.6653783503465365,non-target
LRRN1,Th2,0.2269342810976606,non-target
LRRN2,Th2,1.5013252322294,non-target
LRRN3,Th2,0.6228287398776154,non-target
LRRTM3,Th2,3.463159573071395,non-target
LRSAM1,Th2,0.2237316273371027,non-target
LRTM2,Th2,0.1821294281317938,non-target
LSAMP,Th2,0.1946711565326313,non-target
LSG1,Th2,0.1195541756360522,non-target
LSM10,Th2,0.1555261715017811,non-target
LSM11,Th2,1.9825351851622144,non-target
LSM2,Th2,0.0395172863528151,non-target
LSM3,Th2,0.0119927524658338,non-target
LSM4,Th2,0.065357177799984,non-target
LSM5,Th2,0.1497985527926482,non-target
LSM6,Th2,0.103687431584682,non-target
LSM7,Th2,1.8110502083319873,non-target
LSP1,Th2,0.0262334311308484,non-target
LSR,Th2,1.2666967412243038,non-target
LSS,Th2,0.5503860165013486,non-target
LST1,Th2,9.391259716778846,non-target
LTA,Th2,0.1542073616250638,in-trial
LTA4H,Th2,0.2441863512582463,in-trial
LTB,Th2,1.7431728122048664,in-trial
LTB4R,Th2,6.121521653304131,in-trial
LTB4R2,Th2,0.319791258475692,in-trial
LTBP1,Th2,0.0585091838349842,non-target
LTBP2,Th2,0.0458852207776376,non-target
LTBP3,Th2,0.0652314503426585,non-target
LTBP4,Th2,0.3229961517120505,non-target
LTBR,Th2,0.1970930011000825,non-target
LTC4S,Th2,0.5696180091396391,non-target
LTF,Th2,0.1576400960487345,non-target
LTK,Th2,1.121785872905885,non-target
LTV1,Th2,0.1288094391797841,non-target
LUC7L,Th2,1.0430500563186738,non-target
LURAP1L,Th2,1.0599916835912546,non-target
LUZP1,Th2,0.7068470936293644,non-target
LXN,Th2,1.1513027630028707,non-target
LY6E,Th2,1.9038394067433857,non-target
LY6H,Th2,0.1238977287174175,non-target
LY75,Th2,0.0323171911821639,non-target
LY86,Th2,0.3330303332065774,non-target
LY9,Th2,0.596047941660983,non-target
LY96,Th2,0.2760096362278667,non-target
LYAR,Th2,0.2428614057623536,non-target
LYL1,Th2,0.5279937133955477,non-target
LYN,Th2,8.567927066705968,approved
LYNX1,Th2,0.2987793667240709,non-target
LYPD3,Th2,0.0739661481543365,non-target
LYPD6B,Th2,1.1477888428541894,non-target
LYPLA1,Th2,0.1897795537109901,non-target
LYPLAL1,Th2,0.1634752655378053,non-target
LYRM1,Th2,0.0519840824952367,non-target
LYRM4,Th2,0.911871911553077,non-target
LYRM7,Th2,0.1113895193972437,non-target
LYRM9,Th2,0.048888619285687,non-target
LYSMD2,Th2,1.077121637847838,non-target
LYSMD3,Th2,0.10480854942962,non-target
LYSMD4,Th2,1.7514455060195528,non-target
LYST,Th2,0.8725865721906091,non-target
LYZ,Th2,1.1967860320318382,non-target
LZTS1,Th2,1.6524099271517112,non-target
LZTS2,Th2,1.8090380844314184,non-target
LZTS3,Th2,0.1166783144261208,non-target
M1AP,Th2,0.3710046078018623,non-target
M6PR,Th2,0.0880202631613877,non-target
MACC1,Th2,3.3700678715818446,non-target
MACF1,Th2,0.3030394351709922,non-target
MACIR,Th2,0.3701783558029235,non-target
MACO1,Th2,2.71447338803943,non-target
MACROD1,Th2,0.2555976481641968,non-target
MACROH2A2,Th2,0.9735466327473248,non-target
MAD1L1,Th2,0.7153181015381724,non-target
MAD2L1,Th2,0.0492337761166043,non-target
MAD2L2,Th2,4.113500949242409,non-target
MADD,Th2,0.1189188340048722,non-target
MAF,Th2,0.1237514301345135,non-target
MAFF,Th2,5.874573013784236,non-target
MAFK,Th2,2.298146388806158,non-target
MAGED1,Th2,0.3128499355994543,non-target
MAGED2,Th2,0.1223458027279063,non-target
MAGEF1,Th2,1.3175169389348207,non-target
MAGI1,Th2,0.1450452586835016,non-target
MAGI3,Th2,0.5463416563114455,non-target
MAGOH,Th2,0.0275296860040092,non-target
MAGOHB,Th2,0.0519840824952367,non-target
MAGT1,Th2,0.4757887808521758,non-target
MAIP1,Th2,0.1126561304604799,non-target
MAK,Th2,1.1989808748380129,non-target
MAK16,Th2,0.0160302607404428,non-target
MAL,Th2,0.649938960271117,non-target
MALSU1,Th2,1.9678137322820088,non-target
MAMDC2,Th2,0.927385993212643,non-target
MAML1,Th2,0.6023202734406021,non-target
MAML2,Th2,0.937503986781284,non-target
MAML3,Th2,0.0377511871909347,non-target
MAMLD1,Th2,4.565854030501243,non-target
MAN1A1,Th2,1.1435250388800626,non-target
MAN1A2,Th2,0.2305401676118166,non-target
MAN1B1,Th2,0.1157954979656198,non-target
MAN1C1,Th2,0.3964969464230802,non-target
MAN2A1,Th2,0.0090596710027068,non-target
MAN2A2,Th2,0.32293964826315,non-target
MAN2B1,Th2,0.7749490048787705,non-target
MAN2B2,Th2,0.2577324866599247,non-target
MANBA,Th2,0.1143790727086661,non-target
MANEAL,Th2,1.1684387034220496,non-target
MANF,Th2,0.8317883848439575,non-target
MANSC1,Th2,0.3999004033680668,non-target
MANSC4,Th2,0.8722989730715065,non-target
MAOA,Th2,14.580448990079232,in-trial
MAOB,Th2,8.741459099395133,in-trial
MAP1A,Th2,1.773670192484394,non-target
MAP1B,Th2,0.0099124699247816,non-target
MAP1LC3A,Th2,2.401584031944461,non-target
MAP1LC3B,Th2,0.4097317353390929,non-target
MAP1S,Th2,0.217961815917688,non-target
MAP2,Th2,0.1267305088679453,non-target
MAP2K2,Th2,0.0074121655290477,in-trial
MAP2K3,Th2,0.3160370928914524,non-target
MAP2K5,Th2,1.5597714661174504,non-target
MAP2K6,Th2,0.0001442727158113,non-target
MAP3K1,Th2,0.2043633937422821,in-trial
MAP3K10,Th2,0.4722998604521715,non-target
MAP3K12,Th2,0.0357282253569744,non-target
MAP3K15,Th2,0.407791456057144,non-target
MAP3K19,Th2,0.0765813069377465,non-target
MAP3K2,Th2,0.0001442727158113,non-target
MAP3K20,Th2,0.0144128335022854,non-target
MAP3K21,Th2,0.0394014402122401,non-target
MAP3K3,Th2,0.0277941958751194,non-target
MAP3K4,Th2,0.061673732806389,non-target
MAP3K5,Th2,1.8583613456344923,non-target
MAP3K6,Th2,1.5476380284660878,non-target
MAP3K7CL,Th2,0.7178876384709905,non-target
MAP4,Th2,0.957469209822692,non-target
MAP4K1,Th2,0.4531323700158921,non-target
MAP4K3,Th2,0.0376777401279307,non-target
MAP4K4,Th2,0.3112848550098917,non-target
MAP6,Th2,3.501047151009482,non-target
MAP7,Th2,3.036224325697499,non-target
MAP7D1,Th2,1.0250228206051828,non-target
MAP7D2,Th2,0.7524860809566515,non-target
MAP7D3,Th2,0.016652020130608,non-target
MAP9,Th2,0.1769758138114185,non-target
MAPK1,Th2,0.4054490818582469,in-trial
MAPK10,Th2,0.0296719997847857,in-trial
MAPK11,Th2,0.3827415065714462,in-trial
MAPK12,Th2,0.499244547091401,non-target
MAPK13,Th2,3.755076990544883,non-target
MAPK15,Th2,0.025152243232642,non-target
MAPK3,Th2,0.0418750164179885,in-trial
MAPK6,Th2,0.6170598578591118,non-target
MAPK7,Th2,0.1577537948664214,non-target
MAPK8,Th2,0.097831714571569,in-trial
MAPK8IP3,Th2,0.0686343496765787,non-target
MAPK9,Th2,0.0610249494327806,in-trial
MAPKBP1,Th2,0.3046980409632359,non-target
MAPT,Th2,1.3300573810241556,non-target
MARCHF10,Th2,8.934237843708634e-05,non-target
MARCHF2,Th2,0.1890606916658621,non-target
MARCHF3,Th2,0.0416523177179135,non-target
MARCHF8,Th2,0.1153210429649471,non-target
MARCKS,Th2,0.4046683297571609,non-target
MARCKSL1,Th2,0.227404808443732,non-target
MARF1,Th2,0.6352288563308645,non-target
MARK1,Th2,0.1208207010043434,non-target
MARK2,Th2,0.2475903427140862,non-target
MARS1,Th2,0.1380145058623698,non-target
MARVELD1,Th2,0.4161574957136312,non-target
MARVELD2,Th2,0.9324394418594524,non-target
MARVELD3,Th2,0.9368456065176094,non-target
MASP2,Th2,0.0924697984592718,in-trial
MAST1,Th2,0.1385691654909815,non-target
MAST3,Th2,0.353581939968459,non-target
MAST4,Th2,26.671792522342923,non-target
MASTL,Th2,0.6487858636341026,non-target
MAT2A,Th2,0.1698291093164042,non-target
MATK,Th2,2.640647153622018,non-target
MATN2,Th2,0.0777590914155784,non-target
MAVS,Th2,0.1298290628095623,non-target
MAZ,Th2,0.5375473198036044,non-target
MB,Th2,0.2123921517602515,non-target
MB21D2,Th2,4.039866596742225,non-target
MBD3,Th2,0.5918364178677384,non-target
MBD5,Th2,2.095666732602678,non-target
MBD6,Th2,0.1276457582606886,non-target
MBIP,Th2,0.276813430374996,non-target
MBNL2,Th2,0.8006640212437927,non-target
MBNL3,Th2,0.2817799588523795,non-target
MBOAT1,Th2,17.60591938767239,non-target
MBOAT2,Th2,1.69590648191015,non-target
MBOAT7,Th2,0.4513806752352716,non-target
MBP,Th2,0.1296670861398816,non-target
MBTD1,Th2,0.3589832948271954,non-target
MBTPS1,Th2,1.4183597279752636,non-target
MC5R,Th2,0.0119927524658338,non-target
MCAM,Th2,0.5788731571198937,non-target
MCAT,Th2,0.4739847957407502,non-target
MCC,Th2,0.0337174996795789,non-target
MCCC1,Th2,2.6596142520097596,non-target
MCCC2,Th2,0.7486310440421231,non-target
MCF2,Th2,0.7580325840677276,non-target
MCF2L2,Th2,0.1064939142878134,non-target
MCIDAS,Th2,0.0705543692670874,non-target
MCL1,Th2,0.5091440235307851,in-trial
MCM10,Th2,0.0384230582220087,non-target
MCM2,Th2,0.2499464590121021,non-target
MCM3,Th2,0.0242052732252475,non-target
MCM4,Th2,0.0310847505246375,non-target
MCM5,Th2,0.0591439137191975,non-target
MCM6,Th2,0.0151461568232976,non-target
MCM7,Th2,0.0629454276694948,non-target
MCM8,Th2,0.1212023164088656,non-target
MCMBP,Th2,1.0975496518397996,non-target
MCOLN1,Th2,0.3924358904358245,non-target
MCOLN2,Th2,0.7394231963117561,non-target
MCOLN3,Th2,0.0924697984592718,non-target
MCRIP1,Th2,0.0323515508382841,non-target
MCRIP2,Th2,0.2156494127202229,non-target
MCRS1,Th2,0.1609287448015108,non-target
MCTP1,Th2,0.0655194710894107,non-target
MCTP2,Th2,0.0227501779947637,non-target
MCTS1,Th2,0.1460433892513043,non-target
MCU,Th2,0.4877621005570035,non-target
MCUB,Th2,0.3579420738896137,non-target
MCUR1,Th2,0.1800865368156232,non-target
MDC1,Th2,0.1431968182398079,non-target
MDFIC,Th2,1.374295108932278,non-target
MDGA1,Th2,0.4034122354414775,non-target
MDH1,Th2,1.0837978825723298,non-target
MDH1B,Th2,0.0190943654138081,non-target
MDH2,Th2,0.9732108566048964,non-target
MDK,Th2,1.0750677601747551,non-target
SAXO6,Th2,6.566833345313279,non-target
MDM2,Th2,0.4161574957136312,in-trial
MDN1,Th2,0.0923199345508843,non-target
ME1,Th2,0.9918474637957356,non-target
ME2,Th2,0.2430424064199731,non-target
ME3,Th2,6.710232918998128,non-target
MEAK7,Th2,0.4436411744947823,non-target
MECP2,Th2,0.3586702884239861,non-target
MECR,Th2,0.1089876645997089,non-target
MED11,Th2,0.3269891902617988,non-target
MED12,Th2,0.1510463589838478,non-target
MED12L,Th2,0.3328321232338512,non-target
MED13L,Th2,0.981088972977962,non-target
MED15,Th2,0.1628537147790149,non-target
MED16,Th2,0.0746319668783867,non-target
MED17,Th2,0.0456229668391763,non-target
MED19,Th2,0.3281743704635811,non-target
MED23,Th2,1.9483208008698276,non-target
MED28,Th2,3.1431656654887123,non-target
MED29,Th2,0.1268848685677696,non-target
MED30,Th2,0.0075959317936421,non-target
MED31,Th2,0.0549278129450733,non-target
MED6,Th2,1.0227237630343564,non-target
MED8,Th2,0.0321075875963866,non-target
MEDAG,Th2,0.1633471789650305,non-target
MEF2A,Th2,0.0320240082037143,non-target
MEF2C,Th2,0.5103412753914637,non-target
MEF2D,Th2,0.8195318087549008,non-target
MEGF10,Th2,0.1157954979656198,non-target
MEGF6,Th2,0.3150598576812109,non-target
MEGF9,Th2,0.9539954161151634,non-target
MEI1,Th2,4.391385897182151,non-target
MEIOC,Th2,8.115606252252626,non-target
MEIS1,Th2,1.1221379670456793,non-target
MEIS3,Th2,0.3550425799544126,non-target
MELK,Th2,0.0260705966042566,non-target
MELTF,Th2,0.2441863512582463,non-target
MEOX1,Th2,10.986638800164757,non-target
MEP1B,Th2,0.1714877549395239,non-target
MEPCE,Th2,0.5675709733045415,non-target
MERTK,Th2,0.679636527868518,in-trial
MESD,Th2,0.0140074234522264,non-target
MEST,Th2,0.4069813395436389,non-target
MET,Th2,0.0841333435027106,in-trial
METAP1D,Th2,0.1013262860864299,in-trial
METAP2,Th2,0.0841720006618364,in-trial
METRN,Th2,2.055471327559249,non-target
METRNL,Th2,2.217340909611083,non-target
METTL1,Th2,0.4233340293664064,non-target
METTL13,Th2,0.2194276612274475,non-target
METTL16,Th2,0.034564872744883,non-target
METTL17,Th2,0.031362819055297,non-target
METTL21A,Th2,0.298144201390097,non-target
METTL25,Th2,0.0218295662965192,non-target
METTL26,Th2,0.1606393540693696,non-target
METTL2A,Th2,0.1163599531543147,non-target
METTL5,Th2,0.0694477248548232,non-target
TMT1A,Th2,0.573886185457429,non-target
METTL8,Th2,0.23113773415426,non-target
METTL9,Th2,2.22417571616907,non-target
MEX3A,Th2,1.184155855421036,non-target
MEX3B,Th2,0.1079926355605838,non-target
MEX3C,Th2,0.5158313277691678,non-target
MFAP3,Th2,0.2155769238081224,non-target
MFAP3L,Th2,0.4000601484127816,non-target
MFGE8,Th2,0.1398898259942894,non-target
MFHAS1,Th2,0.0404559860662188,non-target
MFNG,Th2,0.152452453202371,non-target
MFSD1,Th2,0.0020058756545223,non-target
SLC75A1,Th2,0.3667714007336528,non-target
MFSD11,Th2,0.0605609911862207,non-target
MFSD12,Th2,0.3949886338457583,non-target
SLC71A1,Th2,0.8815367442276351,non-target
MFSD2A,Th2,0.551317990533089,non-target
SLC61A1,Th2,0.0517807389948843,non-target
MFSD6,Th2,2.59644081136014,non-target
MGA,Th2,0.0977917719886098,non-target
MGAT1,Th2,0.2071231463811988,non-target
MGAT3,Th2,0.2512487070716661,non-target
MGAT4A,Th2,0.8388211118272136,non-target
MGAT5,Th2,0.8965886022830333,non-target
MGAT5B,Th2,0.3141299602143434,non-target
MGLL,Th2,2.3664020792033593,in-trial
MGME1,Th2,0.2734516648152029,non-target
MGST1,Th2,0.6694717259845941,non-target
MGST2,Th2,5.185873953875202,non-target
MGST3,Th2,13.705558487471675,non-target
MIA,Th2,0.1179925839073045,non-target
MIA2,Th2,0.4373151565353821,non-target
MIA3,Th2,0.2568134561279551,non-target
MIB1,Th2,0.1941098207830251,non-target
MICA,Th2,9.346088985145174,non-target
MICAL1,Th2,0.4532978943694461,non-target
MICAL2,Th2,0.0826545203916585,non-target
MICALL1,Th2,0.0392007649755504,non-target
MICALL2,Th2,0.2468030879039309,non-target
MICB,Th2,0.5374007733697419,non-target
MICOS10,Th2,0.0703642178051937,non-target
MICU3,Th2,1.134069190463603,non-target
MID1,Th2,0.9794129231735442,non-target
MID1IP1,Th2,0.9445752400698264,non-target
MID2,Th2,0.173876734686321,non-target
MIDEAS,Th2,0.4704631359960901,non-target
MIDN,Th2,0.4753929504785814,non-target
MIEF1,Th2,0.0283132956211707,non-target
MIEN1,Th2,0.0021551355139438,non-target
MIF,Th2,0.2648162458543733,approved
MIGA1,Th2,2.109318883791774,non-target
MIGA2,Th2,0.4895964120340109,non-target
MIIP,Th2,0.0003727315489407,non-target
MILR1,Th2,1.134069190463603,non-target
MINAR2,Th2,0.1086575068833358,non-target
MINDY1,Th2,0.7558937126376318,non-target
MINDY2,Th2,1.0430500563186738,non-target
MINDY3,Th2,0.1992111157667367,non-target
MINDY4,Th2,0.7432554961922392,non-target
MINK1,Th2,0.262171892797111,non-target
MINPP1,Th2,0.0262334311308484,non-target
MIOS,Th2,3.5194353495469946,non-target
MIOX,Th2,0.2737761350980073,non-target
MIPEP,Th2,0.5633214803141883,non-target
MIS18A,Th2,0.0841333435027106,non-target
MITF,Th2,0.1633471789650305,non-target
MIX23,Th2,0.1901239244640271,non-target
MKNK1,Th2,0.2223592054863858,in-trial
MKNK2,Th2,0.9324297930671974,in-trial
MKRN1,Th2,2.2511224486801984,non-target
MKS1,Th2,0.7559261470338757,non-target
MKX,Th2,0.8477736826239982,non-target
MLC1,Th2,0.2698750134523213,non-target
MLEC,Th2,1.099055293729934,non-target
MLF1,Th2,2.890108142302164,non-target
MLH1,Th2,0.313655176345568,non-target
MLKL,Th2,0.3460899934400065,non-target
MLLT11,Th2,0.789868002973855,non-target
MLLT3,Th2,0.2016410491953586,non-target
MLLT6,Th2,0.2557077053648663,non-target
MLST8,Th2,0.0722596521418932,in-trial
MLXIP,Th2,0.2577324866599247,non-target
MLYCD,Th2,0.0177627546563457,non-target
MMAA,Th2,0.663726206185155,non-target
MMAB,Th2,0.8972035489751854,non-target
MMACHC,Th2,0.2744637672710633,non-target
MMADHC,Th2,0.0703642178051937,non-target
MMD,Th2,1.1720484721285414,non-target
MMP10,Th2,0.2249533169576917,non-target
MMP11,Th2,0.1119019387837827,non-target
MMP12,Th2,0.058647458950499,non-target
MMP13,Th2,0.0590786076645929,in-trial
MMP15,Th2,0.4592798934611998,non-target
MMP19,Th2,0.0621980780567238,non-target
MMP2,Th2,0.2593874723754704,non-target
MMP21,Th2,0.1996135199714862,non-target
MMP23B,Th2,1.0205559725071771,non-target
MMP24,Th2,0.2696094984238127,non-target
MMP25,Th2,0.1073179308227281,non-target
MMP7,Th2,0.2636547018612367,in-trial
MMP9,Th2,0.407791456057144,in-trial
MMRN1,Th2,0.3060298406055683,non-target
MMS19,Th2,0.0592514388054177,non-target
MMS22L,Th2,0.3525347171281744,non-target
MNAT1,Th2,0.2223040900719491,non-target
MND1,Th2,0.1954221756001464,non-target
MNDA,Th2,0.1592013290668231,non-target
MNS1,Th2,0.4953125913430539,non-target
MNX1,Th2,0.0502379571124183,non-target
MOAP1,Th2,0.1007408591656762,non-target
MOB1A,Th2,0.5943971974230463,non-target
MOB2,Th2,0.3939847570595143,non-target
MOB3A,Th2,0.0266054037149908,non-target
MOB3B,Th2,0.7453642576110846,non-target
MOB3C,Th2,0.6678895733006166,non-target
MOBP,Th2,0.237798039875114,non-target
MOCS1,Th2,0.4069813395436389,non-target
MOCS2,Th2,3.1490252439685977,non-target
MOCS3,Th2,0.0961594550008503,non-target
MOK,Th2,0.6332486210700219,non-target
MON2,Th2,0.3345877053210467,non-target
MORC2,Th2,0.5968311097567601,non-target
MORC3,Th2,0.4700787918308566,non-target
MORF4L1,Th2,1.6048106242701967,non-target
MORF4L2,Th2,0.0284446328487842,non-target
MORN2,Th2,0.0826545203916585,non-target
MORN3,Th2,1.857716445652198,non-target
MORN4,Th2,0.6908479247365834,non-target
MOSPD2,Th2,1.1289477588016965,non-target
MOSPD3,Th2,0.3504895820755236,non-target
MOV10,Th2,0.8920872725023897,non-target
MOXD1,Th2,0.7899595204704871,non-target
MPC1L,Th2,0.0184953278055333,non-target
MPHOSPH10,Th2,0.0190943654138081,non-target
MPHOSPH6,Th2,0.5442886869143586,non-target
MPI,Th2,0.1157971955496596,non-target
MPIG6B,Th2,0.1045574351438602,non-target
MPND,Th2,0.2483804638788872,non-target
MPO,Th2,0.0919947196917431,non-target
MPP1,Th2,0.8239624483311179,non-target
MPP3,Th2,0.0084063270686706,non-target
MPP7,Th2,0.1008953144317204,non-target
MPPE1,Th2,0.0017714460080294,non-target
MPPED2,Th2,0.0003258925879612,non-target
MPST,Th2,0.1877491229614623,non-target
MPV17L,Th2,0.3041745535876414,non-target
MPV17L2,Th2,1.2921861356161015,non-target
MPZL1,Th2,0.0745304591674856,non-target
MPZL2,Th2,0.7761054802571661,non-target
MPZL3,Th2,2.6523480128288317,non-target
MRAP2,Th2,5.305950389901435,non-target
MRAS,Th2,0.1771128892630252,non-target
MRC1,Th2,0.3150598576812109,non-target
MRC2,Th2,1.323882353943595,non-target
MRE11,Th2,0.0924697984592718,non-target
MREG,Th2,2.587515772022211,non-target
MRFAP1,Th2,0.5622274487457036,non-target
MRFAP1L1,Th2,0.2270334873120378,non-target
MRGBP,Th2,0.0667364882711237,non-target
MRGPRX2,Th2,0.0284038540721628,non-target
MRM1,Th2,0.16664165478314,non-target
MRM2,Th2,0.0444209207460972,non-target
MRM3,Th2,0.5921744233865613,non-target
MROH1,Th2,0.0180275797909396,non-target
MROH6,Th2,0.095948922180441,non-target
MROH7,Th2,0.1963769733012697,non-target
MRRF,Th2,0.1195541756360522,non-target
MRTFA,Th2,0.1607401825964226,non-target
MRTO4,Th2,0.3036054767755878,non-target
MSANTD2,Th2,0.1863963030835124,non-target
MSANTD3,Th2,0.0357282253569744,non-target
MSANTD4,Th2,0.0319962080976572,non-target
MSC,Th2,2.6399017698364147,non-target
MSH2,Th2,0.2208347040834922,non-target
MSH5,Th2,0.0517152750635124,non-target
MSH6,Th2,0.1615797980604286,non-target
MSI2,Th2,0.0455188546470048,non-target
MSL3,Th2,0.3528935621202612,non-target
MSMB,Th2,0.14668101061253,non-target
MSMO1,Th2,0.3365736445816535,non-target
MSRB1,Th2,2.494975827764448,non-target
MSRB2,Th2,0.5301211616288745,non-target
MSRB3,Th2,0.6296531777438971,non-target
MST1R,Th2,1.1078385321601132,in-trial
MSTN,Th2,0.1849105742674679,non-target
MSTO1,Th2,1.5117337164832096,non-target
MSX2,Th2,0.1898076217243678,non-target
MT1A,Th2,1.183762342060538,non-target
MT1E,Th2,5.084217071928724,non-target
MT1F,Th2,9.656917722227195,non-target
MT1G,Th2,8.232085227029275,non-target
MT1H,Th2,15.212426996018657,non-target
MT1M,Th2,2.925667084932482,non-target
MT1X,Th2,8.842263508320933,non-target
MT2A,Th2,0.5871635988011574,non-target
MT3,Th2,0.0597650330161498,non-target
MTA1,Th2,0.1945765957203556,non-target
MTAP,Th2,3.4879760863521327,non-target
MTARC1,Th2,0.1889496635121792,non-target
MTBP,Th2,0.0893869157244087,non-target
MTCH1,Th2,2.003957047510028,non-target
MTCH2,Th2,1.1697381889444642,non-target
MTDH,Th2,0.307203593271728,non-target
MTERF3,Th2,0.0958469912866444,non-target
MTERF4,Th2,0.060886182606041,non-target
MTFMT,Th2,0.0519840824952367,non-target
MTFP1,Th2,0.4400342314805915,non-target
MTFR1,Th2,0.1216021374982566,non-target
MTFR2,Th2,0.0705922051831145,non-target
MTHFD1,Th2,1.4932737864030938,non-target
MTHFD1L,Th2,0.0008167628055978,non-target
MTHFD2,Th2,0.1260335419939759,non-target
MTHFR,Th2,0.2159218919863752,non-target
MTIF2,Th2,0.8187144379651964,non-target
MTM1,Th2,0.1445689039275802,non-target
MTMR1,Th2,0.3391993029290507,non-target
MTMR10,Th2,0.2555344628058196,non-target
MTMR2,Th2,0.1737903811999024,non-target
MTMR3,Th2,0.1905083974629328,non-target
MTMR4,Th2,1.4219119045841573,non-target
MTO1,Th2,0.0827800579882848,non-target
MTPAP,Th2,0.0828153374566419,non-target
MTPN,Th2,0.0705922051831145,non-target
MTRES1,Th2,3.266899681602602,non-target
MTREX,Th2,0.5909330106652549,non-target
MTRF1L,Th2,1.5432303232748907,non-target
MTRFR,Th2,0.4619966784364806,non-target
MTRR,Th2,1.8671993472498936,non-target
MTSS1,Th2,1.7296758560007768,non-target
